title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
"Delimex Brings Fresh, Authentic Mexican Street Flavors to the Frozen Aisle",https://news.kraftheinzcompany.com/press-releases-details/2022/Delimex-Brings-Fresh-Authentic-Mexican-Street-Flavors-to-the-Frozen-Aisle/default.aspx,20220801T070000,[],"Delimex, a Kraft Heinz Company brand, is relaunching its frozen taquito line with refreshed packaging, enhanced flavor, and nearly double the filling, inspired by consumer insights into the $6 billion frozen snack category. To celebrate its Mexican heritage, Delimex has partnered with muralists Ale Ballesteros and Raul Urias to create murals in Dallas and Baltimore. The new products and branding are rolling out nationwide at major retailers.",,The Kraft Heinz Company,General,The Kraft Heinz Company,"[{'topic': 'retail_wholesale', 'relevance_score': '0.919917'}]",0.354264,Bullish,"[{'ticker': 'KHC', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.470349', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.646738', 'ticker_sentiment_score': '0.312597', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TGT', 'relevance_score': '0.628043', 'ticker_sentiment_score': '0.313639', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.645730', 'ticker_sentiment_score': '0.319823', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'KR', 'relevance_score': '0.631796', 'ticker_sentiment_score': '0.335249', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Amazon Got a Big Boost During the Pandemic—And So Did Its Carbon Emissions,https://time.com/6202582/amazon-carbon-footprint-2021/,20220801T085048,['Matt Day/Bloomberg'],"Amazon's carbon footprint increased by 18% in 2021, reaching 71.54 million metric tons of carbon-dioxide equivalent, marking a 40% rise since 2019. This surge is attributed to the company's rapid growth during the pandemic, despite nascent efforts to reduce its environmental impact. While Amazon's carbon intensity fell, indicating improved efficiency in operations, achieving its net-zero goal by 2040 remains a significant challenge given its expansive business model.",https://time.com/redesign/_next/image/?url=https%3A%2F%2Fapi.time.com%2Fwp-content%2Fuploads%2F2022%2F08%2Famazon-planet-warming-carbon-emissions-grew.jpg%3Fquality%3D85%26w%3D1024&w=3840&q=75,time.com,General,time.com,"[{'topic': 'retail_wholesale', 'relevance_score': '0.926087'}, {'topic': 'energy_transportation', 'relevance_score': '0.808434'}, {'topic': 'economy_macro', 'relevance_score': '0.739555'}]",-0.277649,Somewhat-Bearish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.252498', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"Amid economic and stock volatility, Warren Buffett remains No. 3 investor in Kroger",https://www.cincinnati.com/story/money/2022/08/02/warren-buffett-remains-no-3-investor-kroger-despite-economic-stock-volatility/7583411001/,20220801T091902,['Alexander Coolidge'],"Legendary investor Warren Buffett maintains his position as Kroger's third-largest shareholder, holding over $3 billion in shares, despite current economic and stock market volatility. Buffett, known for his ""value investing"" approach, favors financially sound companies like Kroger that tend to perform steadily even during tough times. His continued investment is seen as a tacit endorsement, and Kroger's shares have shown resilience, being up double digits this year, following a significant jump after his initial investment disclosure in early 2020.",https://mp4media.gannett-cdn.com/28911775001/28911775001_6089364462001_6089366689001-vs.jpg?pubId=28911775001,Cincinnati Enquirer,General,Cincinnati Enquirer,"[{'topic': 'financial_markets', 'relevance_score': '0.902204'}, {'topic': 'economy_monetary', 'relevance_score': '0.822846'}, {'topic': 'retail_wholesale', 'relevance_score': '0.720203'}, {'topic': 'economy_macro', 'relevance_score': '0.638874'}]",0.108246,Neutral,"[{'ticker': 'KR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.423293', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.647960', 'ticker_sentiment_score': '-0.201263', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'PG', 'relevance_score': '0.595823', 'ticker_sentiment_score': '0.081172', 'ticker_sentiment_label': 'Neutral'}]"
Here’s Why the Geovax Labs (GOVX) Stock Price Soared 63.4%,https://www.asktraders.com/analysis/heres-why-the-geovax-labs-govx-stock-price-soared-63-4/,20220801T165550,['Simon Mugo'],"Geovax Labs (GOVX) stock price surged 63.4% premarket after the company announced positive efficacy study results for its modified Ankara (MVA) vaccine against the Sudan ebolavirus (SUDV). This rally extended a 37% gain from the previous Friday, driven by a peer-reviewed animal study published in NPJ Vaccines. While the news is positive, the author warns against chasing the stock after such a significant rally, suggesting pullbacks often follow.",,AskTraders.com,General,AskTraders.com,"[{'topic': 'financial_markets', 'relevance_score': '1.000000'}, {'topic': 'life_sciences', 'relevance_score': '1.000000'}, {'topic': 'earnings', 'relevance_score': '0.748280'}]",0.544179,Bullish,"[{'ticker': 'GOVX', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.723793', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.560142', 'ticker_sentiment_score': '0.346469', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
How Capital One improves visibility into Snowflake costs,https://venturebeat.com/data-infrastructure/capital-one-improves-visibility-for-snowflake-costs,20220802T085936,['George Lawton'],"Capital One has launched Capital One Software, a new business selling its internal cloud cost management and governance tools, with its first product, Slingshot, targeting the Snowflake platform. This move allows Capital One to monetize its extensive cloud migration work and helps other enterprises manage Snowflake costs and automate governance, while also showcasing Snowflake's capabilities for highly regulated industries. Slingshot has already helped Capital One reduce Snowflake costs by 27%, improve cost per query by 45%, and save over 50,000 hours of work.",https://venturebeat.com/_next/image?url=https%3A%2F%2Folk2kzr7lpbpdtkx.public.blob.vercel-storage.com%2Fwp-content%2Fuploads%2F2018%2F09%2FCapital-One.shutterstock_694968772.jpg%3Fw%3D1000%26q%3D100&w=3840&q=85,Venturebeat,General,Venturebeat,"[{'topic': 'finance', 'relevance_score': '0.858316'}, {'topic': 'technology', 'relevance_score': '0.828163'}, {'topic': 'economy_macro', 'relevance_score': '0.618479'}]",0.278578,Somewhat-Bullish,"[{'ticker': 'COF', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.495370', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'CRM', 'relevance_score': '0.666379', 'ticker_sentiment_score': '0.278268', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.601145', 'ticker_sentiment_score': '0.245232', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.600753', 'ticker_sentiment_score': '0.221290', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'IBM', 'relevance_score': '0.576021', 'ticker_sentiment_score': '0.244828', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Cohesity names former VMware COO Sanjay Poonen as CEO,https://siliconangle.com/2022/08/02/cohesity-names-former-vmware-coo-sanjay-poonen-ceo/,20220802T094530,['Maria Deutscher'],"Cohesity Inc., a data management provider, has appointed Sanjay Poonen, former COO of VMware Inc., as its new president and chief executive officer. Poonen replaces Cohesity founder Mohit Aron, who will transition to chief technology and product officer. This leadership change comes after Cohesity surpassed an annual revenue run rate of $300 million and boasts over 3,000 customers, including major financial institutions and Fortune 500 companies.",https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2022/08/Sanjay-Poonen.jpg,SiliconANGLE,General,SiliconANGLE,"[{'topic': 'technology', 'relevance_score': '0.900684'}, {'topic': 'finance', 'relevance_score': '0.624383'}]",0.145914,Neutral,"[{'ticker': 'VMW', 'relevance_score': '0.900112', 'ticker_sentiment_score': '0.118081', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.596515', 'ticker_sentiment_score': '0.189806', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.563887', 'ticker_sentiment_score': '0.162133', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.599396', 'ticker_sentiment_score': '0.167911', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
AEO’s Supply Chain Platform Cozies Up to DHL E-Commerce,https://sourcingjournal.com/topics/logistics/american-eagle-outfitters-quiet-platforms-dhl-ecommerce-delivery-peloton-358488/,20220802T111400,['Arthur Friedman'],"American Eagle Outfitters' subsidiary, Quiet Platforms, has partnered with DHL eCommerce Solutions to offer a new delivery service to retailers and brands within its network, including Peloton, Steve Madden, Li & Fung, and Fanatics. This collaboration aims to provide affordable last-mile services and date-definitive delivery across 93 percent of U.S. postal codes without custom integration. The move furthers Quiet Platforms' goal of democratizing the national carrier network and expanding its parcel delivery footprint.",https://sourcingjournal.com/wp-content/uploads/2022/08/DHL.jpg?w=910&h=511&crop=1,Sourcing Journal,General,Sourcing Journal,"[{'topic': 'retail_wholesale', 'relevance_score': '0.916887'}, {'topic': 'energy_transportation', 'relevance_score': '0.821900'}, {'topic': 'technology', 'relevance_score': '0.714759'}]",0.261234,Somewhat-Bullish,"[{'ticker': 'AEO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.410951', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.612921', 'ticker_sentiment_score': '0.124564', 'ticker_sentiment_label': 'Neutral'}]"
Join our Microsoft Technologies Discipline,https://www.epam.com/careers/technologies/net,20220803T090540,[],"EPAM is actively recruiting for its Microsoft Technologies Discipline, seeking over 3,500 .NET engineers, solution architects, and managers across more than 55 countries. The company highlights opportunities to work on innovative SaaS/PaaS cloud solutions, build CI/CD pipelines, and develop cloud-native applications for world-class clients, emphasizing professional growth and a strong AI community. EPAM showcases several projects, including those in oil and gas, IoT, life sciences research, and finance, applying technologies like .NET, Azure, Kubernetes, and GenAI.",https://www.epam.com/content/dam/epam/2023/careers/technologies/technologies/net/technologies_net_header.jpg,EPAM,General,EPAM,"[{'topic': 'technology', 'relevance_score': '1.000000'}, {'topic': 'life_sciences', 'relevance_score': '0.743195'}]",0.506116,Bullish,"[{'ticker': 'EPAM', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.810139', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.824231', 'ticker_sentiment_score': '0.634455', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.553386', 'ticker_sentiment_score': '0.324730', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.594324', 'ticker_sentiment_score': '0.337284', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Oracle Reportedly Initiating Layoffs in Bay Area, Other Locations",https://www.dice.com/career-advice/oracle-reportedly-initiating-layoffs-in-bay-area-other-locations,20220803T092816,['Nick Kolakowski'],"Oracle has reportedly begun laying off thousands of employees in Silicon Valley and other global locations, targeting a billon dollars in expenses. These cuts occur despite strong profits and revenues, as Oracle is heavily investing in becoming a major cloud-services player to compete with Amazon Web Services, Microsoft Azure, and Google Cloud, while simultaneously continuing to pay specialized technologists competitive salaries. The company's strategy involves significant investment in cloud infrastructure while also reducing its workforce in other areas.",https://www.dice.com/binaries/medium/content/gallery/dice/insights/2020/01/shutterstock_194315423-1.jpg,Dice,General,Dice,"[{'topic': 'earnings', 'relevance_score': '0.728540'}, {'topic': 'economy_macro', 'relevance_score': '0.645043'}, {'topic': 'technology', 'relevance_score': '0.925652'}]",0.063659,Neutral,"[{'ticker': 'ORCL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.201357', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.640035', 'ticker_sentiment_score': '0.102238', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.612468', 'ticker_sentiment_score': '0.137097', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.634911', 'ticker_sentiment_score': '0.135600', 'ticker_sentiment_label': 'Neutral'}]"
Semtech buys Sierra Wireless in $1.2bn deal ...,https://www.eenewseurope.com/en/semtech-buys-sierra-wireless-in-1-2bn-deal/,20220803T093923,['Nick Flaherty'],"Semtech has announced a definitive agreement to acquire wireless module maker Sierra Wireless for $1.2 billion, significantly expanding its market in cellular IoT modules and cloud services. The deal is expected to double Semtech's annual revenue and enhance its position in the Internet of Everything market by combining cellular, LoRa, and cloud services. This acquisition follows similar consolidation in the IoT sector and positions Semtech to offer multi-radio solutions and chip-to-cloud services.",https://ee.cdnartwhere.eu/wp-content/uploads/2022/08/semtech-sierra-800x600-c-default.png,eeNews Europe,General,eeNews Europe,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '1.000000'}, {'topic': 'technology', 'relevance_score': '0.949051'}, {'topic': 'finance', 'relevance_score': '0.731332'}]",0.154075,Somewhat-Bullish,"[{'ticker': 'STM', 'relevance_score': '0.632185', 'ticker_sentiment_score': '0.122766', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'QCOM', 'relevance_score': '0.628158', 'ticker_sentiment_score': '0.115648', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.641752', 'ticker_sentiment_score': '0.244061', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.616386', 'ticker_sentiment_score': '0.209184', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
