title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
FedEx says coronavirus shopping helped offset commercial slowdown,https://www.foxbusiness.com/markets/fedex-says-coronavirus-shopping-helped-offset-commercial-slowdown,20200701T072348,['Lucas Manfredi'],"FedEx reported better-than-expected revenue and adjusted profit for its fiscal fourth quarter, despite a $334 million loss. The surge in residential deliveries due to increased online shopping during the coronavirus pandemic helped offset a significant slowdown in its commercial deliveries. The company incurred $125 million in COVID-19 related costs and will cut capital spending in the new fiscal year due to economic uncertainty.",http://media.foxbusiness.com/BrightCove/854081161001/202003/2301/854081161001_6145324627001_6145320707001-vs.jpg,Fox Business,General,Fox Business,"[{'topic': 'earnings', 'relevance_score': '1.000000'}, {'topic': 'retail_wholesale', 'relevance_score': '0.814254'}, {'topic': 'economy_macro', 'relevance_score': '0.719957'}, {'topic': 'energy_transportation', 'relevance_score': '0.624753'}]",0.264539,Somewhat-Bullish,"[{'ticker': 'FDX', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.313553', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.617155', 'ticker_sentiment_score': '0.247656', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Pollster with fake staff gave top grades to firms landing deals,https://www.detroitnews.com/story/business/2020/07/01/pollster-fake-staff-gave-top-grades-firms-landing-deals/112049662/,20200701T073809,"['Neil Weinberg', 'Polly Mosendz']","A firm named Black Book Market Research, led by Douglas Brown, whose rankings are used by major healthcare IT companies, is accused of using questionable methods. The company used fake staff on its website, lifts content from other research firms, and has a crowd-sourcing methodology experts compare to Yelp, which could lead to skewed results. Despite its claims of independence, Black Book is paid by the vendors it rates and has shown instances of working closely with companies like Allscripts to produce favorable rankings.",,The Detroit News,General,The Detroit News,"[{'topic': 'life_sciences', 'relevance_score': '0.925960'}, {'topic': 'finance', 'relevance_score': '0.729794'}, {'topic': 'technology', 'relevance_score': '0.625275'}]",0.033631,Neutral,"[{'ticker': 'MCK', 'relevance_score': '0.850166', 'ticker_sentiment_score': '0.123091', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.643978', 'ticker_sentiment_score': '0.032606', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IT', 'relevance_score': '0.599304', 'ticker_sentiment_score': '0.025208', 'ticker_sentiment_label': 'Neutral'}]"
"‘Mad Men’ Rights Sold To Amazon/IMDb TV Globally, AMC & Starzplay In Complex Licensing Deal Made By Lionsgate",https://deadline.com/2020/07/mad-men-rights-sold-amazon-imdb-globally-amc-starzplay-complex-licensing-deal-lionsgate-1202974727/,20200701T090000,['Nellie Andreeva'],"Lionsgate has finalized intricate licensing deals for ""Mad Men,"" bringing the iconic series to Amazon/IMDb TV globally, and back to its original network, AMC, and Starzplay. The agreement outlines various exclusive and non-exclusive international streaming windows, aiming to generate revenue comparable to its previous Netflix deal, which expired in June. The complete series on all platforms will include a blackface episode with a disclaimer explaining its historical context.",https://deadline.com/wp-content/uploads/2020/06/madmen.jpg?crop=0px%2C6px%2C560px%2C314px&resize=681%2C383,Deadline,General,Deadline,"[{'topic': 'retail_wholesale', 'relevance_score': '0.600655'}]",0.207174,Somewhat-Bullish,"[{'ticker': 'LION', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.420421', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.837551', 'ticker_sentiment_score': '0.330049', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NFLX', 'relevance_score': '0.702883', 'ticker_sentiment_score': '-0.213246', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'CMCSA', 'relevance_score': '0.635996', 'ticker_sentiment_score': '0.327726', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
More Confirmation Online Retail Is Eating Traditional Retail's Lunch,https://www.etftrends.com/thematic-investing-content-hub/more-confirmation-online-retail-is-eating-traditional-retails-lunch/,20200701T122758,['Tom Lydon'],"The Global X E-commerce ETF (EBIZ) saw significant growth in Q2, driven by companies like Amazon, Walmart, and Target, as online retail continues to take market share from traditional brick-and-mortar stores. Experts predict a sustained shift towards e-commerce, with U.S. online sales expected to reach $709.78 billion in 2020, representing 14.5% of total retail sales. The COVID-19 pandemic has accelerated this trend, making e-commerce a sticky theme for investors for years to come, despite a projected slight dip in share as consumers return to physical stores in 2021 before rising again in 2022.",https://www.etftrends.com/wp-content/uploads/2025/09/thematicinvesting_OVERLAY_1600x121-1x.png,ETF Trends,General,ETF Trends,"[{'topic': 'retail_wholesale', 'relevance_score': '0.813982'}, {'topic': 'financial_markets', 'relevance_score': '0.737641'}, {'topic': 'economy_macro', 'relevance_score': '0.621313'}, {'topic': 'technology', 'relevance_score': '0.649348'}]",0.344452,Somewhat-Bullish,"[{'ticker': 'EBIZ', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.402636', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.939794', 'ticker_sentiment_score': '0.303787', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.734980', 'ticker_sentiment_score': '0.250922', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TGT', 'relevance_score': '0.731301', 'ticker_sentiment_score': '0.250819', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Western Digital Launches SanDisk 1TB USB Type-C Pendrive for Smartphones,https://digitalterminal.in/news/19527.html,20200702T000000,['NDM News Network'],"Western Digital has launched a 1TB SanDisk Ultra Dual Drive Luxe USB Type-C Pendrive for smartphones in India, designed to help consumers easily transfer content between USB Type-C devices. The all-metal, high-performance drive offers read speeds up to 150MB/s and comes with the SanDisk Memory Zone app for content management. It is available from July 4, 2020, starting at INR 849 for the 32GB version and INR 13529 for the 1TB version, with pre-order discounts available.",,digital terminal,General,digital terminal,"[{'topic': 'technology', 'relevance_score': '0.945230'}, {'topic': 'retail_wholesale', 'relevance_score': '0.648752'}]",0.224992,Somewhat-Bullish,"[{'ticker': 'SNDK', 'relevance_score': '0.339378', 'ticker_sentiment_score': '0.007626', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WDC', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.442988', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.636799', 'ticker_sentiment_score': '0.201399', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Jeff Bezos's net worth reaches highest level ever after recovering losses from divorce,https://fortune.com/2020/07/02/jeff-bezos-net-worth-new-high-amazon-shares-divorce/,20200702T013700,"['Jack Witzig', 'Berber Jin', 'Bloomberg']","Jeff Bezos's net worth has soared to a new record of $171.6 billion, surpassing his pre-divorce peak, driven by a 4.4% surge in Amazon's stock. This increase, amounting to $56.7 billion this year, highlights a widening wealth gap in the U.S. amidst economic downturns. Other tech billionaires like Elon Musk and Eric Yuan have also seen significant gains, while Mackenzie Bezos's net worth has risen to $56.9 billion, making her the world's second-wealthiest woman.",https://fortune.com/img-assets/wp-content/uploads/2025/12/GettyImages-2175660960-e1765813580808.jpg?format=webp&w=1440&q=100,Fortune,General,Fortune,"[{'topic': 'financial_markets', 'relevance_score': '0.903739'}, {'topic': 'economy_macro', 'relevance_score': '0.827130'}, {'topic': 'retail_wholesale', 'relevance_score': '0.724476'}, {'topic': 'technology', 'relevance_score': '0.733230'}]",0.400527,Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.414697', 'ticker_sentiment_label': 'Bullish'}]"
Purple Carrot Launches Frozen Meals at Whole Foods Stores,https://thespoon.tech/purple-carrot-launches-frozen-meals-at-whole-foods-stores/,20200702T071332,['Jennifer Marston'],"Purple Carrot, known for its plant-based meal kit subscription service, is expanding into retail with a new line of frozen, single-serve meals. These 100% plant-based meals, developed with Conagra Brands, are now available at Whole Foods stores nationwide for $5.29 each. This move comes as grocery trends shift due to the pandemic, with increased online ordering, a resurgence in meal kits, and growing interest in healthy frozen food options.",https://spoonprod1.wpenginepowered.com/wp-content/uploads/2020/07/Purple-Carrot.jpg,thespoon.tech,General,thespoon.tech,"[{'topic': 'retail_wholesale', 'relevance_score': '0.919594'}, {'topic': 'finance', 'relevance_score': '0.629419'}]",0.252653,Somewhat-Bullish,"[{'ticker': 'CAG', 'relevance_score': '0.875203', 'ticker_sentiment_score': '0.300681', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.646778', 'ticker_sentiment_score': '0.235975', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.572021', 'ticker_sentiment_score': '0.170714', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
HP reinvents the printer for the smart home,https://www.techradar.com/news/hp-reinvents-the-printer-for-the-smart-home,20200702T073004,['Anthony Spadafora'],"HP has redesigned its Tango line of printers to integrate seamlessly into smart homes, moving away from traditional clunky designs. These new printers feature a minimalist design, fabric covers similar to smart speakers, and advanced smart functionalities, including control via the HP Smart app, voice commands with Amazon Alexa and Google Home, and automatic ink reordering through HP Instant Ink. The Tango aims to make printers more convenient and aesthetically pleasing for modern living spaces.",,TechRadar,General,TechRadar,"[{'topic': 'technology', 'relevance_score': '0.939133'}]",0.167811,Somewhat-Bullish,"[{'ticker': 'HPQ', 'relevance_score': '0.999798', 'ticker_sentiment_score': '0.349608', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.631472', 'ticker_sentiment_score': '0.128489', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.607917', 'ticker_sentiment_score': '0.128021', 'ticker_sentiment_label': 'Neutral'}]"
How Cloud Computing changes the way of business at Porsche,https://newsroom.porsche.com/en/2020/digital/porsche-cloud-computing-technology-business-19854.html,20200702T073259,"['Andy Grau', 'Nils Kreft']","Porsche is increasingly adopting cloud computing, viewing it as a critical enabler for innovation and digital transformation. The company hosted its first Cloud Innovation Day to educate employees, demonstrate its impact on the automotive industry, and explore its potential for enhancing customer experiences and internal operations. Porsche emphasizes that cloudification involves not just technology but also organizational and cultural adjustments.",https://newsroom.porsche.com/.imaging/mte/porsche-templating-theme/image_1290x726/dam/pnr/2020/digital/Cloud-Computing/b-vhjFq5Y-dq5N-Ot7zrsAmQ.jpg/jcr:content/b-vhjFq5Y-dq5N-Ot7zrsAmQ.jpg,Porsche Newsroom,General,Porsche Newsroom,"[{'topic': 'technology', 'relevance_score': '0.936872'}]",0.337047,Somewhat-Bullish,"[{'ticker': 'IT', 'relevance_score': '0.941724', 'ticker_sentiment_score': '0.316265', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.835284', 'ticker_sentiment_score': '0.306617', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.734878', 'ticker_sentiment_score': '0.336286', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HPE', 'relevance_score': '0.584668', 'ticker_sentiment_score': '0.313965', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Amazon delays Prime Day until October due to coronavirus,https://www.cnbc.com/2020/07/02/amazon-delays-prime-day-until-october-due-to-coronavirus.html,20200702T150800,['Annie Palmer'],"Amazon has delayed its annual Prime Day shopping event until at least early October, due to ongoing disruptions caused by the coronavirus pandemic. The company advised third-party sellers to use the week of October 5th as a placeholder date. This delay follows previous postponements as Amazon works to normalize its logistics operations which were impacted by a surge in online orders and inventory shortages.",https://image.cnbcfm.com/api/v1/image/106601804-15937145755ED2-REQ-070220-TNOnSeg1.jpg?v=1593714573&w=750&h=422&vtcrop=y,CNBC,General,CNBC,"[{'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'technology', 'relevance_score': '0.807458'}]",-0.187344,Somewhat-Bearish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.176321', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
