title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Retailers Hunt for the Next Big Beauty Superstar at Indie Beauty Expo,https://wwd.com/beauty-industry-news/beauty-features/indie-beauty-expo-los-angeles-10773036/,20170201T160200,['Rachel Brown'],"Retailers like Ulta Beauty, HSN, Sephora, and Amazon attended the Indie Beauty Expo in Los Angeles to find emerging beauty brands. The expo showcased 102 budding brands to over a thousand attendees and 310 buyers, highlighting the significant growth of indie beauty brands in the market. Categories like color cosmetics, fragrance, skin care, and even oral care and ingestibles were featured, appealing to Millennial shoppers and those seeking natural beauty options.",,WWD,General,WWD,"[{'topic': 'retail_wholesale', 'relevance_score': '0.916254'}, {'topic': 'finance', 'relevance_score': '0.648863'}]",0.173937,Somewhat-Bullish,"[{'ticker': 'ULTA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.333634', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.734066', 'ticker_sentiment_score': '0.265433', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COST', 'relevance_score': '0.612961', 'ticker_sentiment_score': '0.216319', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'KMB', 'relevance_score': '0.566083', 'ticker_sentiment_score': '-0.126315', 'ticker_sentiment_label': 'Neutral'}]"
"Target cuts innovation initiatives, including secretive Goldfish start-up",https://www.startribune.com/target-cuts-innovation-initiatives-including-secretive-goldfish-start-up/412442553,20170202T030800,['Kavita Kumar'],"Target Corp. is scaling back its innovation initiatives, including the secretive e-commerce start-up Goldfish and a prototype for a robot-infused store of the future, due to declining sales and traffic during the holidays. This strategic shift aims to refocus efforts on the core business, leaving some within the company unsettled about long-term growth plans. The cutbacks follow a period of weakening sales performance and executive turnover, prompting analysts to suggest Target prioritizes fixing fundamental retail operations before extensive innovation.",,Star Tribune,General,Star Tribune,"[{'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'earnings', 'relevance_score': '0.949878'}, {'topic': 'technology', 'relevance_score': '0.815339'}, {'topic': 'finance', 'relevance_score': '0.619044'}]",-0.141822,Neutral,"[{'ticker': 'TGT', 'relevance_score': '0.951635', 'ticker_sentiment_score': '-0.306271', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.699645', 'ticker_sentiment_score': '0.112266', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BBY', 'relevance_score': '0.566295', 'ticker_sentiment_score': '-0.100810', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.579803', 'ticker_sentiment_score': '-0.142701', 'ticker_sentiment_label': 'Neutral'}]"
Target’s Goldfish effort goes belly up amid shift to core business focus,https://www.retaildive.com/news/targets-goldfish-effort-goes-belly-up-amid-shift-to-core-business-focus/435326/,20170202T053157,['Daphne Howland'],"Target has refined its ""innovation portfolio"" by eliminating its Silicon Valley-based ""Goldfish"" startup and other tech initiatives to concentrate on its core business, both in stores and online. This decision follows executive changes and a challenging holiday sales period, despite healthy e-commerce growth, as the retailer aims to strengthen its brick-and-mortar fundamentals and strategic priorities. Target also lowered its Q4 and full-year 2016 guidance due to declining sales.",,Retail Dive,General,Retail Dive,"[{'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'earnings', 'relevance_score': '0.903741'}, {'topic': 'technology', 'relevance_score': '0.823632'}]",-0.066559,Neutral,"[{'ticker': 'TGT', 'relevance_score': '0.999344', 'ticker_sentiment_score': '-0.340198', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'CVS', 'relevance_score': '0.708093', 'ticker_sentiment_score': '0.133528', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.630706', 'ticker_sentiment_score': '0.105648', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.648827', 'ticker_sentiment_score': '-0.112628', 'ticker_sentiment_label': 'Neutral'}]"
Human-Machine Relationship Key Theme Of Gartner Hype Cycle 2013,https://www.firstpost.com/business/biztech/human-machine-relationship-key-theme-of-gartner-hype-cycle-2013-1894731.html,20170203T001041,['FP Archives'],"Gartner's 2013 Hype Cycle for Emerging Technologies highlights the evolving relationship between humans and machines as its central theme, driven by increased hype around smart machines, cognitive computing, and the Internet of Things. The report identifies three main trends: augmenting humans with technology, machines replacing humans, and humans and machines working alongside each other. These trends are supported by technologies that enhance mutual understanding and intelligence between humans and machines.",https://images.firstpost.com/wp-content/uploads/media/images/2013/Aug/img_124482_gartnerhype2013_450x360.jpg,Firstpost,General,Firstpost,"[{'topic': 'technology', 'relevance_score': '1.000000'}]",0.27761,Somewhat-Bullish,"[{'ticker': 'IT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.321562', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'IBM', 'relevance_score': '0.630375', 'ticker_sentiment_score': '0.317098', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.645046', 'ticker_sentiment_score': '0.225849', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.608630', 'ticker_sentiment_score': '0.213028', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
What's New in PAN-OS 8.0 - Security Platform,https://www.paloaltonetworks.com/products/new/new-panos8-0,20170207T051111,[],"Palo Alto Networks introduced PAN-OS 8.0 with numerous enhancements to combat cyberattacks, focusing on securing multi-cloud environments and SaaS applications. Key features include improved prevention of credential theft, multi-method threat prevention with advanced WildFire service, and high-performance hardware. The update also streamlines security operations with centralized management and simplifies User-ID deployments for better access control.",,Palo Alto Networks,General,Palo Alto Networks,"[{'topic': 'technology', 'relevance_score': '0.922637'}]",0.27304,Somewhat-Bullish,"[{'ticker': 'PANW', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.422487', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.611619', 'ticker_sentiment_score': '0.236282', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.625610', 'ticker_sentiment_score': '0.201337', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Rackspace Lays Off 200 Locals in Companywide Cuts,https://sanantonioreport.org/rackspace-lays-off-200-locals-in-companywide-cuts/,20170207T052149,['Shari Biediger'],"Rackspace Hosting Inc. announced the largest downsizing in its 19-year history, cutting 6% of its total U.S. workforce, which included 200 jobs at its Windcrest headquarters in San Antonio. This move is part of an effort to reduce spending by 7% companywide in 2017 following its acquisition by Apollo Global Management LLC, with a focus on preserving customer-facing roles and cutting positions primarily at the VP and director levels. Local leaders and organizations, including the City of San Antonio and Bexar County, are collaborating with Rackspace to provide outplacement services and connect displaced tech talent with other local companies.",https://sanantonioreport.org/wp-content/uploads/2017/02/rackspace-hq-scott-ball-sa-report-1-1024x683.jpg,San Antonio Report,General,San Antonio Report,"[{'topic': 'technology', 'relevance_score': '1.000000'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.840676'}, {'topic': 'economy_macro', 'relevance_score': '0.625495'}]",-0.050759,Neutral,"[{'ticker': 'RXT', 'relevance_score': '0.987755', 'ticker_sentiment_score': '-0.334796', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.616645', 'ticker_sentiment_score': '0.122184', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.586404', 'ticker_sentiment_score': '0.126916', 'ticker_sentiment_label': 'Neutral'}]"
"CXA Group raises US$25 mil, on US$100 mil valuation, Eduardo Saverin joins board",https://www.digitalnewsasia.com/startups/cxa-group-raises-us25-mil-eduardo-saverin-join-cxa-board,20170208T052124,['Anushia Kandasivam'],"CXA Group, a Singapore-based health technology startup, announced a US$25 million Series B investment round, valuing the company at US$100 million. The funding, led by B Capital Group and EDBI, will facilitate expansion into ten new Asian markets, including China and India. Facebook co-founder Eduardo Saverin has joined CXA's board, and the company aims to double its revenue to US$14 million in 2017.",,Digital News Asia,General,Digital News Asia,"[{'topic': 'technology', 'relevance_score': '0.825294'}, {'topic': 'finance', 'relevance_score': '0.701046'}, {'topic': 'life_sciences', 'relevance_score': '0.602338'}, {'topic': 'earnings', 'relevance_score': '0.640212'}]",0.2472,Somewhat-Bullish,"[{'ticker': 'RGA', 'relevance_score': '0.805625', 'ticker_sentiment_score': '0.305781', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.608830', 'ticker_sentiment_score': '0.104146', 'ticker_sentiment_label': 'Neutral'}]"
Can Amazon compete with O'Reilly Auto Parts? CEO responds to report,https://www.news-leader.com/story/news/business/2017/02/09/can-amazon-compete-oreilly-auto-parts-ceo-responds-report/97663440/,20170209T050708,['Thomas Gounley'],"O'Reilly Automotive CEO Greg Henslee expressed confidence in the company's position despite Amazon's aggressive expansion into the auto parts market. Henslee stated that O'Reilly's technical expertise, in-store professionals, and customer relationships for both DIY and professional mechanics provide a significant barrier to entry for online retailers. He believes that while Amazon might take some market share, it won't become a prominent competitor.",,Springfield News-Leader,General,Springfield News-Leader,"[{'topic': 'retail_wholesale', 'relevance_score': '0.909116'}, {'topic': 'earnings', 'relevance_score': '0.708122'}]",-0.151437,Somewhat-Bearish,"[{'ticker': 'ORLY', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.099879', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.936007', 'ticker_sentiment_score': '-0.220349', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AZO', 'relevance_score': '0.617445', 'ticker_sentiment_score': '-0.306513', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Gildan completes acquisition of American Apparel,"https://us.fashionnetwork.com/news/Gildan-completes-acquisition-of-american-apparel,791327.html",20170210T043151,['Jennifer Braun'],"Gildan Activewear Inc. has completed its acquisition of the American Apparel brand and certain assets for $103 million, ending a bidding war that followed American Apparel's second Chapter 11 filing. Gildan, a Canadian apparel maker, outbid competitors like Amazon and Forever 21, adding American Apparel to its portfolio of brands. Future plans for the American Apparel brand under Gildan are expected to be announced with Gildan's upcoming quarterly earnings report.",,FashionNetwork USA,General,FashionNetwork USA,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '1.000000'}, {'topic': 'retail_wholesale', 'relevance_score': '0.846181'}, {'topic': 'manufacturing', 'relevance_score': '0.732155'}, {'topic': 'earnings', 'relevance_score': '0.637634'}]",0.223396,Somewhat-Bullish,"[{'ticker': 'GIL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.423815', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.647161', 'ticker_sentiment_score': '0.041672', 'ticker_sentiment_label': 'Neutral'}]"
Snapchat expected to invest $1 billion in Amazon cloud services,https://indianexpress.com/article/technology/tech-news-technology/snapchat-expected-to-invest-1-billion-in-amazon-cloud-services-4517881/,20170210T174700,['Reuters'],"Snap Inc., the owner of Snapchat, announced its intention to spend $1 billion over the next five years on Amazon.com Inc.'s cloud services, adding to an existing $2 billion contract with Google. The company also hinted at potentially building its own infrastructure in the future. This investment is part of Snapchat's preparations for its planned stock market debut in March, where it aims to raise $3 billion and could be valued between $20 billion and $25 billion.",,The Indian Express,General,The Indian Express,"[{'topic': 'ipo', 'relevance_score': '0.807405'}, {'topic': 'technology', 'relevance_score': '1.000000'}]",0.330419,Somewhat-Bullish,"[{'ticker': 'AMZN', 'relevance_score': '0.921630', 'ticker_sentiment_score': '0.306311', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
