title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Retailers like Wal-Mart and Best Buy are coming up with new strategies to top two-day delivery,https://www.marketwatch.com/story/retailers-like-wal-mart-and-best-buy-are-coming-up-with-new-strategies-to-top-two-day-delivery-2017-08-31?gaa_at=eafs&gaa_n=AWEtsqcd4Dd_dIXzEFW_6BTuHxD5vmPPA-sQm9CaWTL6ywrPs7pSdQy66eTQ&gaa_ts=69082b37&gaa_sig=c9Nsd7yiLOv5K42AYu40TrVMktlGdZ9Esb39iR6iR2XqcZf6nzVNGsduOIbt_0nqtBD0Mwd8xyYeaHcmBCjJWw%3D%3D,20170901T081900,[],"Retailers such as Wal-Mart and Best Buy are developing new strategies to surpass the current standard of two-day delivery. Companies are exploring innovative methods for quicker and more efficient delivery to gain a competitive edge. The future of delivery is expected to involve more technology and fewer human laborers, with autonomous vehicles playing a significant role.",https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,MarketWatch,General,MarketWatch,"[{'topic': 'retail_wholesale', 'relevance_score': '0.895964'}, {'topic': 'technology', 'relevance_score': '0.709470'}]",0.149488,Neutral,"[{'ticker': 'BBY', 'relevance_score': '0.965652', 'ticker_sentiment_score': '0.275890', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.855205', 'ticker_sentiment_score': '0.208649', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.740053', 'ticker_sentiment_score': '0.109747', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FDX', 'relevance_score': '0.554057', 'ticker_sentiment_score': '0.092124', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UPS', 'relevance_score': '0.593265', 'ticker_sentiment_score': '0.053761', 'ticker_sentiment_label': 'Neutral'}]"
Not All Moats Are Created Equal,https://www.morningstar.com/portfolios/not-all-moats-are-created-equal,20170903T043209,"['Andrew Lane', 'Danny Goode']","This article analyzes various financial metrics across different moat ratings and sources to understand the fundamental performance investors should expect. It reveals that not all moats are equal, with certain characteristics leading to more attractive financial performance. Key findings include the superior profitability of wide-moat firms, the impact of multiple moat sources, and the standout performance driven by network effect, while efficient scale often leads to narrow moats and less favorable fundamental performance.",,Morningstar,General,Morningstar,"[{'topic': 'financial_markets', 'relevance_score': '0.909322'}, {'topic': 'finance', 'relevance_score': '0.848737'}]",0.301782,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.630941', 'ticker_sentiment_score': '0.332470', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NWSA', 'relevance_score': '0.606382', 'ticker_sentiment_score': '0.342758', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NKE', 'relevance_score': '0.618783', 'ticker_sentiment_score': '0.304804', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'KO', 'relevance_score': '0.618997', 'ticker_sentiment_score': '0.322557', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.633207', 'ticker_sentiment_score': '0.348439', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
HP Enterprise Acquires Cloud Technology Partners (CTP); Beware Channel Conflict -,https://www.channele2e.com/news/hp-enterprise-acquires-cloud-technology-partners-ctp-beware-channel-conflict,20170905T043704,['Joe Panettieri'],"HP Enterprise (HPE) is acquiring Cloud Technology Partners (CTP), a consulting firm specializing in helping Fortune 500 companies migrate workloads to major cloud platforms like AWS, Azure, and Google Cloud. While CTP's CEO described the acquisition as a logical step after exploring funding options, the deal raises concerns about potential channel conflict for HPE, which recently spun off part of its consulting services. The acquisition brings HPE deeper into consulting, potentially competing with its existing channel and global alliance partners.",,ChannelE2E,General,ChannelE2E,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '0.927419'}, {'topic': 'technology', 'relevance_score': '0.825505'}]",0.194061,Somewhat-Bullish,"[{'ticker': 'HPE', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.269778', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.609919', 'ticker_sentiment_score': '0.141051', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.622878', 'ticker_sentiment_score': '0.123479', 'ticker_sentiment_label': 'Neutral'}]"
Disassembling Kodak,https://www.progressivepolicy.org/disassembling-kodak/,20170906T045103,['Michael Mandel'],"This article analyzes Kodak's employment history, comparing its growth trajectory to modern tech giants like Apple, Amazon, and Google. It highlights how long it took Kodak to reach certain employment milestones versus the much faster growth experienced by today's leading tech companies, challenging the narrative that Kodak was a superior ""innovation company"" compared to Apple.",,Progressive Policy Institute,General,Progressive Policy Institute,"[{'topic': 'technology', 'relevance_score': '0.840263'}]",-0.012795,Neutral,"[{'ticker': 'KODK', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.425167', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.732609', 'ticker_sentiment_score': '0.128472', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.632620', 'ticker_sentiment_score': '0.125182', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.623329', 'ticker_sentiment_score': '0.119936', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.622888', 'ticker_sentiment_score': '0.138973', 'ticker_sentiment_label': 'Neutral'}]"
Kroger looks to play the long game against Amazon,https://www.grocerydive.com/news/grocery--kroger-looks-to-play-the-long-game-against-amazon/534729/,20170906T045106,['Jeff Wells'],"Kroger is facing significant competitive pressures, including Amazon's acquisition of Whole Foods and the rise of discounters Aldi and Lidl, which have caused its stock to tumble 35% this year. To combat this, Kroger has implemented strategies like price cuts, internal cost reductions, slowing store growth, and investing in private labels, e-commerce, and store technology, hoping these long-term efforts will improve its financial performance despite near-term headwinds. Analysts anticipate a soft upcoming quarter but believe the grocer's strategic moves position it for future growth amidst a challenging market.",,Grocery Dive,General,Grocery Dive,"[{'topic': 'earnings', 'relevance_score': '0.844792'}, {'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'financial_markets', 'relevance_score': '0.702727'}, {'topic': 'technology', 'relevance_score': '0.810004'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.633466'}]",-0.179626,Somewhat-Bearish,"[{'ticker': 'KR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.210723', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.845044', 'ticker_sentiment_score': '-0.116133', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.600073', 'ticker_sentiment_score': '-0.131911', 'ticker_sentiment_label': 'Neutral'}]"
The Case For Trian's Nelson Peltz Joining P&G's Board,https://www.forbes.com/sites/adamhartung/2017/09/07/the-case-for-trians-peltz-joining-the-pg-board/,20170907T205200,['Adam Hartung'],"This article argues for Trian's Nelson Peltz joining Procter & Gamble's board, highlighting P&G's underperformance compared to the S&P 500, its reliance on share buybacks over earnings growth and innovation, and its slow adaptation to changing consumer and marketing trends. Peltz believes P&G needs significant changes in cost-cutting, innovation, and management structure, asserting that the current leadership is not adequately preparing for future market shifts. The piece suggests that shareholders have valid reasons to support Peltz's bid to shake up the company's direction.",,Forbes,General,Forbes,"[{'topic': 'financial_markets', 'relevance_score': '0.905095'}, {'topic': 'earnings', 'relevance_score': '0.849651'}, {'topic': 'retail_wholesale', 'relevance_score': '0.740036'}, {'topic': 'finance', 'relevance_score': '0.646859'}]",-0.088692,Neutral,"[{'ticker': 'PG', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.249825', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.633289', 'ticker_sentiment_score': '0.104360', 'ticker_sentiment_label': 'Neutral'}]"
"Amazon opens bidding to cities for $5 billion 'HQ2', a second headquarters",https://www.reuters.com/article/technology/amazon-opens-bidding-to-cities-for-5-billion-hq2-a-second-headquarters-idUSKCN1BI1DA/,20170907T230300,['Nandita Bose and David Randall'],"Amazon.com Inc announced it would build a second North American headquarters, dubbed 'HQ2', a $5 billion investment expected to create 50,000 jobs. Cities and states are now bidding for the project, offering tax cuts and incentives. Amazon is seeking a metropolitan area with over a million people, an international airport, good education, and mass transit, with many considering the move a strategy for cost reduction, risk diversification, and access to new talent pools.",https://www.reuters.com/resizer/v2/https%3A%2F%2Ffilter.reuters.com%2Fstatic%2FRC117144E570.jpg?auth=a7706dbbba920e5443fa58a69d72c679a957d174780598b2611726a79857d47f&width=960&quality=80,Reuters,General,Reuters,"[{'topic': 'retail_wholesale', 'relevance_score': '0.804149'}, {'topic': 'technology', 'relevance_score': '0.848961'}, {'topic': 'economy_fiscal', 'relevance_score': '0.749005'}, {'topic': 'real_estate', 'relevance_score': '0.716221'}, {'topic': 'economy_macro', 'relevance_score': '0.642622'}]",0.324879,Somewhat-Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.328502', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Kraft Heinz CEO Talks Cost Control, Product Reinvention and People Management",https://chiefexecutive.net/kraft-heinz-ceo-talks-cost-control-product-reinvention-people-management/,20170911T044643,['Michael Winkleman'],"Kraft Heinz CEO Bernardo Hees discusses the company's strategy for growth through cost control, product reinvention, and people management since its formation in 2015. Hees highlights the integration of a meritocratic culture, focusing on performance-driven individuals and adapting to changes in the grocery industry by enhancing product relevance and choices. He also touches on the company's financial improvements and commitment to community involvement.",,ChiefExecutive.net,General,ChiefExecutive.net,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '0.827309'}, {'topic': 'retail_wholesale', 'relevance_score': '0.940212'}, {'topic': 'finance', 'relevance_score': '0.605484'}]",0.222895,Somewhat-Bullish,"[{'ticker': 'KHC', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.479366', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.613581', 'ticker_sentiment_score': '-0.132048', 'ticker_sentiment_label': 'Neutral'}]"
ServiceNow passes security test - now certified to hold AU Govt. info,https://itbrief.com.au/story/servicenow-passes-security-test-now-certified-hold-au-govt-info,20170912T050201,['Julia Gabel'],"ServiceNow has achieved Australian Signals Directorate (ASD) certification for cloud services, allowing it to securely hold Australian Government Unclassified DLM information. This certification followed an independent audit of ServiceNow's staff, processes, technology, and Australian data centers, ensuring compliance with stringent government standards. The move is expected to boost confidence for local, state, and federal government agencies considering cloud adoption.",,IT Brief Australia,General,IT Brief Australia,"[{'topic': 'technology', 'relevance_score': '0.814752'}]",0.324545,Somewhat-Bullish,"[{'ticker': 'NOW', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.434777', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'IBM', 'relevance_score': '0.649556', 'ticker_sentiment_score': '0.303013', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.646624', 'ticker_sentiment_score': '0.331409', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.615663', 'ticker_sentiment_score': '0.314061', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRM', 'relevance_score': '0.601311', 'ticker_sentiment_score': '0.314551', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Paycom No. 2 among Fortune's fastest-growing companies,https://www.oklahoman.com/story/business/information-technology/2017/09/13/paycom-no-2-among-fortunes-fastest-growing-companies/60575688007/,20170913T045706,['Adam Wilmoth'],"Oklahoma City-based Paycom Software Inc. ranked No. 2 on Fortune magazine's 2017 list of 100 fastest-growing companies, making its debut on the list in its first year of eligibility. The ranking is based on three-year growth in revenues, earnings per share, and total stock returns, with Paycom showing significant growth in all these areas. Paycom is the only Oklahoma company and the only software-as-a-service technology provider in its industry to be represented among the top 100.",,The Oklahoman,General,The Oklahoman,"[{'topic': 'earnings', 'relevance_score': '0.815495'}, {'topic': 'technology', 'relevance_score': '0.718058'}]",0.065176,Neutral,"[{'ticker': 'MDXG', 'relevance_score': '0.613138', 'ticker_sentiment_score': '0.163820', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PAYC', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.157704', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.573655', 'ticker_sentiment_score': '0.190497', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
