title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
AT&T shareholders vote against approving executive compensation,https://www.reuters.com/business/media-telecom/att-shareholders-vote-against-approving-executive-compensation-2021-04-30/,20210501T015800,['Reuters and Sheila Dang'],"AT&T shareholders have voted against approving executive compensation during the company's annual meeting, with only 49% of votes cast in favor. This advisory vote comes as executive pay packages have grown, and highlights shareholder concerns, particularly regarding the more than $52 million compensation for WarnerMedia CEO Jason Kilar, which was double that of AT&T CEO John Stankey. AT&T's board acknowledged the vote and stated they would consider it to ensure their compensation approach aligns with company principles.",https://www.reuters.com/resizer/v2/HA5KIILECFLANAUJQ4L5OSFOCY.jpg?auth=c71003421d9024e1b1029c70d503699b2a8d70629db40d3e8c69c0ad14aaa33f&width=1080&quality=80,Reuters,General,Reuters,"[{'topic': 'finance', 'relevance_score': '0.731742'}, {'topic': 'technology', 'relevance_score': '0.614947'}]",0.016591,Neutral,"[{'ticker': 'TBC', 'relevance_score': '0.335846', 'ticker_sentiment_score': '0.029303', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'T', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.264564', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'DIS', 'relevance_score': '0.710739', 'ticker_sentiment_score': '0.122205', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.613554', 'ticker_sentiment_score': '0.129598', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.607035', 'ticker_sentiment_score': '0.136872', 'ticker_sentiment_label': 'Neutral'}]"
Warren Buffett’s Berkshire Hathaway rebounds from pandemic with $11.7 billion profit,https://www.cnn.com/2021/05/01/investing/berkshire-hathaway-earnings,20210501T090500,['Paul R. La Monica'],"Warren Buffett's Berkshire Hathaway announced a net profit of $11.7 billion in the first quarter of 2021, recovering from a significant loss in early 2020 due to the pandemic. The conglomerate, which owns diverse businesses, saw strong revenue growth as the economy reopened. Despite a massive cash pile of $145.4 billion, Berkshire Hathaway continued significant stock buybacks rather than pursuing large acquisitions, even as its stock performance has lagged the broader market in recent years.",,CNN,General,CNN,"[{'topic': 'earnings', 'relevance_score': '0.921818'}, {'topic': 'financial_markets', 'relevance_score': '0.825130'}, {'topic': 'economy_macro', 'relevance_score': '0.715750'}, {'topic': 'finance', 'relevance_score': '0.608976'}, {'topic': 'retail_wholesale', 'relevance_score': '0.644995'}]",0.096623,Neutral,"[{'ticker': 'BRK-A', 'relevance_score': '0.317375', 'ticker_sentiment_score': '0.036089', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.738262', 'ticker_sentiment_score': '0.109511', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.629988', 'ticker_sentiment_score': '0.148289', 'ticker_sentiment_label': 'Neutral'}]"
Bracing for a record pool chlorine shortage in summer 2021,https://nypost.com/2021/05/03/bracing-for-a-record-pool-chlorine-shortage-in-summer-2021/,20210503T164900,['Will Feuer'],"Pool owners are facing a record chlorine shortage in summer 2021 due to a pandemic-driven increase in demand and a fire at a major chemical plant. This has led to steep price increases for chlorine tablets, with some retailers advising customers to stock up now or consider alternative sanitization methods like saltwater systems or liquid chlorine. The shortage is impacting corporate earnings and is expected to continue through the peak pool season.",,New York Post,General,New York Post,"[{'topic': 'retail_wholesale', 'relevance_score': '0.913142'}, {'topic': 'economy_macro', 'relevance_score': '0.827746'}, {'topic': 'earnings', 'relevance_score': '0.704565'}]",0.285215,Somewhat-Bullish,"[{'ticker': 'POOL', 'relevance_score': '0.963575', 'ticker_sentiment_score': '0.426138', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.725674', 'ticker_sentiment_score': '0.202989', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.562966', 'ticker_sentiment_score': '0.184102', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
2021 Tech Titans,https://www.washingtonian.com/2021/05/03/2021-tech-titans/,20210503T193606,['Joseph Guinto'],"This article highlights the 2021 Tech Titans in Washington D.C.'s digital economy, recognizing over 170 influential leaders, innovators, and officials who demonstrated resilience and growth despite the pandemic. It showcases entrepreneurs who launched new companies, secured significant funding, and adapted their businesses, along with key figures in finance, cybersecurity, government, and policy. The piece also acknowledges leaders in the satellite, telecommunications, and defense industries who are shaping the region's tech landscape.",,Washingtonian,General,Washingtonian,"[{'topic': 'technology', 'relevance_score': '0.923378'}, {'topic': 'ipo', 'relevance_score': '0.838005'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.732253'}]",0.278567,Somewhat-Bullish,"[{'ticker': 'APPN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.447274', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'CRM', 'relevance_score': '0.718077', 'ticker_sentiment_score': '0.330738', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.644377', 'ticker_sentiment_score': '0.130108', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.609887', 'ticker_sentiment_score': '0.332378', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Kroger delivery takes to the skies with drone pilot,https://www.grocerydive.com/news/kroger-delivery-takes-to-the-skies-with-drone-pilot/599427/,20210503T203725,['Jeff Wells'],"Kroger is launching a drone delivery pilot program this spring, starting with test flights near a Kroger Marketplace in Centerville, Ohio, and expanding to a Ralphs location in California in the summer. The program will utilize autonomous drones from Drone Express to deliver groceries weighing up to 5 pounds within 15 minutes, directly to consumers' locations within flight range. This initiative follows similar efforts by Amazon and Walmart, as Kroger aims to enhance its online fulfillment ecosystem and compete in the rapidly evolving grocery delivery market.",,Grocery Dive,General,Grocery Dive,"[{'topic': 'retail_wholesale', 'relevance_score': '0.916315'}, {'topic': 'technology', 'relevance_score': '0.831272'}]",0.202528,Somewhat-Bullish,"[{'ticker': 'KR', 'relevance_score': '0.970414', 'ticker_sentiment_score': '0.306929', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.700574', 'ticker_sentiment_score': '0.249741', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.697258', 'ticker_sentiment_score': '0.229828', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'UPS', 'relevance_score': '0.590234', 'ticker_sentiment_score': '0.108403', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FDX', 'relevance_score': '0.585440', 'ticker_sentiment_score': '0.106744', 'ticker_sentiment_label': 'Neutral'}]"
Google to power Virginia data centers with 24/7 clean energy from AES,https://www.utilitydive.com/news/google-to-power-virginia-data-centers-with-247-clean-energy-from-aes/599506/,20210504T192643,['Iulia Gheorghiu'],"AES has signed a 10-year agreement to exclusively supply 24/7 clean energy to three Google data centers in Virginia, utilizing a 500-MW portfolio of resources. This partnership aims to decarbonize Google's operations in the state and sets a precedent for other companies seeking to eliminate carbon from their energy supply. The AES portfolio will require approximately $600 million for its clean energy projects.",,Utility Dive,General,Utility Dive,"[{'topic': 'energy_transportation', 'relevance_score': '1.000000'}, {'topic': 'technology', 'relevance_score': '0.901296'}]",0.185981,Somewhat-Bullish,"[{'ticker': 'AES', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.422558', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.833484', 'ticker_sentiment_score': '0.310653', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.777335', 'ticker_sentiment_score': '0.331446', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'D', 'relevance_score': '0.604221', 'ticker_sentiment_score': '-0.210651', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.557718', 'ticker_sentiment_score': '-0.113933', 'ticker_sentiment_label': 'Neutral'}]"
Boeing is giving Virginia Tech $50 million to help launch new campus,https://www.washingtonpost.com/local/education/boeing-virginia-tech-gift/2021/05/03/dd989b7c-ac28-11eb-acd3-24b44a57093a_story.html,20210504T220603,['Nick Anderson'],"Boeing has pledged a $50 million multiyear donation to Virginia Tech, marking the largest corporate gift in the university's history. This funding is intended to support financial aid and other initiatives for Virginia Tech's new graduate technology campus in Northern Virginia, with a focus on building and diversifying the student body. The investment highlights growing corporate interest in educational projects near major business hubs, such as Amazon's new headquarters.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://s3.amazonaws.com/arc-authors/washpost/dcf336e5-b847-4227-881d-466345df6592.png&h=196&w=196,The Washington Post,General,The Washington Post,"[{'topic': 'technology', 'relevance_score': '0.818374'}, {'topic': 'economy_macro', 'relevance_score': '0.649180'}]",0.212323,Somewhat-Bullish,"[{'ticker': 'BA', 'relevance_score': '0.962376', 'ticker_sentiment_score': '0.322652', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.607483', 'ticker_sentiment_score': '0.108207', 'ticker_sentiment_label': 'Neutral'}]"
"AVODs double down on original programming, content studios at NewFronts",https://www.marketingdive.com/news/avods-double-down-on-original-programming-content-studios-at-newfronts/599505/,20210504T221916,['Chris Kelly'],"Several ad-supported video on demand (AVOD) services, including Tubi, IMDb TV, Crackle Plus, and fuboTV, announced significant investment in original programming and content studios at the IAB NewFronts. This move comes as AVODs experience increased viewership and advertiser interest, driven by changing consumer behavior during the pandemic and a desire for alternatives to subscription-based services. Companies are leveraging these new offerings and enhanced targeting capabilities to attract both viewers and advertisers.",https://imgproxy.divecdn.com/-CJ6REHgZhPnD8nAKHkQgneKfxcphE4TC0uHjYsAIG8/g:nowe:0:414/c:1800:1017/rs:fill:1200:675:1/Z3M6Ly9kaXZlc2l0ZS1zdG9yYWdlL2RpdmVpbWFnZS90dWJpLUJlYXN0LUJlYXN0LWluLVVJLTE1MzZ4ODA0LmpwZw==.webp,Marketing Dive,General,Marketing Dive,"[{'topic': 'technology', 'relevance_score': '0.825842'}]",0.295279,Somewhat-Bullish,"[{'ticker': 'FUBO', 'relevance_score': '0.915571', 'ticker_sentiment_score': '0.304019', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FOXA', 'relevance_score': '0.646655', 'ticker_sentiment_score': '0.307279', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.615854', 'ticker_sentiment_score': '0.220935', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
JD Logistics approved for IPO; spinoff could raise $4B,https://www.freightwaves.com/news/jd-logistics-approved-for-ipo-spinoff-could-raise-4b,20210504T222546,['Grace Sharkey'],"JD Logistics, the logistics arm of Chinese e-commerce giant JD.com, has received approval for an initial public offering (IPO) on the Hong Kong Stock Exchange, potentially raising up to $4 billion. This follows JD Health International's successful IPO. Despite significant investments in automation and technology leading to a net loss in 2020, the company aims for profitability through customer expansion, leveraging its extensive warehouse network and advanced logistics capabilities to support JD.com's growth in China's fragmented retail market.","https://freightwaves.b-cdn.net/wp-content/uploads/2021/05/JD1.png?resize=970,546&width=970&height=546",FreightWaves,General,FreightWaves,"[{'topic': 'ipo', 'relevance_score': '1.000000'}, {'topic': 'retail_wholesale', 'relevance_score': '0.843313'}, {'topic': 'technology', 'relevance_score': '0.704994'}, {'topic': 'earnings', 'relevance_score': '0.736905'}]",0.253975,Somewhat-Bullish,"[{'ticker': 'JD', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.337689', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.619281', 'ticker_sentiment_score': '0.212769', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Televisa y TV Azteca se recuperan en publicidad, pero toca impulsar el contenido",https://expansion.mx/empresas/2021/05/04/televisa-tv-azteca-ingresos-publicidad-contenido,20210504T224532,['Zyanya López'],"Televisa and TV Azteca are seeing a recovery in advertising revenue after a challenging 2020, with Televisa's ad income up 28.1% and TV Azteca's up 8% in Q1 2021. However, despite increased viewership during the COVID-19 pandemic, both companies face the challenge of migrating advertising investment to digital platforms and the need to innovate content to retain audiences and compete with streaming services. Experts emphasize that investing in new, high-quality content is crucial for the future of open television.",https://cdn-3.expansion.mx/dims4/default/0ad4e7c/2147483647/strip/true/crop/4465x2977+0+0/resize/1200x800!/format/webp/quality/60/?url=https%3A%2F%2Fcdn-3.expansion.mx%2Fdb%2Fd4%2F4a7a671c49da8870eeb385ca752f%2Ftele.jpg,Expansión,General,Expansión,"[{'topic': 'earnings', 'relevance_score': '0.912928'}, {'topic': 'financial_markets', 'relevance_score': '0.628118'}, {'topic': 'economy_macro', 'relevance_score': '0.632125'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.614741'}]",0.1025,Neutral,"[{'ticker': 'TV', 'relevance_score': '0.966357', 'ticker_sentiment_score': '0.347352', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NFLX', 'relevance_score': '0.693506', 'ticker_sentiment_score': '-0.145899', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.622945', 'ticker_sentiment_score': '0.055698', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.583169', 'ticker_sentiment_score': '0.106677', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CMCSA', 'relevance_score': '0.589508', 'ticker_sentiment_score': '0.037011', 'ticker_sentiment_label': 'Neutral'}]"
