title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Apple Bets On The Emerging Markets Growth Story,https://www.forbes.com/sites/bethkindig/2023/06/01/apple-bets-on-the-emerging-markets-growth-story/,20230601T081500,"['Beth Kindig', 'Royston Roche']","Apple is increasingly focusing on emerging markets, particularly India, to drive growth amidst a challenging global smartphone market. The company achieved marginal growth in iPhone sales despite overall industry decline, with India seeing significant retail and manufacturing expansion plans. While services and financial technology offer long-term opportunities, the emerging markets strategy is a key component of Apple's immediate growth narrative, alongside ongoing share repurchases and dividend increases.",,Forbes,General,Forbes,"[{'topic': 'technology', 'relevance_score': '0.934773'}, {'topic': 'earnings', 'relevance_score': '0.805883'}, {'topic': 'financial_markets', 'relevance_score': '0.708439'}, {'topic': 'economy_macro', 'relevance_score': '0.621035'}, {'topic': 'retail_wholesale', 'relevance_score': '0.607047'}]",0.175776,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.995217', 'ticker_sentiment_score': '0.405696', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.610416', 'ticker_sentiment_score': '0.142049', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.568501', 'ticker_sentiment_score': '0.056273', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.567080', 'ticker_sentiment_score': '0.023513', 'ticker_sentiment_label': 'Neutral'}]"
Salesforce shares drop on slowest revenue growth in more than 10 years,https://www.reuters.com/technology/salesforce-shares-drop-slowest-revenue-growth-more-than-10-years-2023-06-01/,20230601T133800,['Samrhitha A'],"Salesforce Inc (CRM.N) shares dropped about 7% after the company reported its slowest quarterly revenue growth in over 10 years, attributing it to companies cutting back on cloud-based software spending amid an uncertain U.S. economy and weaker demand. Despite the slowdown, analysts remained largely positive, citing Salesforce's push into AI and improved profitability as factors for future growth, leading to several price target increases.",https://www.reuters.com/resizer/v2/LPPJALOWXVPV3AONLJK262I32Q.JPG?auth=292f76f7c9e0d9b4bdf9d6b7975f9227f2913e20e8544a0e9641ea50e41981a3&w=960&text=1&quality=80,Reuters,General,Reuters,"[{'topic': 'earnings', 'relevance_score': '0.910744'}, {'topic': 'financial_markets', 'relevance_score': '0.825078'}, {'topic': 'technology', 'relevance_score': '0.931179'}, {'topic': 'economy_macro', 'relevance_score': '0.742008'}]",-0.323245,Somewhat-Bearish,"[{'ticker': 'CRM', 'relevance_score': '0.971047', 'ticker_sentiment_score': '-0.352302', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.650942', 'ticker_sentiment_score': '-0.270603', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Vimeo is tuning out its streaming TV apps,https://www.techhive.com/article/1940321/vimeo-is-tuning-out-its-streaming-tv-apps.html,20230602T091900,['Ben Patterson'],"Vimeo is discontinuing its dedicated streaming TV apps for Apple TV, Android TV, Amazon Fire TV, and Roku starting June 27th. Users can still watch Vimeo content on their TVs by casting from the Vimeo mobile app via Apple AirPlay 2 or Google Chromecast. This move aligns with Vimeo's strategic shift in recent years from a consumer-facing streaming destination to focusing on video-streaming services for businesses.",,TechHive,General,TechHive,"[{'topic': 'technology', 'relevance_score': '0.933204'}]",0.063963,Neutral,"[{'ticker': 'VMEO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.135880', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.734221', 'ticker_sentiment_score': '0.030332', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.623419', 'ticker_sentiment_score': '0.049747', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.603045', 'ticker_sentiment_score': '0.042209', 'ticker_sentiment_label': 'Neutral'}]"
Introducing Apple Vision Pro: Apple’s first spatial computer,https://www.apple.com/newsroom/2023/06/introducing-apple-vision-pro/,20230605T000000,[],"Apple has unveiled Apple Vision Pro, its first spatial computer, which blends digital content with the physical world using a three-dimensional user interface controlled by eyes, hands, and voice. Running on the new visionOS, Vision Pro features an ultra-high-resolution display system, custom Apple silicon, and offers new ways to interact with apps, enjoy entertainment, relive memories, and connect via FaceTime. The device is designed with advanced materials, focuses on privacy, and will be available early next year starting at $3,499 (U.S.).",,Apple,General,Apple,"[{'topic': 'technology', 'relevance_score': '0.920523'}]",0.428989,Bullish,"[{'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.867367', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.646890', 'ticker_sentiment_score': '0.225219', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.597101', 'ticker_sentiment_score': '0.182907', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Microsoft Inks Deal With NVIDIA-Backed CoreWeave,https://www.spiceworks.com/tech/artificial-intelligence/news/microsoft-drives-ai-efforts-with-coreweave-deal/,20230605T000000,['Anuj Mudaliar'],"Microsoft has signed a deal with NVIDIA-backed cloud-computing startup CoreWeave, planning to invest billions to bolster its cloud computing infrastructure for AI operations. This partnership will provide Microsoft easier access to NVIDIA’s GPUs, which are crucial for AI-based applications like ChatGPT, and aims to give Microsoft a competitive edge against rivals like Alphabet Inc. and Amazon Web Services. CoreWeave’s access to over 45,000 GPUs and its status as an elite CSP in the NVIDIA Partner Network positions it as a key enabler for Microsoft's AI endeavors.",,Spiceworks,General,Spiceworks,"[{'topic': 'technology', 'relevance_score': '0.902137'}, {'topic': 'life_sciences', 'relevance_score': '0.604585'}]",0.367515,Bullish,"[{'ticker': 'CRWV', 'relevance_score': '0.309374', 'ticker_sentiment_score': '0.019378', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.960814', 'ticker_sentiment_score': '0.797242', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.880294', 'ticker_sentiment_score': '0.656037', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.616140', 'ticker_sentiment_score': '0.147501', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.555014', 'ticker_sentiment_score': '0.135964', 'ticker_sentiment_label': 'Neutral'}]"
"Is Walmart Stock a Buy, Sell, or Fairly Valued After Earnings?",https://www.morningstar.com/markets/is-walmart-stock-buy-sell-or-fairly-valued-after-earnings,20230605T002838,['Zain Akbari'],"Morningstar maintains that Walmart (WMT) is fairly valued after its solid first-quarter earnings, raising its fair value estimate to $152 per share. The company's wide economic moat is attributed to its scale and cost advantage, allowing it to compete effectively in the evolving retail landscape. While facing an intensely competitive environment and economic uncertainty, Walmart's omnichannel strategy and value proposition are expected to drive continued growth.",https://cloudfront-us-east-1.images.arcpublishing.com/morningstar/SPNX7EP3XZCOTOQYDADXHAFR5I.jpg,Morningstar,General,Morningstar,"[{'topic': 'earnings', 'relevance_score': '0.916962'}, {'topic': 'retail_wholesale', 'relevance_score': '0.824326'}, {'topic': 'finance', 'relevance_score': '0.725389'}, {'topic': 'economy_macro', 'relevance_score': '0.609462'}, {'topic': 'financial_markets', 'relevance_score': '0.649683'}]",-0.133581,Neutral,"[{'ticker': 'WMT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.049941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TGT', 'relevance_score': '0.610261', 'ticker_sentiment_score': '-0.181736', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.712801', 'ticker_sentiment_score': '-0.209951', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
WTAI Stock Price | WisdomTree Artificial Intelligence and Innovation ETF,https://www.investing.com/etfs/wtai-nyse,20230605T184038,[],"This page provides detailed information on the WisdomTree Artificial Intelligence and Innovation ETF (WTAI), including its current stock price, trading exchange, and key financial metrics. It offers insights into the ETF's performance, holdings, expense ratio, and dividend data, aiming to help investors assess its potential returns. The fund focuses on companies involved in artificial intelligence and innovation across various technology sectors.",,Investing.com,General,Investing.com,"[{'topic': 'financial_markets', 'relevance_score': '0.909297'}, {'topic': 'technology', 'relevance_score': '0.828622'}]",-0.167941,Somewhat-Bearish,"[{'ticker': 'WTAI', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.175717', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'MU', 'relevance_score': '0.746245', 'ticker_sentiment_score': '-0.335760', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.622297', 'ticker_sentiment_score': '-0.231751', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.644430', 'ticker_sentiment_score': '0.241440', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.641063', 'ticker_sentiment_score': '-0.209554', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"C.H. Robinson’s New CEO Brings Experience From Ford, Amazon",https://tcbmag.com/c-h-robinsons-new-ceo-brings-experience-from-ford-amazon/,20230606T000000,['Liz Fedor'],"Dave Bozeman, an executive from Ford Motor Co. and formerly Amazon, has been named the new CEO of C.H. Robinson Worldwide, effective June 26. He replaces interim CEO Scott Anderson, who stepped in after Bob Biesterfeld's departure. Bozeman takes the helm during a challenging period for the global logistics provider, which has seen significant revenue decline and workforce reductions amid softening market conditions.",,Twin Cities Business,General,Twin Cities Business,"[{'topic': 'earnings', 'relevance_score': '0.938167'}, {'topic': 'energy_transportation', 'relevance_score': '0.810866'}, {'topic': 'finance', 'relevance_score': '0.705559'}, {'topic': 'economy_macro', 'relevance_score': '0.614084'}]",0.122187,Neutral,"[{'ticker': 'CHRW', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.102591', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.740946', 'ticker_sentiment_score': '0.144169', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.630082', 'ticker_sentiment_score': '0.143344', 'ticker_sentiment_label': 'Neutral'}]"
How Microsoft Fabric aims to beat Amazon and Google in the cloud war,https://venturebeat.com/data-infrastructure/how-microsoft-fabric-aims-to-beat-amazon-and-google-in-the-cloud-war,20230606T000257,['Matt Marshall'],"Microsoft has launched Fabric, a new cloud data and analytics platform designed to consolidate and simplify data management and analysis for enterprises. Analysts believe Fabric offers Microsoft a significant advantage over competitors like Amazon and Google by unifying disparate tools into a single platform with OneLake, a single data lake. This integration aims to reduce complexity, lower costs, and improve data quality, addressing key pain points for customers and potentially leapfrogging other cloud providers in enterprise analytics.",https://venturebeat.com/_next/image?url=https%3A%2F%2Fimages.ctfassets.net%2Fjdtwqhzvc2n1%2F6A3Z1cnXzh0sGdMFaN0rjV%2F4e938fef2d8bc9962a91aa396989512c%2FScreen-Shot-2023-06-05-at-6.22.08-PM.png%3Fw%3D1000%26q%3D100&w=3840&q=85,VentureBeat,General,VentureBeat,"[{'topic': 'technology', 'relevance_score': '0.913149'}]",0.200737,Somewhat-Bullish,"[{'ticker': 'IT', 'relevance_score': '0.638639', 'ticker_sentiment_score': '0.325859', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.443753', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.948933', 'ticker_sentiment_score': '0.083236', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.890155', 'ticker_sentiment_score': '0.055962', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NOW', 'relevance_score': '0.615514', 'ticker_sentiment_score': '0.139995', 'ticker_sentiment_label': 'Neutral'}]"
Sprouts Farmers Market to Open in Downtown Sarasota,https://www.suncoastpost.com/businesses/sprouts-farmers-market-to-open-in-downtown-sarasota/,20230606T062812,['Suncoast Post Staff'],"Sprouts Farmers Market is set to open a new 23,000-square-foot store in downtown Sarasota's upcoming Aster & Links complex, developed by Belpointe REIT Inc. This expansion signifies Sprouts' commitment to Florida, with new locations also planned for Bradenton and Fort Myers. The complex will feature residential units, retail space, and parking, replacing the former Main Plaza.",https://www.suncoastpost.com/wp-content/themes/yootheme/cache/f9/sprouts-f935d569.png,The Suncoast Post,General,The Suncoast Post,"[{'topic': 'real_estate', 'relevance_score': '0.912234'}, {'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'finance', 'relevance_score': '0.734982'}]",0.213561,Somewhat-Bullish,"[{'ticker': 'OZ', 'relevance_score': '0.349341', 'ticker_sentiment_score': '0.035062', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.647197', 'ticker_sentiment_score': '0.300494', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.631125', 'ticker_sentiment_score': '0.318543', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
