title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
"CEO Michael McDevitt, Terra’s Kitchen",https://i95business.com/articles/content/ceo_michael_mcdevitt_terras_kitchen_315,20171201T045706,['Elizabeth Levy Malis'],"Michael McDevitt, CEO of Terra's Kitchen, discusses his journey into the meal kit industry, emphasizing the company's focus on convenience, health, and sustainability through pre-cut ingredients and reusable shipping vessels. He highlights the importance of customer feedback and building a strong team, drawing inspiration from Amazon's e-commerce standards. McDevitt positions Terra's Kitchen as an authentic business that merges his passions for health, wellness, marketing, and technology to reconnect families around the dinner table.",,I95 Business,General,I95 Business,"[{'topic': 'retail_wholesale', 'relevance_score': '0.821160'}, {'topic': 'economy_macro', 'relevance_score': '0.646331'}, {'topic': 'finance', 'relevance_score': '0.637472'}]",0.182609,Somewhat-Bullish,"[{'ticker': 'MED', 'relevance_score': '0.842004', 'ticker_sentiment_score': '0.104224', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BX', 'relevance_score': '0.636047', 'ticker_sentiment_score': '0.139260', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.564076', 'ticker_sentiment_score': '0.246048', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Why Smart Speakers are Ready for Primetime this Holiday Season...,https://www.comscore.com/Insights/Blog/Why-Smart-Speakers-are-Ready-for-Primetime-this-Holiday-Season,20171201T052207,[],"Smart speakers are poised to go mainstream this holiday season, having already surpassed a critical adoption threshold of 11% penetration in U.S. connected households and likely to hit 15% by early next year. This adoption is a key indicator for the emergence of the 'smart home' as smart speaker households are significantly more likely to own other smart devices. The article suggests that smart speakers are a gateway device for a broader smart home trend that will reshape consumer technology over the next few years.",,comScore,General,comScore,"[{'topic': 'retail_wholesale', 'relevance_score': '0.908560'}, {'topic': 'technology', 'relevance_score': '1.000000'}]",0.275934,Somewhat-Bullish,"[{'ticker': 'SCOR', 'relevance_score': '0.303798', 'ticker_sentiment_score': '0.036441', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.997562', 'ticker_sentiment_score': '0.486588', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.791351', 'ticker_sentiment_score': '0.303694', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.765610', 'ticker_sentiment_score': '0.311281', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.706444', 'ticker_sentiment_score': '0.265852', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Ulta Beauty Fades as Growth Story Seen Showing Cracks,https://www.businessoffashion.com/news/beauty/ulta-beauty-fades-as-growth-story-seen-showing-cracks/,20171201T053724,"['Reuters', 'Gayathree Ganesan', 'Sai Sachin Ravikumar']","Ulta Beauty's shares dipped after a disappointing holiday earnings forecast, driven by increased discounts and competition from rivals like LVMH's Sephora and Macy's Bluemercury. Analysts noted eroding profit margins and a failure to raise annual earnings forecasts, although fundamentals are considered intact. The company faces challenges in market share gains despite its past rapid growth.",https://media.businessoffashion.com/images/a535805f-f06b-4375-be75-d1fb78931b6d.jpg,The Business of Fashion,General,The Business of Fashion,"[{'topic': 'retail_wholesale', 'relevance_score': '0.932802'}, {'topic': 'earnings', 'relevance_score': '0.821398'}, {'topic': 'financial_markets', 'relevance_score': '0.706558'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.632543'}]",-0.200223,Somewhat-Bearish,"[{'ticker': 'ULTA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.475488', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.602562', 'ticker_sentiment_score': '0.106138', 'ticker_sentiment_label': 'Neutral'}]"
Campbell Is Testing Online Soup Delivery,https://www.ttnews.com/articles/campbell-testing-online-soup-delivery,20171201T124500,['Mark Gurman and Craig Giammona'],"Campbell Soup Co. is launching a pilot program for online soup delivery as part of a strategy to combat declining sales and update its business model. This initiative also includes developing premium ""crafted"" soups with local ingredients, signaling a shift to adapt to evolving consumer preferences and grocery shopping habits. The company seeks to directly connect with shoppers and rejuvenate its brand amidst challenges from larger market shifts and increased competition.",,Transport Topics,General,Transport Topics,"[{'topic': 'retail_wholesale', 'relevance_score': '0.836307'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.709493'}, {'topic': 'earnings', 'relevance_score': '0.612221'}, {'topic': 'technology', 'relevance_score': '0.629680'}]",-0.049002,Neutral,"[{'ticker': 'CPB', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.101115', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.730104', 'ticker_sentiment_score': '-0.172076', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"TI, AWS Strengthens Partnership Simplifies IoT Integration in Cloud",https://www.bisinfotech.com/ti-aws-strengthens-partnership-simplifies-iot-integration-in-cloud/,20171202T053711,['BiS Team'],"Texas Instruments (TI) and Amazon Web Services (AWS) have strengthened their partnership to simplify IoT integration in the cloud. They have announced the integration of Amazon FreeRTOS into TI's SimpleLink microcontroller (MCU) platform, enabling developers to quickly and securely connect IoT endpoints to the cloud. This collaboration provides an end-to-end hardware and software solution, accelerating system development and leveraging advanced security features.",,Bisinfotech,General,Bisinfotech,"[{'topic': 'technology', 'relevance_score': '1.000000'}]",0.412865,Bullish,"[{'ticker': 'TXN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.412773', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.709311', 'ticker_sentiment_score': '0.419571', 'ticker_sentiment_label': 'Bullish'}]"
CVS agrees to buy insurance giant Aetna,https://www.statnews.com/2017/12/03/cvs-acquires-aetna/,20171203T041151,['Associated Press'],"CVS Health is set to acquire insurance giant Aetna for approximately $69 billion, a move designed to deepen CVS's reach into customer healthcare and secure a key client. The deal, valued at $207 in cash and stock per Aetna share, aims to transform CVS into a one-stop-shop for health care services by leveraging its drugstores and clinics. This acquisition could also protect CVS's pharmacy benefit management business from potential competition from Amazon in the prescription drug market.",,www.statnews.com,General,www.statnews.com,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '1.000000'}, {'topic': 'life_sciences', 'relevance_score': '0.813829'}, {'topic': 'retail_wholesale', 'relevance_score': '0.729874'}]",0.208271,Somewhat-Bullish,"[{'ticker': 'CVS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.405638', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'UNH', 'relevance_score': '0.730020', 'ticker_sentiment_score': '0.123984', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.601313', 'ticker_sentiment_score': '0.145243', 'ticker_sentiment_label': 'Neutral'}]"
GE Struggles To Show It Still Has Magic Touch,https://www.keranews.org/2017-12-03/ge-struggles-to-show-it-still-has-magic-touch,20171203T070800,['Brian Mann'],"General Electric, a historically influential American corporation, is facing significant struggles, with its stock plummeting over 40% in the last year. New CEO John Flannery announced a major restructuring plan, including selling off $20 billion in assets and cutting the dividend by 50%, to refocus the company on energy, aviation, and medical technology. This shift marks the end of GE's light bulb manufacturing, a legacy of co-founder Thomas Edison, and has left many analysts and employees concerned about the company's future and its impact on towns like Schenectady.",,KERA News,General,KERA News,"[{'topic': 'earnings', 'relevance_score': '0.915238'}, {'topic': 'manufacturing', 'relevance_score': '0.906609'}, {'topic': 'financial_markets', 'relevance_score': '0.800544'}, {'topic': 'economy_macro', 'relevance_score': '0.735462'}, {'topic': 'energy_transportation', 'relevance_score': '0.629854'}]",-0.178922,Somewhat-Bearish,"[{'ticker': 'GE', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.439881', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.610088', 'ticker_sentiment_score': '-0.128687', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.628576', 'ticker_sentiment_score': '-0.103598', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.618912', 'ticker_sentiment_score': '-0.124836', 'ticker_sentiment_label': 'Neutral'}]"
CVS to purchase health insurance provider Aetna for $69 billion,https://www.nbcnews.com/news/us-news/cvs-purchase-health-insurance-provider-aetna-69-billion-n826111,20171203T152900,['Reuters'],"CVS Health Corp is set to acquire health insurance provider Aetna Inc. for approximately $69 billion, making it the year's largest corporate acquisition. This deal combines a major pharmacy benefits manager and pharmacy operator with one of the nation's oldest health insurers. The merger aims to cut healthcare costs, negotiate lower drug prices, and boost CVS's retail sales, though it may face scrutiny from antitrust regulators.","https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2017_49/2242171/171203-cvs-aetna-mn-1400.jpg",NBC News,General,NBC News,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '1.000000'}, {'topic': 'life_sciences', 'relevance_score': '0.947655'}, {'topic': 'retail_wholesale', 'relevance_score': '0.722375'}, {'topic': 'economy_fiscal', 'relevance_score': '0.638286'}, {'topic': 'finance', 'relevance_score': '0.614509'}]",0.166169,Somewhat-Bullish,"[{'ticker': 'CVS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.437948', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'CI', 'relevance_score': '0.711152', 'ticker_sentiment_score': '0.212616', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HUM', 'relevance_score': '0.811119', 'ticker_sentiment_score': '0.223689', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.615048', 'ticker_sentiment_score': '-0.140647', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WBA', 'relevance_score': '0.648618', 'ticker_sentiment_score': '0.140381', 'ticker_sentiment_label': 'Neutral'}]"
CVS To Buy Health Insurer Aetna For $69 Billion : The Two-Way,https://www.npr.org/sections/thetwo-way/2017/12/03/568189430/reports-cvs-to-buy-health-insurer-aetna-for-69-billion,20171203T164800,['Camila Domonoske'],"CVS Health Corp is acquiring health insurer Aetna Inc. for $69 billion, paying $207 per share in cash and stock. This acquisition aims to expand CVS's low-cost medical clinics and integrate pharmacy benefits with health care for Aetna's 22 million members. The merger is partly driven by the threat from Amazon entering the pharmacy business and Aetna's own challenges in the healthcare market.",,NPR,General,NPR,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '1.000000'}, {'topic': 'life_sciences', 'relevance_score': '0.937679'}, {'topic': 'retail_wholesale', 'relevance_score': '0.718501'}]",-0.04083,Neutral,"[{'ticker': 'CVS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.349349', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'UNH', 'relevance_score': '0.626439', 'ticker_sentiment_score': '-0.115855', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.634809', 'ticker_sentiment_score': '-0.125029', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HUM', 'relevance_score': '0.631684', 'ticker_sentiment_score': '-0.124023', 'ticker_sentiment_label': 'Neutral'}]"
More soup for you: Campbell to pilot direct-to-consumer model,https://www.fooddive.com/news/more-soup-for-you-campbell-to-pilot-direct-to-consumer-model/512177/,20171204T041122,['Sandy Skrovan'],"Campbell Soup is launching a direct-to-consumer pilot program next month, allowing customers to purchase products directly from its website, in an effort to combat declining sales and adapt to changing consumer preferences. The company is also introducing a new ""crafted"" soup in glass jars, made with locally sourced ingredients, targeting millennials' demand for fresh and premium products. This move is part of Campbell's broader strategy to reinvent its business model, including investments in e-commerce and acquisitions of healthy and organic brands, as it faces competition and a shift towards online and fresh food purchases.",,Food Dive,General,Food Dive,"[{'topic': 'retail_wholesale', 'relevance_score': '0.922938'}, {'topic': 'earnings', 'relevance_score': '0.819646'}, {'topic': 'manufacturing', 'relevance_score': '0.722263'}, {'topic': 'economy_macro', 'relevance_score': '0.635495'}]",0.084806,Neutral,"[{'ticker': 'CPB', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.100604', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.703612', 'ticker_sentiment_score': '0.141131', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KO', 'relevance_score': '0.610487', 'ticker_sentiment_score': '0.104485', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'K', 'relevance_score': '0.552633', 'ticker_sentiment_score': '0.143159', 'ticker_sentiment_label': 'Neutral'}]"
