title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
"JPMorgan Equity Focus ETF ETF Price, Holdings, & News (NASDAQ:JPEF) $JPEF",https://www.marketbeat.com/stocks/NASDAQ/JPEF/,20230801T103902,[],"The JPMorgan Equity Focus ETF (JPEF) is an actively managed exchange-traded fund launched on July 28, 2023, that aims to provide exposure to a concentrated portfolio of US stocks, integrating ESG factors into its selection process. As of May 26, 2026, JPEF trades at $80.22, a 7.4% increase year-to-date, with assets under management of $1.93 billion and a net expense ratio of 0.50%. Its top holdings include major tech companies like NVIDIA, Alphabet, Amazon.com, Apple, and Microsoft.",,MarketBeat,General,MarketBeat,"[{'topic': 'financial_markets', 'relevance_score': '1.000000'}]",0.302801,Somewhat-Bullish,"[{'ticker': 'JPEF', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.265251', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.624107', 'ticker_sentiment_score': '0.341682', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.620453', 'ticker_sentiment_score': '0.253844', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.614251', 'ticker_sentiment_score': '0.276709', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.630552', 'ticker_sentiment_score': '0.273722', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Colgate Total® Teams Up with Actress and Entrepreneur Ashley Tisdale to Encourage People to Be Totally Honest with Their Dentist,https://www.prnewswire.com/news-releases/colgate-total-teams-up-with-actress-and-entrepreneur-ashley-tisdale-to-encourage-people-to-be-totally-honest-with-their-dentist-301891201.html,20230802T080200,[],"Colgate Total® is launching the ""Totally Honest"" initiative with actress Ashley Tisdale to encourage people to be more truthful with their dentists about oral care habits. The campaign highlights that 82% of people admit to lying to their dental professionals, and promotes Colgate Total® Plaque Pro-Release toothpaste as a way to proactively manage oral health and feel more confident at appointments. A pop-up event in New York City will provide a safe space for people to anonymously share their dental ""lies"" and receive product samples.",,PR Newswire,General,PR Newswire,"[{'topic': 'retail_wholesale', 'relevance_score': '0.739791'}, {'topic': 'life_sciences', 'relevance_score': '0.726050'}]",0.296633,Somewhat-Bullish,"[{'ticker': 'CL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.406162', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.626688', 'ticker_sentiment_score': '0.247633', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.605540', 'ticker_sentiment_score': '0.233902', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CVS', 'relevance_score': '0.622289', 'ticker_sentiment_score': '0.243982', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
S&P 500 analysis: US stocks drop after Fitch downgrade,https://www.forex.com/ie/news-and-analysis/sp-500-analysis-us-stocks-drop-after-fitch-downgrade/,20230802T224452,['Fawad Razaqzada'],"US stocks, particularly the S&P 500, dropped following Fitch's unexpected downgrade of the US credit rating from AAA to AA+. This marks the first such downgrade in 12 years and comes amidst fiscal deterioration and high government debt. The article highlights that while the market is in an uptrend, unlike the 2011 downgrade, the potential for a sharper sell-off exists, especially with upcoming economic data like the nonfarm payrolls report and earnings from tech giants set to influence market sentiment.",https://www.forex.com/-/media/Research/Global/News Analysis/Featured Image/2021/07/Downtrend 3v2,FOREX.com,General,FOREX.com,"[{'topic': 'financial_markets', 'relevance_score': '0.927635'}, {'topic': 'economy_fiscal', 'relevance_score': '0.831301'}, {'topic': 'economy_monetary', 'relevance_score': '0.844907'}, {'topic': 'economy_macro', 'relevance_score': '0.716929'}, {'topic': 'earnings', 'relevance_score': '0.641758'}]",-0.150727,Somewhat-Bearish,"[{'ticker': 'SNEX', 'relevance_score': '0.312497', 'ticker_sentiment_score': '0.000221', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ADP', 'relevance_score': '0.709850', 'ticker_sentiment_score': '0.139958', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.703986', 'ticker_sentiment_score': '-0.249771', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.710434', 'ticker_sentiment_score': '-0.233218', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'SPGI', 'relevance_score': '0.628457', 'ticker_sentiment_score': '-0.341247', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"phoenixNAP Powers Expanded AI and Cloud Services with Energy-saving, Ampere-Based Servers from Hewlett Packard Enterprise",https://markets.chroniclejournal.com/chroniclejournal/article/bizwire-2023-8-3-phoenixnap-powers-expanded-ai-and-cloud-services-with-energy-saving-ampere-based-servers-from-hewlett-packard-enterprise,20230803T090000,['Hewlett Packard Enterprise via Business Wire'],"phoenixNAP, a global IT services provider, is expanding its Bare Metal Cloud platform by deploying cloud-native HPE ProLiant RL300 Gen11 servers across its 18 data centers. These servers utilize energy-efficient Ampere® Computing processors, enhancing performance and energy efficiency for AI inferencing, cloud gaming, and cloud-native workloads. This expansion addresses the growing demand for data-intensive workloads while mitigating the environmental impact of increasing energy consumption in data centers.",,The Chronicle-Journal,General,The Chronicle-Journal,"[{'topic': 'technology', 'relevance_score': '0.909753'}, {'topic': 'finance', 'relevance_score': '0.627496'}]",0.095596,Neutral,"[{'ticker': 'HPE', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.468097', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMD', 'relevance_score': '0.743050', 'ticker_sentiment_score': '0.339468', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.611548', 'ticker_sentiment_score': '-0.109230', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.645066', 'ticker_sentiment_score': '-0.103789', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.613694', 'ticker_sentiment_score': '-0.121480', 'ticker_sentiment_label': 'Neutral'}]"
Victoria’s Secret Fashion Show to Return as Streaming Event on Amazon Prime,https://www.retailtouchpoints.com/topics/digital-marketing/victorias-secret-fashion-show-to-return-as-streaming-event-on-amazon-prime,20230803T111900,['Nicole Silberstein'],"After a four-year break, the Victoria’s Secret fashion show will return on September 26, 2023, as ""The Victoria’s Secret World Tour"" on Amazon Prime Video. The reimagined event aims to celebrate and champion women globally, featuring a documentary-style presentation and collaborations with 20 global creatives. Following the streaming debut, a tour-inspired collection will be available for purchase on VictoriasSecret.com and its Amazon storefront, expanding Amazon's existing Victoria's Secret offerings.",https://www.retailtouchpoints.com/wp-content/uploads/2019/09/Retail_Touch_Points_Logo_300dpi-600x135.png,Retail TouchPoints,General,Retail TouchPoints,"[{'topic': 'retail_wholesale', 'relevance_score': '0.912405'}, {'topic': 'technology', 'relevance_score': '0.821949'}]",0.151319,Somewhat-Bullish,"[{'ticker': 'VSCO', 'relevance_score': '0.316515', 'ticker_sentiment_score': '0.020353', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.990968', 'ticker_sentiment_score': '0.277263', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
3 Cheap Hydrogen Stocks That Smart Investors Will Snap Up Now,https://investorplace.com/2023/08/3-cheap-hydrogen-stocks-that-smart-investors-will-snap-up-now/,20230803T220804,['Matthew Farley'],"This article highlights three hydrogen stocks – Air Products and Chemicals (APD), Bloom Energy (BE), and Plug Power (PLUG) – that are considered affordable and well-positioned for growth. It discusses their individual strengths, market positions, and future potential, suggesting that current economic conditions and an anticipated shift in interest rates create a favorable environment for these investments. The author describes APD as a momentum play, BE as an undervalued stock with earnings potential, and PLUG as a high-risk, high-reward option.",https://investorplace.com/wp-content/uploads/2020/10/hydrogen_fuelcell_1600-768x432.jpg,InvestorPlace,General,InvestorPlace,"[{'topic': 'energy_transportation', 'relevance_score': '0.918170'}, {'topic': 'financial_markets', 'relevance_score': '0.816853'}, {'topic': 'economy_monetary', 'relevance_score': '0.720640'}, {'topic': 'earnings', 'relevance_score': '0.734786'}, {'topic': 'economy_macro', 'relevance_score': '0.609260'}]",0.196268,Somewhat-Bullish,"[{'ticker': 'APD', 'relevance_score': '0.934686', 'ticker_sentiment_score': '0.315122', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.600301', 'ticker_sentiment_score': '0.128260', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.592098', 'ticker_sentiment_score': '0.121416', 'ticker_sentiment_label': 'Neutral'}]"
Haus raises $17M Series A led by Insight Partners to build the future of growth intelligence,https://www.prnewswire.com/news-releases/haus-raises-17m-series-a-led-by-insight-partners-to-build-the-future-of-growth-intelligence-301892064.html,20230803T221803,[],"Haus, a growth command center utilizing causal inference, experimentation, and AI, has successfully raised $17 million in Series A funding. The round was led by Insight Partners, with participation from existing investors, to further expand its team and develop integrated causal analytical tools. This funding aims to help companies measure and drive profitable growth amid challenges like cookie depreciation and increasing consumer privacy regulations.",https://www.prnewswire.com/content/dam/newWidget-desktop.png,PR Newswire,General,PR Newswire,"[{'topic': 'technology', 'relevance_score': '1.000000'}, {'topic': 'finance', 'relevance_score': '0.825784'}]",0.105791,Neutral,"[{'ticker': 'DYOR', 'relevance_score': '0.308843', 'ticker_sentiment_score': '0.003903', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.741895', 'ticker_sentiment_score': '0.103043', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.706970', 'ticker_sentiment_score': '0.112650', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.729356', 'ticker_sentiment_score': '0.128662', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.636934', 'ticker_sentiment_score': '0.114030', 'ticker_sentiment_label': 'Neutral'}]"
"Gen Digital earnings beat, revenue was in line with estimates",https://www.investing.com/news/stock-market-news/gen-digital-earnings-beat-revenue-was-in-line-with-estimates-3144310,20230803T222314,['Investing.com'],"Gen Digital (NASDAQ: GEN) reported its first-quarter earnings, with an EPS of $0.47, surpassing analyst estimates of $0.46. The company's revenue for the quarter was $946 million, matching the consensus estimate. Gen Digital's stock has seen an 8.57% increase in the last three months, though it is down 30.00% over the last 12 months.",https://i-invdn-com.investing.com/news/LYNXNPEC0K08U_L.jpg,Investing.com,General,Investing.com,"[{'topic': 'earnings', 'relevance_score': '1.000000'}, {'topic': 'financial_markets', 'relevance_score': '0.820754'}]",0.275134,Somewhat-Bullish,"[{'ticker': 'GEN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.393207', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.587959', 'ticker_sentiment_score': '0.261286', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.535971', 'ticker_sentiment_score': '0.255783', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.523154', 'ticker_sentiment_score': '0.257666', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Amazon set to launch credit card in Brazil with Bradesco,https://www.reuters.com/business/finance/amazon-set-launch-credit-card-brazil-with-bradesco-2023-08-04/,20230804T195900,['Reuters'],"Amazon.com is partnering with Brazilian lender Banco Bradesco SA to launch a credit card offering in Brazil. The launch is scheduled for next Tuesday, with Bradesco managing the credit risk and Mastercard powering the card. This move expands Amazon's fintech offerings in a market where interest rates are beginning to decline.",https://www.reuters.com/resizer/v2/LMDMS4X4PBP27L3QOYI5Y74Z7Y.JPG?auth=411a7e4bceaa129033325c0e1818274737f7a7590d9b4b0ff16fae542cc67586&width=1200&height=1200&q=80,Reuters,General,Reuters,"[{'topic': 'finance', 'relevance_score': '0.917775'}, {'topic': 'retail_wholesale', 'relevance_score': '0.814254'}, {'topic': 'economy_monetary', 'relevance_score': '0.715254'}, {'topic': 'economy_macro', 'relevance_score': '0.642094'}]",0.340494,Somewhat-Bullish,"[{'ticker': 'BBD', 'relevance_score': '0.904825', 'ticker_sentiment_score': '0.444647', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.449398', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.636651', 'ticker_sentiment_score': '0.105452', 'ticker_sentiment_label': 'Neutral'}]"
Hormel Introduces SPAM Maple Flavored,https://www.foodengineeringmag.com/articles/101391-hormel-introduces-spam-maple-flavored,20230804T222602,[],"Hormel Foods has introduced SPAM Maple Flavored, adding an eleventh flavor to the brand's portfolio. This new sweet and savory combination is designed for breakfast, barbecues, and desserts, inspired by fan recipes and consumer insights. The product is now available nationwide in grocery stores and online.",https://www.foodengineeringmag.com/ext/resources/2023/08/04/(1170x658)-Hormel_Foods_Corporation.webp?t=1691160382,FoodEngineeringMag.com,General,FoodEngineeringMag.com,"[{'topic': 'retail_wholesale', 'relevance_score': '0.928605'}, {'topic': 'manufacturing', 'relevance_score': '0.745014'}]",0.151604,Somewhat-Bullish,"[{'ticker': 'HRL', 'relevance_score': '0.966710', 'ticker_sentiment_score': '0.288762', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.647398', 'ticker_sentiment_score': '0.124055', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.604137', 'ticker_sentiment_score': '0.142910', 'ticker_sentiment_label': 'Neutral'}]"
