title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
The emerging AI SoC lineup,https://www.embedded.com/the-emerging-ai-soc-lineup/,20181101T014653,[],"The article discusses the burgeoning landscape of AI System-on-Chip (SoC) development, highlighting the flood of new architectures from startups and established companies alike. It emphasizes the critical role of interconnect IP in these complex designs, especially given the diverse architectural approaches driven by software engineers. The article also points out the challenges in AI SoC design, such as managing data flow within increasingly large and complex chips for AI training.",,www.embedded.com,General,www.embedded.com,"[{'topic': 'technology', 'relevance_score': '0.921908'}]",0.213897,Somewhat-Bullish,"[{'ticker': 'AIP', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.442208', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.646833', 'ticker_sentiment_score': '0.116312', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.627763', 'ticker_sentiment_score': '0.137101', 'ticker_sentiment_label': 'Neutral'}]"
Morgan Stanley hires first CMO to combat rising healthcare costs,https://www.healthcaredive.com/news/morgan-stanley-hires-first-cmo-to-combat-rising-healthcare-costs/541093/,20181101T025632,['Rebecca Pifer'],"Morgan Stanley has hired its first Chief Medical Officer and head of human resources data and analytics, David Stark, to tackle rising healthcare costs and improve employee wellness for its 57,000 employees. This move positions Morgan Stanley among major employers taking active steps to control healthcare expenses, paralleling efforts by companies like J.P. Morgan, Amazon, and Berkshire-Hathaway. Stark aims to leverage data and technology to implement value-based care and generate insights for workforce support.",,Healthcare Dive,General,Healthcare Dive,"[{'topic': 'life_sciences', 'relevance_score': '1.000000'}, {'topic': 'finance', 'relevance_score': '0.916802'}, {'topic': 'economy_macro', 'relevance_score': '0.706900'}]",0.173235,Somewhat-Bullish,"[{'ticker': 'MS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.243670', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.614311', 'ticker_sentiment_score': '0.124764', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.609321', 'ticker_sentiment_score': '0.118773', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.637373', 'ticker_sentiment_score': '0.108439', 'ticker_sentiment_label': 'Neutral'}]"
"Amazon, home builder partner for Alexa home installations",https://www.retaildive.com/news/amazon-home-builder-partner-for-alexa-home-installations/541138/,20181101T033159,['Dan Alaimo'],"Amazon has partnered with TRI Pointe Group, a home builder, to integrate Alexa voice technology into smart homes. This collaboration will see Amazon's smart home products installed in new houses and demonstrated in model homes across eight states, aiming to popularize the Internet of Things in residential settings and encourage greater use of Amazon's ecosystem. This marks Amazon's third such arrangement with home builders, following similar initiatives with Lennar and an investment in Plant Prefab.",,Retail Dive,General,Retail Dive,"[{'topic': 'real_estate', 'relevance_score': '0.912593'}, {'topic': 'technology', 'relevance_score': '0.821639'}, {'topic': 'retail_wholesale', 'relevance_score': '0.749690'}]",0.25909,Somewhat-Bullish,"[{'ticker': 'TPH', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.474158', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.926744', 'ticker_sentiment_score': '0.303553', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LEN', 'relevance_score': '0.714956', 'ticker_sentiment_score': '0.267147', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HON', 'relevance_score': '0.602812', 'ticker_sentiment_score': '0.109438', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ORCL', 'relevance_score': '0.593161', 'ticker_sentiment_score': '0.149540', 'ticker_sentiment_label': 'Neutral'}]"
10 Comfortable Bags to Carry If You Have Chronic Pain,https://themighty.com/topic/chronic-pain/bag-backpack-purse-chronic-pain-comfortable/,20181101T034059,['Erin Migdol'],"This article provides a list of 10 comfortable bags, including purses and backpacks, recommended by individuals with chronic pain to help carry essentials without exacerbating discomfort. The suggestions range from crossbody bags and lightweight backpacks to rolling carts and fanny packs, focusing on features like weight distribution, lightness, and sufficient space. The article aims to offer practical solutions for carrying necessities while managing chronic pain.",,The Mighty. Making health about people.,General,The Mighty. Making health about people.,"[{'topic': 'retail_wholesale', 'relevance_score': '0.921949'}]",0.359833,Bullish,"[{'ticker': 'VRA', 'relevance_score': '0.947664', 'ticker_sentiment_score': '0.513138', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.618938', 'ticker_sentiment_score': '0.331720', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BBY', 'relevance_score': '0.568941', 'ticker_sentiment_score': '0.345467', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.553656', 'ticker_sentiment_score': '0.303066', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Five Below, the Amazon-Proof Store",https://www.wsj.com/articles/five-below-becomes-the-amazon-proof-store-1541151001?gaa_at=eafs&gaa_n=AWEtsqeKxhLzRzkjCfeVimMIWC05LDLRW4yBclqc4VEzQgUih9luuhPO5ISm&gaa_ts=690814ff&gaa_sig=og4OAbLr3yTzJdXF8QNFGKbQAqXaiXjneaueDkwug_bLWo8yRN833jFXhHLBJQf8tkflDZfNt4CFq93xCILRfA%3D%3D,20181102T022157,['Suzanne Kapner'],"Five Below, a retailer selling items for $5 or less, has rapidly expanded its physical store count, nearly quadrupling its locations to 750 since its 2012 IPO. This growth includes a new store in Manhattan, marking its first in New York City. The company has seen significant financial success, with sales almost tripling to $1.28 billion and profits growing sixfold, demonstrating its resilience in the current retail landscape.",,The Wall Street Journal,General,The Wall Street Journal,"[{'topic': 'earnings', 'relevance_score': '0.810057'}, {'topic': 'ipo', 'relevance_score': '0.833318'}, {'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'financial_markets', 'relevance_score': '0.702133'}]",0.305532,Somewhat-Bullish,"[{'ticker': 'FIVE', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.715134', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.611540', 'ticker_sentiment_score': '-0.100207', 'ticker_sentiment_label': 'Neutral'}]"
Amazon drops $25 minimum for free shipping through holiday shopping season,https://www.usatoday.com/story/money/nation-now/2018/11/05/amazon-drops-25-minimum-free-shipping-through-holiday-season/1889512002/,20181105T014729,['Mike Snider'],"Amazon (AMZN) is offering free shipping to all U.S. customers for the holiday season, eliminating the usual $25 minimum purchase for non-Prime members. This move aims to increase sales and put pressure on competitors like Walmart and Target. Prime members will also receive expanded benefits, including more items eligible for same-day delivery and one-hour delivery from Whole Foods in 60 cities.",,USA Today,General,USA Today,"[{'topic': 'retail_wholesale', 'relevance_score': '0.910825'}, {'topic': 'technology', 'relevance_score': '0.721719'}]",0.04107,Neutral,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.439010', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.709072', 'ticker_sentiment_score': '-0.215467', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TGT', 'relevance_score': '0.706444', 'ticker_sentiment_score': '-0.221986', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Bull Leveraged ETFs Banking on Post-Midterm Election Rally,https://www.etftrends.com/leveraged-inverse-channel/bull-leveraged-etfs-are-banking-on-post-midterm-election-rally/,20181105T022128,['Ben Hernandez'],"Leveraged ETFs like Direxion Daily S&P500 Bull 3X ETF (SPXL) and Direxion Daily S&P 500 Bull 2X ETF (SPUU) are positioned to benefit from a potential post-midterm election rally, according to historical data. This comes after a volatile October where U.S. equities experienced significant declines, with the Nasdaq Composite falling 9.2% and the S&P 500 falling 7%. Analysts suggest that despite the recent volatility, historical patterns indicate a strong likelihood of a year-end rally following midterm elections.",,ETF Trends,General,ETF Trends,"[{'topic': 'financial_markets', 'relevance_score': '0.917705'}, {'topic': 'economy_macro', 'relevance_score': '0.835624'}]",0.077143,Neutral,"[{'ticker': 'FAS', 'relevance_score': '0.318563', 'ticker_sentiment_score': '0.028395', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.639814', 'ticker_sentiment_score': '0.121712', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.607355', 'ticker_sentiment_score': '0.110051', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.623030', 'ticker_sentiment_score': '0.133457', 'ticker_sentiment_label': 'Neutral'}]"
Tariffs push PriceSmart to shift distribution model,https://www.supplychaindive.com/news/PriceSmart-tariffs-warehouse-shift/541374/,20181105T031133,['Edwin Lopez'],"PriceSmart, a big box retailer, is changing its distribution model by building a new facility in Costa Rica. This strategic shift is a direct response to tariffs imposed on goods from the Far East, which made its previous Miami distribution hub less cost-effective. The move aims to mitigate rising costs and maintain competitiveness against major retailers like Amazon and Walmart.",NULL,Supply Chain Dive,General,Supply Chain Dive,"[{'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'economy_fiscal', 'relevance_score': '0.914176'}, {'topic': 'manufacturing', 'relevance_score': '0.639784'}]",-0.060965,Neutral,"[{'ticker': 'PSMT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.271340', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.613793', 'ticker_sentiment_score': '0.135945', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.636491', 'ticker_sentiment_score': '0.122409', 'ticker_sentiment_label': 'Neutral'}]"
"Target launching ‘Skip-the-Line’ checkout technology, will open at 5 p.m. on Thanksgiving",https://www.marketwatch.com/story/target-launching-skip-the-line-checkout-technology-will-open-at-5-pm-on-thanksgiving-2018-11-01?gaa_at=eafs&gaa_n=AWEtsqdxv3faamwnyqRfSh7-B8Zx_Tx60huECO-vzSgZ3gOoQxwHRREPmb6F&gaa_ts=69081870&gaa_sig=s-dx0Nu8BMrWCiFL5TVcnfPeDwx0oxoGz2zSFDKw-cKw5wqWKHJ7tH4Qbbl4iUAt4ZEESUo-VxMGwEeDreiK9w%3D%3D,20181105T065600,[],"Target Corp. announced its holiday plans focusing on speeding up checkout for customers. The company is launching ""Skip-the-Line"" mobile checkout technology, allowing team members to process payments anywhere in the store using handheld devices. Target also unveiled its Black Friday ad, with some deals already available, and will open at 5 p.m. on Thanksgiving.",,MarketWatch,General,MarketWatch,"[{'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'technology', 'relevance_score': '0.812167'}]",0.235606,Somewhat-Bullish,"[{'ticker': 'IBUY', 'relevance_score': '0.336558', 'ticker_sentiment_score': '0.009899', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TGT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.440397', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.629999', 'ticker_sentiment_score': '0.243867', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.553526', 'ticker_sentiment_score': '0.226220', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Houston tech co. CEO: 'You have to be willing to invest in the community',https://www.bizjournals.com/houston/news/2018/11/06/houston-tech-co-ceo-you-have-to-be-willing-to.html,20181106T031126,['Chris Mathews'],"The CEO of Houston-based Pros Holdings Inc., Andres Reiner, emphasizes the importance of investing in the community. Pros was the sole software tech company to contribute to the HX Venture Fund, an initiative aimed at attracting early-stage tech firms and venture capitalists to Houston. The article highlights the company's commitment to bolstering Houston's technology scene.",,The Business Journals,General,The Business Journals,"[{'topic': 'technology', 'relevance_score': '0.946449'}, {'topic': 'economy_macro', 'relevance_score': '0.645032'}]",0.23013,Somewhat-Bullish,"[{'ticker': 'PRO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.337242', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.636207', 'ticker_sentiment_score': '0.126741', 'ticker_sentiment_label': 'Neutral'}]"
