title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Pixie Dust Technologies “kikippa” Speaker Ranked First on the Rakuten Sound Bar Ranking,https://pixiedusttech.com/en/news/news_20240326_2,20240401T000000,[],"Pixie Dust Technologies' ""kikippa"" speaker achieved the top position on the Rakuten Sound Bar Ranking in February 2024. The speaker, which processes and outputs ""gamma wave sound"" with 40Hz modulation, is widely distributed on major e-commerce platforms. This recognition on Rakuten, a prominent Japanese online marketplace, significantly boosts the product's visibility and market acceptance.",,"Pixie Dust Technologies, Inc.",General,"Pixie Dust Technologies, Inc.","[{'topic': 'technology', 'relevance_score': '1.000000'}, {'topic': 'retail_wholesale', 'relevance_score': '0.824613'}]",0.371169,Bullish,"[{'ticker': 'PXDT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.479890', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.600823', 'ticker_sentiment_score': '0.256711', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Esports Investing: Opportunities & Strategies,https://www.marketbeat.com/learn/esports-investing-opportunities-and-strategies/,20240402T000000,"['Dan Schmidt', 'Jessica Mitacek']","Esports is a rapidly growing industry with significant investment opportunities despite its relative newness. Investors can gain exposure through companies involved in game development, streaming platforms, hardware/software manufacturing, or through dedicated esports ETFs. While growth prospects are strong, investors should be prepared for volatility and perform thorough due diligence.",,MarketBeat,General,MarketBeat,"[{'topic': 'financial_markets', 'relevance_score': '0.939654'}, {'topic': 'technology', 'relevance_score': '0.802247'}]",0.588814,Bullish,"[{'ticker': 'BJK', 'relevance_score': '0.345568', 'ticker_sentiment_score': '0.024352', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.871274', 'ticker_sentiment_score': '0.795399', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.749378', 'ticker_sentiment_score': '0.766865', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.668613', 'ticker_sentiment_score': '0.603127', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'EA', 'relevance_score': '0.721174', 'ticker_sentiment_score': '0.726047', 'ticker_sentiment_label': 'Bullish'}]"
"Astec harmonizes BMH, Con-E-Co, RexCon offerings across dealer base",https://concreteproducts.com/index.php/2024/04/02/astec-harmonizes-bmh-con-e-co-rexcon-offerings-across-dealer-base/,20240402T000000,[],"Effective this month, Astec Industries dealers will offer the complete BMH, Con-E-Co, and RexCon concrete equipment line, including portable and stationary plant series, as well as batching components and accessories. This initiative aims to streamline sales and service, providing a comprehensive selection through a single channel to meet diverse plant or site needs. Company executives emphasize that this expansion offers customers more choice, better efficiency, and strengthens their connection with the company by providing a one-stop shop for concrete batching solutions.",,Concrete Products,General,Concrete Products,"[{'topic': 'financial_markets', 'relevance_score': '0.622105'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.929084'}, {'topic': 'manufacturing', 'relevance_score': '0.824505'}, {'topic': 'real_estate', 'relevance_score': '0.731074'}]",0.263843,Somewhat-Bullish,"[{'ticker': 'ASTE', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.456346', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'VMC', 'relevance_score': '0.649969', 'ticker_sentiment_score': '0.117544', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.597629', 'ticker_sentiment_score': '0.127604', 'ticker_sentiment_label': 'Neutral'}]"
EQT Corp. (EQT) to Acquire Avetta from WCAS,https://www.streetinsider.com/Corporate+News/EQT+Corp.+%28EQT%29+to+Acquire+Avetta+from+WCAS/23011286.html,20240402T062000,['NULL'],"EQT Private Equity's EQT X fund has agreed to acquire Avetta, a global leader in supply chain risk management software, from Welsh, Carson, Anderson & Stowe (WCAS). EQT plans to support Avetta's continued growth through product innovation, AI adoption, and global expansion. The transaction is subject to regulatory approvals and financial terms were not disclosed.",NULL,StreetInsider,General,StreetInsider,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '0.932840'}, {'topic': 'technology', 'relevance_score': '0.830063'}, {'topic': 'finance', 'relevance_score': '0.602676'}]",0.284865,Somewhat-Bullish,"[{'ticker': 'EQT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.410248', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'J', 'relevance_score': '0.704086', 'ticker_sentiment_score': '0.147893', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.621054', 'ticker_sentiment_score': '0.315194', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.604020', 'ticker_sentiment_score': '0.324105', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
F5 Networks (FFIV) Appoints Kunal Anand as Chief Technology Officer,https://www.streetinsider.com/Corporate+News/F5+Networks+%28FFIV%29+Appoints+Kunal+Anand+as+Chief+Technology+Officer/23011600.html,20240402T070300,[],"F5, Inc. announced the appointment of Kunal Anand as Executive Vice President and Chief Technology Officer (CTO), alongside Lyra Schramm as Executive Vice President and Chief People Officer (CPO). Anand will be responsible for F5's technology vision, leveraging his expertise in cybersecurity and data to accelerate the company's leadership in application and API security. Schramm will focus on driving people initiatives and fostering an innovative workplace culture.",,StreetInsider,General,StreetInsider,"[{'topic': 'technology', 'relevance_score': '0.847438'}]",0.266836,Somewhat-Bullish,"[{'ticker': 'FFIV', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.462921', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.752306', 'ticker_sentiment_score': '0.318663', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.747423', 'ticker_sentiment_score': '0.282197', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'J', 'relevance_score': '0.645283', 'ticker_sentiment_score': '0.113286', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.571804', 'ticker_sentiment_score': '0.083452', 'ticker_sentiment_label': 'Neutral'}]"
Should Invesco S&P 500 Revenue ETF (RWL) Be on Your Investing Radar?,https://www.tradingview.com/news/zacks:f9747f01b094b:0-should-invesco-s-p-500-revenue-etf-rwl-be-on-your-investing-radar/,20240402T071028,[],"This article evaluates the Invesco S&P 500 Revenue ETF (RWL), a passively managed large-cap value ETF with over $2.98 billion in assets. It highlights RWL's focus on revenue-weighted S&P 500 companies, its 0.39% expense ratio, and its performance of approximately 9.89% year-to-date and 24.57% over the last year. The article also discusses its sector allocation, top holdings like Walmart and Amazon, and positions it as a medium-risk option with a ""Hold"" rating from Zacks, comparing it to other value ETFs.",,TradingView,General,TradingView,"[{'topic': 'financial_markets', 'relevance_score': '0.941515'}, {'topic': 'finance', 'relevance_score': '0.810862'}, {'topic': 'retail_wholesale', 'relevance_score': '0.609428'}]",0.172028,Somewhat-Bullish,"[{'ticker': 'RWL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.327469', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.643396', 'ticker_sentiment_score': '0.111112', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.600264', 'ticker_sentiment_score': '0.143392', 'ticker_sentiment_label': 'Neutral'}]"
Introducing the Newest Innovation from Clorox Brands,https://www.thecloroxcompany.com/blog/introducing-the-latest-innovation-from-our-clorox-family-of-brands/,20240402T144623,[],"Clorox Brands has introduced a host of new products across their portfolio despite a cyberattack in August 2023. These innovations cater to consumer trends such as self-care, sustainability, and experiential flavors, with products ranging from refillable Brita filters and new Burt's Bees lip care to concentrated Pine-Sol formulas and an array of new Hidden Valley Ranch dressings. The new offerings aim to enhance existing platforms and meet diverse consumer needs in home care, wellness, and food.",https://www.thecloroxcompany.com/wp-content/uploads/2024/04/Innovation-Roundup_TCC-Blog-H-1-1.jpg,The Clorox Company,General,The Clorox Company,"[{'topic': 'retail_wholesale', 'relevance_score': '0.912458'}, {'topic': 'manufacturing', 'relevance_score': '0.712393'}]",0.405832,Bullish,"[{'ticker': 'CLX', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.559947', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.613174', 'ticker_sentiment_score': '0.303871', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.597010', 'ticker_sentiment_score': '0.323182', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
VanEck Retail ETF: The Landscape May Turn (NASDAQ:RTH),https://seekingalpha.com/article/4681867-rth-etf-risk-reward-not-too-ideal,20240403T015100,['The Alpha Sieve'],"The VanEck Retail ETF (RTH), which invests in 25 prominent retailers, has outperformed its benchmark over the last six months. However, the author raises concerns that this outperformance may not continue, citing potential issues which could affect its trajectory and suggesting the risk-reward profile is not currently ideal.",https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1729402032/image_1729402032.jpg?io=getty-c-w750,Seeking Alpha,General,Seeking Alpha,"[{'topic': 'retail_wholesale', 'relevance_score': '0.907026'}, {'topic': 'financial_markets', 'relevance_score': '0.809361'}]",0.14421,Neutral,"[{'ticker': 'RTH', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.139672', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.603784', 'ticker_sentiment_score': '0.112252', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.628343', 'ticker_sentiment_score': '0.118278', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.638844', 'ticker_sentiment_score': '0.107332', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HD', 'relevance_score': '0.642738', 'ticker_sentiment_score': '0.105597', 'ticker_sentiment_label': 'Neutral'}]"
Why The Honest Company believes their customers are 'brilliant',https://www.bbc.com/worklife/article/20240402-carla-vernon-honest-company-bbc-interview,20240403T150140,['Omose Ighodaro or NULL'],"Carla Vernón, CEO of The Honest Company, emphasizes transparency and treating customers as ""brilliant"" by informing them of price changes and offering trustworthy products. The company, co-founded by Jessica Alba, saw a 10% revenue increase in Q4 2023, attributing success to its ""Honest Standard"" and commitment to clean, sustainably designed personal-care items. Vernón discusses her role as a female Afro-Latina CEO, her high standards, and the company's strategic focus on data-driven decisions and financial discipline to grow responsibly and meet consumer needs.",https://ichef.bbci.co.uk/images/ic/480xn/p0hnbpns.jpg.webp,BBC,General,BBC,"[{'topic': 'earnings', 'relevance_score': '0.905059'}, {'topic': 'retail_wholesale', 'relevance_score': '0.800773'}, {'topic': 'finance', 'relevance_score': '0.626089'}]",0.220458,Somewhat-Bullish,"[{'ticker': 'HNST', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.485694', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.630184', 'ticker_sentiment_score': '0.133015', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GIS', 'relevance_score': '0.595960', 'ticker_sentiment_score': '0.123524', 'ticker_sentiment_label': 'Neutral'}]"
"Spotify to raise prices of plans in some markets, Bloomberg News reports",https://www.reuters.com/business/media-telecom/spotify-raise-prices-some-markets-bloomberg-news-reports-2024-04-03/,20240403T161300,['Reuters'],"Spotify is reportedly planning to increase its subscription prices by $1 to $2 per month in several markets, including the UK, Australia, and Pakistan, by the end of April. Prices in the United States are expected to rise later in the year, alongside the introduction of a new basic tier offering music and podcasts but no audiobooks. This move aims to boost profitability for the company, which forecasts strong subscriber growth and is diversifying its offerings beyond music.",https://www.reuters.com/resizer/v2/MWEQLHLDNNMD5GTOWWFGNXPRHU.jpg?auth=3cbd96f57b3004c274a1982f4d42347a3f0bbd2a4d1649195140f56e6df5ef0d&width=1920&quality=80,Reuters,General,Reuters,"[{'topic': 'earnings', 'relevance_score': '0.922880'}, {'topic': 'technology', 'relevance_score': '0.814802'}]",0.200031,Somewhat-Bullish,"[{'ticker': 'SPOT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.326517', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.704728', 'ticker_sentiment_score': '0.140782', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.704187', 'ticker_sentiment_score': '0.102791', 'ticker_sentiment_label': 'Neutral'}]"
