title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
WaterWorld - Retail sector resurgence: optimism grows for holiday momentum,https://markets.financialcontent.com/pennwell.waterworld/article/marketbeat-2023-12-1-retail-sector-resurgence-optimism-grows-for-holiday-momentum,20231201T093500,['MarketBeat'],"The retail sector saw a strong start to the holiday shopping season with $38 billion in online spending over Thanksgiving weekend, exceeding projections and boosting optimism. This surge, a 7.8% increase in Cyber Week spending, has positively impacted the SPDR S&P 500 Retail ETF (XRT), which has risen significantly. Key holdings like Carvana, Signet Jewelers, and Kohl’s are contributing to this momentum, suggesting a continued strong performance into the holiday season.",https://www.marketbeat.com/logos/articles/med_20231201081602_retail-sector-resurgence-optimism-grows-for-holida.jpg,FinancialContent,General,FinancialContent,"[{'topic': 'retail_wholesale', 'relevance_score': '0.919208'}, {'topic': 'financial_markets', 'relevance_score': '0.825181'}, {'topic': 'economy_macro', 'relevance_score': '0.735702'}]",0.236467,Somewhat-Bullish,"[{'ticker': 'XRT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.459742', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.599485', 'ticker_sentiment_score': '-0.074805', 'ticker_sentiment_label': 'Neutral'}]"
Reborn Coffee makes its international debut with Malaysia outlet,https://www.worldcoffeeportal.com/news/reborn-coffee-makes-its-international-debut-with-malaysia-outlet/,20231201T153044,[],"Reborn Coffee has opened its first international outlet in Kuala Lumpur, Malaysia, marking its international debut. The new store will serve as a launchpad for expansion into Singapore and Indonesia, led by the newly formed subsidiary Reborn Coffee Malaysia. This expansion, alongside new locations in California, South Korea, and the UAE, is expected to significantly augment revenue streams for the company.",,World Coffee Portal,General,World Coffee Portal,"[{'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'earnings', 'relevance_score': '0.802076'}]",0.196571,Somewhat-Bullish,"[{'ticker': 'REBN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.475791', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.636022', 'ticker_sentiment_score': '0.123447', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SBUX', 'relevance_score': '0.575072', 'ticker_sentiment_score': '-0.140190', 'ticker_sentiment_label': 'Neutral'}]"
This Growth-Focused ETF Makes for an Excellent Long-Term Investment,http://www.baystreet.ca/etfs/837/This-Growth-Focused-ETF-Makes-for-an-Excellent-Long-Term-Investment837,20231204T033938,['David Jagielski'],"The Invesco QQQ Trust (NASDAQ:QQQ) is highlighted as an excellent long-term investment, having seen a 46% gain this year due to its focus on growth stocks. QQQ tracks the NASDAQ-100 Index, which includes 100 of the largest non-financial companies on the NASDAQ, with a heavy concentration in technology giants like Apple, Amazon, and Microsoft. The ETF offers investors diversified exposure within the tech sector and has historically shown strong performance, more than doubling in value over five years, making it suitable for maximizing returns.",http://www.baystreet.ca/images/articlegroups/large/36/etf4.jpg,Baystreet.ca,General,Baystreet.ca,"[{'topic': 'financial_markets', 'relevance_score': '0.935059'}, {'topic': 'technology', 'relevance_score': '0.843616'}]",0.286137,Somewhat-Bullish,"[{'ticker': 'EINC', 'relevance_score': '0.324414', 'ticker_sentiment_score': '0.029406', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.707094', 'ticker_sentiment_score': '0.343048', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.717371', 'ticker_sentiment_score': '0.315466', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.710141', 'ticker_sentiment_score': '0.339820', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'IVZ', 'relevance_score': '0.619988', 'ticker_sentiment_score': '0.306295', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Amazon aims to add data center to proposed Round Rock site after year-long pause,https://www.bizjournals.com/austin/news/2023/12/04/amazon-round-rock-distribution-data-center.html,20231204T184529,['Justin Sayers'],"After a year-long hiatus, Amazon is resuming its development plans for a 150-acre site in Round Rock, Texas, though with revised intentions. The company now aims to incorporate a data center into its proposed project. This move signals a continuation of Amazon's expansion in the Austin area.",https://media.bizj.us/view/img/12134163/2801-cr-172-1380*900xx3000-1688-0-156.jpg,The Business Journals,General,The Business Journals,"[{'topic': 'real_estate', 'relevance_score': '0.824679'}, {'topic': 'technology', 'relevance_score': '0.702233'}]",0.343142,Somewhat-Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.325548', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
AWS re:Invent: NetApp Scale-out FSx for Ontap File Systems Up to 9x Higher Storage Performance Compared to Existing File Systems,https://www.storagenewsletter.com/2023/12/04/aws-reinvent-netapp-scale-out-fsx-for-ontap-file-systems-up-to-9x-higher-storage-performance-compared-to-existing-file-systems/,20231204T191510,[],"NetApp, in collaboration with AWS, announced scale-out FSx for Ontap file systems at AWS re:Invent, offering up to nine times higher storage performance than existing systems. This enhancement supports high-performance computing (HPC), AI, and machine learning workloads with features like multi-protocol access, data protection, and cost savings. A single scaled-out file system can achieve up to 36GB/s throughput and 1.2 million SSD IOs, enabling customers to migrate or deploy demanding workloads on AWS more efficiently.",https://www.storagenewsletter.com/wp-content/uploads/2023/11/NetApp-Amazon-FSx-for-NetApp-ONTAP_3.jpg,StorageNewsletter,General,StorageNewsletter,"[{'topic': 'technology', 'relevance_score': '1.000000'}]",0.391663,Bullish,"[{'ticker': 'NTAP', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.417937', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.720781', 'ticker_sentiment_score': '0.323906', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Celestica stock rides another tech wave – but can it avoid a crash this time?,https://www.theglobeandmail.com/business/article-celestica-stock-ai/,20231205T000000,"['Joe Castaldo', 'Sean Silcoff']","Celestica Inc., a Toronto-based manufacturer, is experiencing a resurgence due to the AI boom, supplying equipment to data centers for major tech companies like Amazon, Google, and Meta. Despite a significant increase in stock price and revenue, questions remain about the sustainability of this growth compared to the company's past crash during the dot-com era. CEO Rob Mionis argues that Celestica is a more diversified and insulated company now, focusing on higher-margin, complex equipment and seeing sustained demand in the early stages of AI development.",https://www.theglobeandmail.com/resizer/v2/L74K4Y7Y2VGGVKWJ4MIEB65MUM.JPG?auth=629337ff44722513f1737e5c464e8b8398ffcd0b24016fd88294247547706d86&width=1200&height=800&quality=80,The Globe and Mail,General,The Globe and Mail,"[{'topic': 'technology', 'relevance_score': '1.000000'}, {'topic': 'manufacturing', 'relevance_score': '0.925069'}, {'topic': 'financial_markets', 'relevance_score': '0.816958'}, {'topic': 'earnings', 'relevance_score': '0.717303'}]",0.370406,Bullish,"[{'ticker': 'CLS', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.448240', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.602845', 'ticker_sentiment_score': '0.325180', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.604360', 'ticker_sentiment_score': '0.310133', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.637824', 'ticker_sentiment_score': '0.312555', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Hartford US Quality Growth ETF Holdings,https://www.quiverquant.com/etf/Hartford%20US%20Quality%20Growth%20ETF,20231205T054011,[],"This article details the holdings of the Hartford US Quality Growth ETF (HQGO), which was established on December 5, 2023, by Hartford. The ETF focuses on large-cap equity and tracks a multifactor index of US large-cap stocks with strong growth potential, while also increasing exposure to quality and momentum. It manages $49.91 million in assets under management across 163 holdings, with top positions including NVIDIA Corp, Alphabet Inc, Apple Inc, Amazon.com Inc, and Microsoft Corp.",,Quiver Quantitative,General,Quiver Quantitative,"[{'topic': 'financial_markets', 'relevance_score': '0.930879'}, {'topic': 'finance', 'relevance_score': '0.803684'}, {'topic': 'technology', 'relevance_score': '0.700833'}, {'topic': 'retail_wholesale', 'relevance_score': '0.637352'}, {'topic': 'life_sciences', 'relevance_score': '0.631082'}]",0.277232,Somewhat-Bullish,"[{'ticker': 'HQGO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.262940', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.908898', 'ticker_sentiment_score': '0.264900', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.897036', 'ticker_sentiment_score': '0.268187', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.823569', 'ticker_sentiment_score': '0.276303', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.771180', 'ticker_sentiment_score': '0.285576', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
8 Retail Stocks Whose Price and Fundamentals Don’t Line Up,https://www.barrons.com/articles/retail-stocks-walmart-target-tjx-lululemon-aec1f9cd?gaa_at=eafs&gaa_n=AWEtsqfBekQ2roiFCmrdIPivn86K-0rTW9bgOg4y2AOecUplJL8egN9NXJdo&gaa_ts=69446279&gaa_sig=mieC-2qq2JJ-Yz_Ft2OBGQiGDk7iLd0Blm4fcvZhhOPqBhmCWWhb7c-EESsmQTVeNHB4xzRNGp2Qk5rAqJCdJQ%3D%3D,20231205T200920,['Teresa Rivas'],"This article discusses eight retail stocks where the market price does not align with the underlying financial fundamentals, particularly following a significant stock market rally. It suggests that some recent gains in these stocks might be less stable than others.",https://www.barrons.com/asset/barrons/images/DJ-barrons-logo.svg,Barron's,General,Barron's,"[{'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'financial_markets', 'relevance_score': '0.906880'}]",0.297528,Somewhat-Bullish,"[{'ticker': 'XLY', 'relevance_score': '0.922502', 'ticker_sentiment_score': '0.335942', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.645116', 'ticker_sentiment_score': '0.316788', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BBY', 'relevance_score': '0.639215', 'ticker_sentiment_score': '0.321221', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TGT', 'relevance_score': '0.635335', 'ticker_sentiment_score': '0.228868', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HD', 'relevance_score': '0.603610', 'ticker_sentiment_score': '0.233054', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Amazon’s 2023 Black Friday week observed sales rose, while big-box retailers showed mixed results",https://secondmeasure.com/datapoints/black-friday-week-sales-2023-consumer-spending-big-box-retailers/,20231206T000000,['Michal Kaczmarski'],"During the 2023 Black Friday week, Amazon.com Inc (NASDAQ: AMZN) saw a double-digit increase in observed U.S. sales year-over-year, while big-box retailers like Walmart, Target, and Best Buy experienced mixed results. Walmart Inc (NYSE: WMT) maintained the largest market share among the analyzed companies, but Amazon's share grew the most year-over-year. The article highlights how Black Friday sales performed amidst consumer spending jitters due to factors like student loan resumptions and higher interest rates.",,Bloomberg Second Measure,General,Bloomberg Second Measure,"[{'topic': 'earnings', 'relevance_score': '1.000000'}, {'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'economy_macro', 'relevance_score': '0.709190'}]",-0.013343,Neutral,"[{'ticker': 'BBY', 'relevance_score': '0.996904', 'ticker_sentiment_score': '-0.314408', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.904195', 'ticker_sentiment_score': '0.308271', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.899869', 'ticker_sentiment_score': '0.222647', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TGT', 'relevance_score': '0.824346', 'ticker_sentiment_score': '-0.277757', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Ross Stores shares dip ending three-day rally as market falls,https://in.investing.com/news/ross-stores-shares-dip-ending-threeday-rally-as-market-falls-3926095,20231206T071800,"['Investing.com', 'Hari Govind']","Ross Stores Inc. (NASDAQ: ROST) saw its shares decline by 0.31% on Tuesday, closing a three-day rally, amidst a broader market downturn that also affected the S&P 500 and Dow Jones. Despite the dip, InvestingPro metrics highlight the company's financial strength with a $44.78 billion market capitalization, consistent dividend raises for three years, and a high return on assets. Investors can access further detailed analysis and insights on InvestingPro, currently offering promotional discounts.",https://i-invdn-com.investing.com/news/SP500StandardandPoors500Index_800x533_L_1657544297.jpg,Investing.com India,General,Investing.com India,"[{'topic': 'financial_markets', 'relevance_score': '0.926737'}, {'topic': 'retail_wholesale', 'relevance_score': '0.813440'}, {'topic': 'earnings', 'relevance_score': '0.722727'}]",0.024557,Neutral,"[{'ticker': 'ROST', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.039048', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.609303', 'ticker_sentiment_score': '0.249058', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TGT', 'relevance_score': '0.643482', 'ticker_sentiment_score': '-0.126012', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TJX', 'relevance_score': '0.603514', 'ticker_sentiment_score': '-0.137501', 'ticker_sentiment_label': 'Neutral'}]"
