title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Value Tilt – Don’t Give Up on Your Small-Cap Value Strategy,https://www.whitecoatinvestor.com/small-cap-value-strategy/,20200504T220658,['Dr. Jim Dahle'],"This article argues against giving up on a small-cap value investing strategy despite recent underperformance. The author, Dr. Jim Dahle, explains the rationale behind factor investing in small value stocks, including risk and behavioral biases, and presents data indicating historical long-term outperformance. He discusses why now, given the undervaluation and underperformance of small-cap value, is a good time to stick with or even implement such a tilt, cautioning that it is a long-term decision.",,The White Coat Investor,General,The White Coat Investor,"[{'topic': 'financial_markets', 'relevance_score': '0.915397'}, {'topic': 'economy_macro', 'relevance_score': '0.639705'}]",-0.085878,Neutral,"[{'ticker': 'DFEV', 'relevance_score': '0.308208', 'ticker_sentiment_score': '0.004772', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.647976', 'ticker_sentiment_score': '-0.148934', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.607975', 'ticker_sentiment_score': '-0.160696', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
C3 AI Accelerates AI Application Development on AWS by 26X,https://c3.ai/digital-transformation/accelerate-ai-development-on-aws/,20200505T214140,[],"This report details how the C3 AI Platform significantly reduces the complexity and time required to develop enterprise AI applications on AWS, accelerating development by a factor of 26x. It compares using only AWS native services versus incorporating the C3 AI Platform, highlighting the platform's ability to simplify infrastructure provisioning and reduce coding needs. The report, written by an independent system integrator, showcases the C3 AI Platform's effectiveness in increasing developer productivity and speeding up deployment.",,C3 AI,General,C3 AI,"[{'topic': 'technology', 'relevance_score': '0.946570'}]",0.421103,Bullish,"[{'ticker': 'AI', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.743309', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.885609', 'ticker_sentiment_score': '0.408962', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'ACN', 'relevance_score': '0.642290', 'ticker_sentiment_score': '0.347571', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.579313', 'ticker_sentiment_score': '0.223957', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"WSJ News Exclusive | ICE Partners With Amazon, 3M to Identify Counterfeit Coronavirus Gear",https://www.wsj.com/articles/ice-partners-with-amazon-3m-to-identify-counterfeit-coronavirus-gear-11588696348?gaa_at=eafs&gaa_n=AWEtsqfNrFmutkjl-mn0FGFSJ-QfGU-h8_VHE2nh3DLmXiK_m4VY55WuWfN5&gaa_ts=6907e39f&gaa_sig=td9pOJ0BvfQ2Qc0qkFZmLfVbXdFnLD4IvE9qaIiU-4ZNHEa30s0h2scTCeKCif_lwfKoa5hwVVIxHiFSO6x6hw%3D%3D,20200505T225151,['Austen Hufford'],"U.S. Immigration and Customs Enforcement (ICE) is partnering with companies including 3M Co., Amazon.com Inc., and Pfizer Inc. to combat the influx of counterfeit coronavirus-related medical gear. ICE's intellectual-property unit announced this collaboration to identify suspicious shipments and remove fraudulent online listings. The companies have agreed to share information and best practices with the agency to curtail the trade of counterfeit masks, tests, and other equipment.",,The Wall Street Journal,General,The Wall Street Journal,"[{'topic': 'retail_wholesale', 'relevance_score': '0.734745'}, {'topic': 'life_sciences', 'relevance_score': '0.839565'}, {'topic': 'manufacturing', 'relevance_score': '0.725885'}, {'topic': 'technology', 'relevance_score': '0.631240'}, {'topic': 'economy_macro', 'relevance_score': '0.629215'}]",0.331143,Somewhat-Bullish,"[{'ticker': 'MMM', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.328643', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.937542', 'ticker_sentiment_score': '0.328182', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PFE', 'relevance_score': '0.709064', 'ticker_sentiment_score': '0.341205', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ICE', 'relevance_score': '0.828879', 'ticker_sentiment_score': '0.330554', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Sprouts Farmers Market Reports Pandemic Revenue Gains,https://progressivegrocer.com/sprouts-farmers-market-reports-pandemic-revenue-gains,20200505T231613,['Progressive Grocer Staff'],"Sprouts Farmers Market Inc. reported a 16% year-over-year gain in net sales and a 10.6% boost in comparable-store sales for Q1 2020, largely driven by increased consumer demand during the COVID-19 pandemic. The company's net income rose to $92 million, a 64% increase, despite higher expenses due to increased worker pay, bonuses, and e-commerce fees. Sprouts' CFO noted uncertainty regarding future consumer behavior and market visibility for the remainder of 2020.",,Progressive Grocer,General,Progressive Grocer,"[{'topic': 'earnings', 'relevance_score': '0.922038'}, {'topic': 'economy_macro', 'relevance_score': '0.778173'}, {'topic': 'retail_wholesale', 'relevance_score': '1.000000'}]",0.316464,Somewhat-Bullish,"[{'ticker': 'SFM', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.516900', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'KR', 'relevance_score': '0.604892', 'ticker_sentiment_score': '0.332568', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.633630', 'ticker_sentiment_score': '0.292569', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COST', 'relevance_score': '0.645158', 'ticker_sentiment_score': '0.417872', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.555997', 'ticker_sentiment_score': '0.145853', 'ticker_sentiment_label': 'Neutral'}]"
Shopify surges past Royal Bank for title of most valuable company in Canada,https://www.cbc.ca/news/business/shopify-earnings-1.5557473,20200506T095900,['Pete Evans'],"Shopify Inc. has surpassed the Royal Bank of Canada to become the most valuable company in Canada, with its market capitalization exceeding $121 billion. The e-commerce firm's shares surged due to booming demand for its online selling platform during the COVID-19 pandemic, leading to higher-than-expected revenue in the first quarter of 2020. Despite a net loss, the company reported an adjusted profit and is working to support businesses moving online, although analysts express concerns about its valuation.",,CBC,General,CBC,"[{'topic': 'earnings', 'relevance_score': '0.909783'}, {'topic': 'financial_markets', 'relevance_score': '0.840846'}, {'topic': 'technology', 'relevance_score': '0.808079'}, {'topic': 'economy_macro', 'relevance_score': '0.715857'}, {'topic': 'finance', 'relevance_score': '0.631465'}]",0.171369,Somewhat-Bullish,"[{'ticker': 'SHOP', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.381412', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.639163', 'ticker_sentiment_score': '-0.100746', 'ticker_sentiment_label': 'Neutral'}]"
"Middletown battery plant to close, cutting 200 jobs",https://www.delawareonline.com/story/money/business/2020/05/06/middletown-battery-plant-close-cutting-200-jobs/5178871002/,20200506T223658,['Ira Porter'],"Clarios, a battery assembly plant in Middletown, will close in November 2020, resulting in the loss of about 200 jobs. The company, a global leader in lead-acid automotive batteries, will keep its distribution center in Middletown open and plans to modernize its U.S. operations and streamline manufacturing. This closure highlights the shift towards electric vehicles that use lithium-ion batteries, impacting the lead-acid battery market.",,The News Journal,General,The News Journal,"[{'topic': 'manufacturing', 'relevance_score': '0.916138'}, {'topic': 'economy_macro', 'relevance_score': '0.841992'}, {'topic': 'energy_transportation', 'relevance_score': '0.706537'}]",-0.166986,Somewhat-Bearish,"[{'ticker': 'JCI', 'relevance_score': '0.980700', 'ticker_sentiment_score': '-0.382312', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.632915', 'ticker_sentiment_score': '0.143655', 'ticker_sentiment_label': 'Neutral'}]"
Target in talks to boost its same-day delivery ambitions by buying pieces of startup Deliv,https://www.nbcnews.com/tech/tech-news/target-talks-boost-its-same-day-delivery-ambitions-buying-pieces-n1202071,20200507T113200,['Ahiza García-Hodges'],"Target is acquiring technology assets from the same-day delivery service Deliv to bolster its same-day delivery capabilities and compete with rivals like Amazon and Walmart. The acquisition focuses on Deliv's technology for pooling multiple orders and routing them efficiently, and includes hiring Deliv's CEO and a subset of its team, as Deliv is in the process of shutting down operations. This move follows Target's previous acquisition of Shipt in 2017 to enhance its fast delivery services.",,NBC News,General,NBC News,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '1.000000'}, {'topic': 'retail_wholesale', 'relevance_score': '0.906880'}, {'topic': 'technology', 'relevance_score': '0.801968'}]",0.154943,Somewhat-Bullish,"[{'ticker': 'TGT', 'relevance_score': '0.962614', 'ticker_sentiment_score': '0.326819', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.684356', 'ticker_sentiment_score': '0.086657', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.690263', 'ticker_sentiment_score': '0.078553', 'ticker_sentiment_label': 'Neutral'}]"
Hello Products Takes Natural Oral Care Mainstream,https://www.uschamber.com/co/good-company/the-leap/hello-products-takes-natural-oral-care-mainstream,20200507T220109,['Mark Hamstra'],"Hello Products, a natural oral care brand recently acquired by Colgate-Palmolive, is expanding its offerings including a new line of CBD-infused products in Ulta Beauty stores. Despite the pandemic, the company has maintained growth in sales and operations, emphasizing self-care and natural ingredients. Hello Products aims to make natural, affordable, and effective oral care accessible to a wide range of consumers, appealing especially to younger demographics with its ""naturally friendly"" positioning.",,U.S. Chamber of Commerce,General,U.S. Chamber of Commerce,"[{'topic': 'retail_wholesale', 'relevance_score': '0.815354'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.707263'}, {'topic': 'life_sciences', 'relevance_score': '0.615540'}, {'topic': 'finance', 'relevance_score': '0.626254'}]",0.40441,Bullish,"[{'ticker': 'CL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.471242', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'ULTA', 'relevance_score': '0.859970', 'ticker_sentiment_score': '0.412143', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.630497', 'ticker_sentiment_score': '0.315645', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TGT', 'relevance_score': '0.619028', 'ticker_sentiment_score': '0.324774', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.566077', 'ticker_sentiment_score': '0.393630', 'ticker_sentiment_label': 'Bullish'}]"
News Outlets Want More Advertisers to Act Like Burger King (Published 2020),https://www.nytimes.com/2020/05/07/business/media/advertising-coronavirus-news.html,20200507T223153,['Tiffany Hsu and Marc Tracy'],"News organizations want more advertisers to emulate Burger King, which continued to run ads near coronavirus coverage by focusing its message on contactless delivery. Many companies used ""blacklisting"" to avoid articles with COVID-19 related terms, costing publishers significant revenue, while Burger King saw it as an opportunity to play a role in the crisis. This practice has had a devastating effect on ad-dependent news organizations during the pandemic.",,The New York Times,General,The New York Times,"[{'topic': 'retail_wholesale', 'relevance_score': '0.813384'}, {'topic': 'finance', 'relevance_score': '0.738491'}, {'topic': 'economy_macro', 'relevance_score': '0.635044'}]",0.107076,Neutral,"[{'ticker': 'IAS', 'relevance_score': '0.333846', 'ticker_sentiment_score': '0.005515', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.622845', 'ticker_sentiment_score': '0.117946', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VZ', 'relevance_score': '0.608153', 'ticker_sentiment_score': '0.110231', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NWS', 'relevance_score': '0.622294', 'ticker_sentiment_score': '0.124425', 'ticker_sentiment_label': 'Neutral'}]"
"Amid COVID-19, an E-Commerce World Arrives",https://www.etftrends.com/thematic-investing-content-hub/amid-covid-19-an-e-commerce-world-arrives/amp/,20200508T221114,['Tom Lydon'],"The COVID-19 pandemic has accelerated the growth of e-commerce, with several related ETFs, including the Global X E-commerce ETF (NasdaqGM: EBIZ), reaching record highs. The article highlights how consumer behavior shifts are driving this trend and suggests that e-commerce will continue to be a significant force in retail. EBIZ is noted for its broader e-commerce ecosystem exposure compared to rivals heavily reliant on Amazon.com.",,ETF Trends,General,ETF Trends,"[{'topic': 'financial_markets', 'relevance_score': '0.926749'}, {'topic': 'retail_wholesale', 'relevance_score': '0.832601'}, {'topic': 'economy_macro', 'relevance_score': '0.700543'}, {'topic': 'technology', 'relevance_score': '0.609730'}]",0.345284,Somewhat-Bullish,"[{'ticker': 'EBIZ', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.437830', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.621320', 'ticker_sentiment_score': '0.220663', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
