title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Glass Sands wind farm goes online in southern Oklahoma,https://www.okenergytoday.com/2021/12/glass-sands-wind-farm-goes-online-in-southern-oklahoma/,20211201T164122,[],"Southern Power has announced that its 118-megawatt Glass Sands Wind Facility in Murray County, Oklahoma, is now operational. This marks Southern Power's fifth wind facility in Oklahoma and its 15th overall, contributing to the company's expanding clean energy portfolio. The electricity and renewable energy credits from the 28 Vestas wind turbines will be sold to Amazon under a power purchase agreement.",https://w3.windfair.net/uploads/notice/preview/37424/vestas_sunset_s.jpg,Oklahoma Energy Today,General,Oklahoma Energy Today,"[{'topic': 'energy_transportation', 'relevance_score': '0.946468'}, {'topic': 'manufacturing', 'relevance_score': '0.709428'}, {'topic': 'finance', 'relevance_score': '0.600324'}]",0.326482,Somewhat-Bullish,"[{'ticker': 'SO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.432932', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.726155', 'ticker_sentiment_score': '0.301773', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CEG', 'relevance_score': '0.649177', 'ticker_sentiment_score': '0.256568', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NEE', 'relevance_score': '0.565712', 'ticker_sentiment_score': '0.216161', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Meta Selects AWS as Key, Long-Term Strategic Cloud Provider",https://www.businesswire.com/news/home/20211201005108/en/Meta-Selects-AWS-as-Key-Long-Term-Strategic-Cloud-Provider,20211201T193552,[],"Meta has deepened its relationship with Amazon Web Services (AWS) as a strategic cloud provider, leveraging AWS's infrastructure for research and development, third-party collaborations, and operational efficiency. The companies will also work together to optimize PyTorch performance on AWS, facilitating faster and easier development, training, deploying, and operating of AI/ML models for enterprises. This collaboration aims to help organizations bring large-scale deep learning models from research to production more efficiently on AWS.",,Business Wire,General,Business Wire,"[{'topic': 'technology', 'relevance_score': '0.920216'}, {'topic': 'finance', 'relevance_score': '0.640861'}]",0.435382,Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.442495', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.854343', 'ticker_sentiment_score': '0.444924', 'ticker_sentiment_label': 'Bullish'}]"
The FAANG Market Is Fading,https://www.morningstar.com/stocks/faang-market-is-fading,20211201T202216,"['Lauren Solberg', 'Tom Lauricella']","The article discusses the fading hyper-concentration of stock market returns from a handful of large technology stocks, particularly the FAANGs, in 2021 compared to 2020. This shift suggests a healthier market dynamic with less risk for index funds and more opportunities for stock-pickers. While large stocks still contribute significantly, their overall impact on market returns has decreased, resembling a more traditional market distribution.",,Morningstar,General,Morningstar,"[{'topic': 'financial_markets', 'relevance_score': '0.949231'}, {'topic': 'economy_macro', 'relevance_score': '0.818563'}, {'topic': 'technology', 'relevance_score': '0.647022'}]",0.096653,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.866192', 'ticker_sentiment_score': '0.089121', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.909258', 'ticker_sentiment_score': '0.084318', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.816038', 'ticker_sentiment_score': '0.050929', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.783419', 'ticker_sentiment_score': '0.138169', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.711919', 'ticker_sentiment_score': '0.142182', 'ticker_sentiment_label': 'Neutral'}]"
The curious case of the Ubiquiti employee-whistleblower-hacker,https://thenextweb.com/news/ubiquiti-ex-employee-hacker-whistlblower-ransom,20211202T121100,['Ivan Mehta'],"This article details the peculiar case of Nikolas Sharp, a former Ubiquiti employee who allegedly hacked the company's systems, stole data, and demanded a $2 million ransom in Bitcoin. After being exposed due to an IP logging error during the hack, Sharp reportedly attempted to cover his tracks by reaching out to news organizations as a whistleblower, claiming Ubiquiti downplayed the breach's severity. Sharp faces charges including hacking, wire fraud, and extortion, carrying a potential sentence of up to 37 years in prison.",https://img-cdn.tnwcdn.com/image?fit=1280%2C720&url=https%3A%2F%2Fcdn0.tnwcdn.com%2Fwp-content%2Fblogs.dir%2F1%2Ffiles%2F2021%2F12%2Fubiquiti.jpg&signature=e5cb389950c84c1154fa20748210d24a,TNW | The heart of tech,General,TNW | The heart of tech,"[{'topic': 'technology', 'relevance_score': '1.000000'}]",-0.268905,Somewhat-Bearish,"[{'ticker': 'UI', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.618317', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.624449', 'ticker_sentiment_score': '-0.131777', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NKE', 'relevance_score': '0.619656', 'ticker_sentiment_score': '-0.145132', 'ticker_sentiment_label': 'Neutral'}]"
"What Stocks Are in QQQ? Rebound Likely, Good Long-Term Pick",https://marketrealist.com/p/what-stocks-are-in-qqq/,20211202T150600,['Rachel Curry'],"The Invesco QQQ Trust Series 1 ETF, which tracks the Nasdaq 100, is a tech-heavy fund that experienced a nosedive following the omicron variant news and inflation concerns in December 2021. Despite this slump, the article suggests that QQQ is likely to recover due to its diverse holdings and past performance, making it a potentially smart long-term investment. The article details the top 20 holdings and the industry breakdown of the ETF.",,Market Realist,General,Market Realist,"[{'topic': 'financial_markets', 'relevance_score': '0.916976'}, {'topic': 'technology', 'relevance_score': '0.834686'}, {'topic': 'economy_monetary', 'relevance_score': '0.613660'}, {'topic': 'retail_wholesale', 'relevance_score': '0.645672'}]",0.264473,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.897872', 'ticker_sentiment_score': '0.258676', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.845131', 'ticker_sentiment_score': '0.253290', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.829759', 'ticker_sentiment_score': '0.263253', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.760213', 'ticker_sentiment_score': '0.293364', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
ProShares CEO Sapir Named on 2021 Bloomberg 50 List,https://etfdb.com/crypto-content-hub/proshares-ceo-sapir-named-on-2021-bloomberg-50-list/,20211202T160341,['Karrie Gordon'],"ProShares CEO Michael L. Sapir has been recognized on the 2021 Bloomberg 50 list for his contributions to the business world, particularly for leading the launch of the ProShares Bitcoin Strategy ETF (BITO). BITO became the fastest ETF to reach $1 billion in assets under management in just two days. This achievement highlights ProShares' ongoing innovation in the ETF space under Sapir's leadership, including previously launching the first leveraged and inverse ETFs and the first pet care industry ETF in the U.S.",,ETF Database,General,ETF Database,"[{'topic': 'blockchain', 'relevance_score': '0.812825'}, {'topic': 'financial_markets', 'relevance_score': '0.939955'}, {'topic': 'finance', 'relevance_score': '0.811630'}]",0.235169,Somewhat-Bullish,"[{'ticker': 'BITO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.424846', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.704785', 'ticker_sentiment_score': '0.148833', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CVS', 'relevance_score': '0.705827', 'ticker_sentiment_score': '0.130350', 'ticker_sentiment_label': 'Neutral'}]"
Salesforce uses new infrastructure architecture Hyperforce to help government manage pandemic scaling needs,https://siliconangle.com/2021/12/02/salesforce-uses-new-infrastructure-architecture-hyperforce-to-help-government-manage-pandemic-scaling-needs-reinvent/,20211202T160859,['Alice Gillin'],"Salesforce has introduced Hyperforce, a new infrastructure architecture designed to help governmental bodies manage the rapidly scaling digital demands brought on by the pandemic. This architecture allows for flexible scaling and deployment in new regions, crucial for efforts like COVID tracing, testing, and vaccine management. Salesforce's Government Cloud Plus offering, which is FedRAMP and HIPAA compliant, streamlines security and protocol adherence for public sector clients.",https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2021/11/Adilson-Jardim-AWS-reInvent-2021.jpg,SiliconANGLE,General,SiliconANGLE,"[{'topic': 'technology', 'relevance_score': '0.941273'}]",0.370279,Bullish,"[{'ticker': 'CRM', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.423865', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.713238', 'ticker_sentiment_score': '0.336725', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Adopt a data-centric approach to cyber security,https://dxc.com/us/en/insights/perspectives/article/adopt-a-data-centric-approach-to-cyber-security,20211202T200700,['DXC Technology Insights'],"This article emphasizes the need for organizations to shift from traditional perimeter-based security to a data-centric approach for cybersecurity. It highlights the importance of discovering and classifying data, implementing a layered security framework, and balancing security with usability. The article also discusses the advantages of cloud-native architectures and emerging AI-based tools for enhancing data protection against evolving cyber threats.",,DXC Technology,General,DXC Technology,"[{'topic': 'technology', 'relevance_score': '0.949085'}]",0.147121,Neutral,"[{'ticker': 'DXC', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.282282', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.611945', 'ticker_sentiment_score': '0.121275', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.649496', 'ticker_sentiment_score': '0.114256', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.604446', 'ticker_sentiment_score': '0.108708', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IBM', 'relevance_score': '0.588815', 'ticker_sentiment_score': '0.133106', 'ticker_sentiment_label': 'Neutral'}]"
Problems at Redwire (RDW),https://thebearcave.substack.com/p/problems-at-redwire-rdw,20211202T210633,['Edwin Dorsey'],"Redwire (NYSE: RDW), a space equipment manufacturer, went public through a SPAC merger at a $620 million valuation, despite acquiring its underlying companies for approximately $150 million. The author highlights concerns about aggressive SPAC projections, questionable metrics like a largely cancellable backlog, and an inability to file its first 10-Q, suggesting the company is overvalued.",,The Bear Cave | Edwin Dorsey,General,The Bear Cave | Edwin Dorsey,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '0.929639'}, {'topic': 'financial_markets', 'relevance_score': '0.842319'}, {'topic': 'ipo', 'relevance_score': '0.716906'}]",-0.128979,Neutral,"[{'ticker': 'RDW', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.603301', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.621359', 'ticker_sentiment_score': '-0.117816', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BA', 'relevance_score': '0.628238', 'ticker_sentiment_score': '0.126056', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LMT', 'relevance_score': '0.642033', 'ticker_sentiment_score': '0.121680', 'ticker_sentiment_label': 'Neutral'}]"
"Market Expert: Fall For Quality, Not Just Tech",https://etfdb.com/multi-asset-content-hub/market-expert-fall-for-quality-not-just-tech/,20211203T130909,['Ben Hernandez'],"An article discussing the importance of balancing tech investments with high-quality stocks. It highlights Mark Mahaney's ""dislocated high-quality"" (DHQ) investment tenet and introduces the FlexShares US Quality Low Volatility Index Fund (QLV) as a suitable option for investors seeking quality and reduced volatility.",NULL,ETF Database,General,ETF Database,"[{'topic': 'financial_markets', 'relevance_score': '0.911673'}, {'topic': 'technology', 'relevance_score': '0.812245'}]",0.188921,Somewhat-Bullish,"[{'ticker': 'QLV', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.466620', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.711075', 'ticker_sentiment_score': '0.100033', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.724112', 'ticker_sentiment_score': '0.115672', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.702051', 'ticker_sentiment_score': '0.132880', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NTRS', 'relevance_score': '0.610295', 'ticker_sentiment_score': '0.107213', 'ticker_sentiment_label': 'Neutral'}]"
