title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Big Fish in an Expanding Pond,https://www.cannabisbusinesstimes.com/home/article/15699445/big-fish-in-an-expanding-pond,20161003T061138,['Brian MacIver and Scott Lowry'],"This article details the rise of Canopy Growth Corp., parent company of Tweed, to become the world's largest cannabis business. It highlights co-founder Bruce Linton's unique business approach, focusing on market share over immediate profit, meticulous standard operating procedures, and strategic partnerships for global expansion. The company's efforts to establish credibility with doctors and prioritize customer care are also discussed, alongside its preparations for Canada's recreational cannabis market.",,Cannabis Business Times,General,Cannabis Business Times,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '0.925452'}, {'topic': 'life_sciences', 'relevance_score': '0.811505'}, {'topic': 'finance', 'relevance_score': '0.729981'}]",0.441666,Bullish,"[{'ticker': 'CGC', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.505296', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.608988', 'ticker_sentiment_score': '0.307190', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Here’s Who Is Expected to Buy the Cabela’s Sporting Goods Chain,https://fortune.com/2016/10/03/cabelas-suitors-goldman-bass-pro/,20161003T061217,['Reuters'],"A consortium comprising Bass Pro Shops, Goldman Sachs Group's private equity arm, and Capital One Financial Corp is reportedly in the lead to acquire outdoor gear retailer Cabela's. The deal is expected to unite two major hunting and fishing retailers, valuing Cabela's at well over $4 billion, and has prevailed over a rival bid from Sycamore Partners and Synchrony Financial. The acquisition follows Cabela's exploration of strategic alternatives under pressure from activist fund Elliott Management Corp.",,Fortune,General,Fortune,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '0.908520'}, {'topic': 'retail_wholesale', 'relevance_score': '0.807698'}, {'topic': 'finance', 'relevance_score': '0.616016'}]",0.046642,Neutral,"[{'ticker': 'COF', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.216413', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GS', 'relevance_score': '0.828546', 'ticker_sentiment_score': '0.109635', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SYF', 'relevance_score': '0.702322', 'ticker_sentiment_score': '-0.116932', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.612204', 'ticker_sentiment_score': '-0.113896', 'ticker_sentiment_label': 'Neutral'}]"
Microsoft Azure goes to Paris,https://fortune.com/2016/10/03/microsoft-azure-france/,20161003T070143,['Barb Darrow'],"Microsoft announced plans to open a new Azure data center farm in Paris, following Amazon Web Services' similar announcement. This expansion is part of Microsoft's global cloud capacity building, doubling its Azure capacity in Europe in the past year. The move addresses data sovereignty and compliance needs in European countries, with the new facilities expected to come online in 2017.",https://content.fortune.com/wp-content/uploads/2016/10/gettyimages-537449586.jpg,Fortune,General,Fortune,"[{'topic': 'technology', 'relevance_score': '0.900232'}]",0.230399,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.406289', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.731704', 'ticker_sentiment_score': '0.104632', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.603343', 'ticker_sentiment_score': '0.101750', 'ticker_sentiment_label': 'Neutral'}]"
Brandon Abbey is Back - Former Escrow.com President Helping Payoneer Make Push Into Domain Space,https://www.dnjournal.com/archive/lowdown/2016/dailyposts/20161003.htm,20161003T071217,['Ron Jackson'],"Brandon Abbey, former President of Escrow.com, has joined Payoneer as Senior Advisor to help the financial services company expand its presence in the domain escrow market. Payoneer, a global payments firm, acquired Armor Payments earlier this year and is now offering escrow services for the domain industry, aiming to become a leading provider. Abbey, leveraging his extensive experience, is focused on developing features like domain holding and credit card payments to cater to buyers, sellers, and brokers.",,Domain Name Journal,General,Domain Name Journal,"[{'topic': 'finance', 'relevance_score': '0.836068'}, {'topic': 'technology', 'relevance_score': '0.745456'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.643331'}]",0.189061,Somewhat-Bullish,"[{'ticker': 'PAYO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.484332', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.716934', 'ticker_sentiment_score': '0.143778', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABNB', 'relevance_score': '0.632047', 'ticker_sentiment_score': '0.118296', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.600876', 'ticker_sentiment_score': '0.139458', 'ticker_sentiment_label': 'Neutral'}]"
Exclusive Interview: Payoneer CEO Sees Brexit May Have Effect on Cost Structure,https://www.financemagnates.com/executives/interview/exclusive-payoneer-ceo-brexit-may-have-effect-on-our-cost-structure/,20161004T131500,['Aziz Abdel-Qader'],"In an exclusive interview, Payoneer CEO Scott Galit discusses the company's focus on cross-border B2B payments, its acquisition strategy including Armor Payments, and its global client base which includes companies like Google and Amazon. He highlights Payoneer's commitment to compliance and outlines future plans amidst the evolving landscape of digital payments, including the potential impact of Brexit on its cost structure. Galit emphasizes the company culture as its greatest competitive advantage in a crowded market.",,Finance Magnates,General,Finance Magnates,"[{'topic': 'finance', 'relevance_score': '0.819986'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.718176'}]",0.177167,Somewhat-Bullish,"[{'ticker': 'PAYO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.148776', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.723855', 'ticker_sentiment_score': '0.217885', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.620796', 'ticker_sentiment_score': '0.231626', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ABNB', 'relevance_score': '0.649157', 'ticker_sentiment_score': '0.204379', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
The 9 Best ETFs for Retail Power,https://money.usnews.com/investing/slideshows/the-9-best-etfs-for-retail-power,20161005T113400,['Kyle Woodley'],"This article identifies nine top Exchange Traded Funds (ETFs) that offer exposure to the retail sector, particularly highlighted for the traditionally strong fourth quarter. It details various retail-focused ETFs, from broad market-cap weighted funds to those concentrating on online retail or specific countries, explaining their holdings, expense ratios, and investment strategies. The article provides investors with a diverse selection of ETFs for capitalizing on retail sector performance.",,US News Money,General,US News Money,"[{'topic': 'retail_wholesale', 'relevance_score': '0.940236'}, {'topic': 'financial_markets', 'relevance_score': '0.810685'}, {'topic': 'finance', 'relevance_score': '0.619175'}, {'topic': 'economy_macro', 'relevance_score': '0.620212'}]",0.391104,Bullish,"[{'ticker': 'IBUY', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.446300', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.926200', 'ticker_sentiment_score': '0.324645', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Digital Payment Firm Payoneer Raises $180M,https://nocamels.com/2016/10/fintech-digital-payments-company-payoneer-raises-180-million/,20161006T071217,['Einat Paz-Frankel'],"Digital payments firm Payoneer has raised $180 million, marking it as the largest investment in an Israeli FinTech company and one of the biggest financing rounds in Israel recently. This round, led by Technology Crossover Ventures (TCV), included $90 million for company expansion and $90 million from existing shareholders. The investment is seen as a potential last private funding round before an IPO for Payoneer, which currently serves 3 million businesses in 200 countries, competing with major players like PayPal.",,NoCamels,General,NoCamels,"[{'topic': 'finance', 'relevance_score': '0.919142'}, {'topic': 'technology', 'relevance_score': '0.822002'}]",0.213012,Somewhat-Bullish,"[{'ticker': 'PAYO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.418857', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'PYPL', 'relevance_score': '0.734437', 'ticker_sentiment_score': '-0.115490', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.626377', 'ticker_sentiment_score': '0.201274', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.600800', 'ticker_sentiment_score': '0.218783', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ABNB', 'relevance_score': '0.601841', 'ticker_sentiment_score': '0.205519', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Garmin co-founder is only one from KC area to make Forbes 400 mega-rich list,http://www.kansascity.com/news/business/article106467232.html,20161006T144500,['Mark Davis'],"Garmin co-founder Min Kao is the only Kansas City area resident to make the 2016 Forbes 400 list, ranking 246th with a net worth of $2.7 billion. Other notable changes in the list include Charles and David Koch falling to 7th place, Warren Buffett dropping to 3rd, and Donald Trump's net worth decreasing due to a softening real estate market. Bill Gates maintained his position as the richest American.",,Kansas City Star,General,Kansas City Star,"[{'topic': 'finance', 'relevance_score': '0.915791'}, {'topic': 'technology', 'relevance_score': '0.733673'}]",0.146981,Neutral,"[{'ticker': 'GRMN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.347438', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.643209', 'ticker_sentiment_score': '-0.137677', 'ticker_sentiment_label': 'Neutral'}]"
American Express Is the Latest Big Name to Upgrade Its Parental Leave Policy,https://www.nbcnews.com/better/careers/parental-leave-great-bigger-firms-tougher-small-businesses-n664611,20161013T123500,['Nicole Spector'],"American Express has announced an upgraded parental leave policy offering up to 20 weeks of paid leave, joining a growing trend among large corporations. This move reflects a broader shift towards valuing work-life balance and using generous parental leave as a benefit to attract skilled workers. However, this trend is primarily seen in large companies for high-wage earners, as smaller businesses often cannot afford similar benefits.",,NBC News,General,NBC News,"[{'topic': 'finance', 'relevance_score': '0.806538'}, {'topic': 'economy_macro', 'relevance_score': '0.639160'}]",0.306093,Somewhat-Bullish,"[{'ticker': 'AXP', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.308659', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NFLX', 'relevance_score': '0.732411', 'ticker_sentiment_score': '0.311644', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.621204', 'ticker_sentiment_score': '0.297125', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.620616', 'ticker_sentiment_score': '0.265599', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"E-payment firm ACI opens Limerick, Ireland data center",https://www.datacenterdynamics.com/en/news/e-payment-firm-aci-opens-limerick-ireland-data-center/,20161017T055146,['Sebastian Moss'],"Electronic payment and banking solutions company ACI Worldwide has opened its European data center in Limerick, Ireland, creating 50 new jobs and expanding its existing team. This fully redundant facility highlights Ireland's appeal for data center investment due to low taxes, strong privacy, and good fiber links. The move was supported by IDA Ireland and various political figures, emphasizing the long-term commitment and value of hosting data centers in the region.",,Data Center Dynamics,General,Data Center Dynamics,"[{'topic': 'technology', 'relevance_score': '0.888887'}, {'topic': 'finance', 'relevance_score': '0.703734'}, {'topic': 'real_estate', 'relevance_score': '0.696423'}, {'topic': 'economy_fiscal', 'relevance_score': '0.602317'}]",0.340474,Somewhat-Bullish,"[{'ticker': 'ACIW', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.532030', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.615090', 'ticker_sentiment_score': '0.344062', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.615109', 'ticker_sentiment_score': '0.323408', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.622923', 'ticker_sentiment_score': '0.302980', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.648449', 'ticker_sentiment_score': '0.346517', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
