title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Kroger Co. beefs up bonuses for highest-paid bosses,https://www.wcpo.com/money/local-business-news/kroger-co-beefs-up-bonuses-for-highest-paid-bosses,20190501T004212,['Dan Monk'],"Kroger's top executives received significant compensation increases in 2018, primarily driven by larger cash bonuses tied to the company's ""strong performance on adjusted earnings per share."" CEO Rodney McMullen's total compensation rose 19 percent to $11.7 million, including a $2.7 million bonus. This occurred as Kroger adapted to increased competition and invested heavily in technology and store remodeling under its Restock Kroger initiative.",,WCPO 9 News,General,WCPO 9 News,"[{'topic': 'earnings', 'relevance_score': '0.947179'}, {'topic': 'retail_wholesale', 'relevance_score': '0.834963'}]",0.023648,Neutral,"[{'ticker': 'KR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.030522', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.634452', 'ticker_sentiment_score': '0.004736', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.648003', 'ticker_sentiment_score': '0.019312', 'ticker_sentiment_label': 'Neutral'}]"
Cereal Killer: Kellogg’s Must Transform Its Company to Survive—Will It Succeed?,https://observer.com/2019/05/kellogg-cereal-company-transformation-survival/,20190501T070000,['Brittain Ladd'],"This article analyzes Kellogg's need for significant transformation to survive and thrive amidst changing consumer preferences and declining U.S. cereal demand. It discusses CEO Steve Cahillane's ""Deploy for Growth"" strategy, recent divestitures and acquisitions, and proposes bold recommendations including divestment of most U.S. cereal brands, capabilities-driven M&A, and radical innovation in food production and delivery, emphasizing a shift from a ""Day Two"" to a ""Day One"" company culture.",,Observer,General,Observer,"[{'topic': 'earnings', 'relevance_score': '0.900391'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.813070'}, {'topic': 'retail_wholesale', 'relevance_score': '0.825789'}, {'topic': 'economy_macro', 'relevance_score': '0.613691'}, {'topic': 'finance', 'relevance_score': '0.641222'}]",-0.076439,Neutral,"[{'ticker': 'KLG', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.285701', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'K', 'relevance_score': '0.989237', 'ticker_sentiment_score': '-0.242034', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'CPB', 'relevance_score': '0.725032', 'ticker_sentiment_score': '-0.313701', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.639764', 'ticker_sentiment_score': '0.262428', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.551621', 'ticker_sentiment_score': '0.226571', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Amazon Can't Duck Williams-Sonoma Suit Over Furniture Sales,https://www.bloomberg.com/news/articles/2019-05-02/amazon-can-t-duck-williams-sonoma-suit-over-copycat-furniture,20190502T230100,['Robert Burnson'],"Amazon.com Inc. failed to dismiss a trademark infringement lawsuit filed by Williams-Sonoma. Williams-Sonoma alleges that Amazon's ""Rivet"" line includes products ""strikingly similar"" to its West Elm brand and that Amazon's website misleads customers into thinking it's an authorized reseller. A judge ruled that the trademark-infringement claims are a ""close call,"" allowing the suit to proceed to determine if consumers are confused by Amazon's listings.",NULL,Bloomberg.com,General,Bloomberg.com,"[{'topic': 'retail_wholesale', 'relevance_score': '0.805457'}]",-0.202202,Somewhat-Bearish,"[{'ticker': 'WSM', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.240923', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.935042', 'ticker_sentiment_score': '-0.209437', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Target rebrands digital-advertising business as Roundel,https://www.startribune.com/target-rebrands-digital-advertising-business-as-roundel/509461092,20190505T174900,['Jackie Crosby'],"Target has rebranded its digital advertising business from Target Media Network to Roundel, signaling an aggressive push into the digital advertising sector. The company aims to leverage its customer data and ""exceptional branding"" to offer personalized ad campaigns for its 1,000 clients, including major brands like Disney and Coca-Cola. This move positions Target to compete more directly with other retailers like Amazon and Walmart, which have also seen success in their advertising businesses.",,Star Tribune,General,Star Tribune,"[{'topic': 'retail_wholesale', 'relevance_score': '0.900885'}, {'topic': 'technology', 'relevance_score': '0.830780'}]",0.339642,Somewhat-Bullish,"[{'ticker': 'TGT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.406624', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.738384', 'ticker_sentiment_score': '0.282666', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.711814', 'ticker_sentiment_score': '0.266506', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.643809', 'ticker_sentiment_score': '0.319889', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'KO', 'relevance_score': '0.634960', 'ticker_sentiment_score': '0.314260', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Major Carriers Strive to Automate Loading and Unloading Trucks,https://www.gobytrucknews.com/major-carriers-strive-to-automate-loading-and-unloading-trucks/123,20190507T003158,['Go By Truck News'],"Major carriers like FedEx and UPS are investing in automation to streamline the crucial but challenging process of loading and unloading trucks, particularly due to the varied nature of packages. Honeywell and Siemens AG have developed distinct solutions: Honeywell's mobile unit uses suction cups, while Siemens' system requires a permanent rolling belt in the trailer. These innovations aim to improve efficiency and employee satisfaction, though market availability dates are yet to be announced.",,Go By Truck News,General,Go By Truck News,"[{'topic': 'technology', 'relevance_score': '0.801859'}, {'topic': 'energy_transportation', 'relevance_score': '0.726802'}, {'topic': 'retail_wholesale', 'relevance_score': '0.645636'}, {'topic': 'manufacturing', 'relevance_score': '0.638110'}]",0.283243,Somewhat-Bullish,"[{'ticker': 'HON', 'relevance_score': '0.911872', 'ticker_sentiment_score': '0.325216', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FDX', 'relevance_score': '0.844961', 'ticker_sentiment_score': '0.328018', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'UPS', 'relevance_score': '0.728132', 'ticker_sentiment_score': '0.330439', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.631833', 'ticker_sentiment_score': '0.247241', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Robots edging closer to the key task of unloading trucks,https://enewspaper.latimes.com/infinity/article_share.aspx?guid=2ecc7c19-167b-4ed4-9ebe-8eb7351230fc,20190507T003158,['Thomas Black'],"FedEx and UPS are investing in robots to automate truck unloading as e-commerce surges and Amazon expands its logistics. Companies like Honeywell and Siemens have developed machines that can unload trucks as fast as humans, mitigating the strenuous nature of the job. While unloading is closer to being solved, companies like Dorabot are also making progress on the more complex task of automating truck loading.",,Los Angeles Times - eNewspaper,General,Los Angeles Times - eNewspaper,"[{'topic': 'technology', 'relevance_score': '0.822131'}, {'topic': 'manufacturing', 'relevance_score': '0.702111'}, {'topic': 'retail_wholesale', 'relevance_score': '0.607791'}, {'topic': 'energy_transportation', 'relevance_score': '0.639447'}]",0.231542,Somewhat-Bullish,"[{'ticker': 'HON', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.306251', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FDX', 'relevance_score': '0.826597', 'ticker_sentiment_score': '0.298233', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'UPS', 'relevance_score': '0.729057', 'ticker_sentiment_score': '0.217778', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.638759', 'ticker_sentiment_score': '0.105777', 'ticker_sentiment_label': 'Neutral'}]"
"QEDIT Partners With Ant Financial, VMware, RGAX, Raises $10 Million","https://www.calcalistech.com/ctech/articles/0,7340,L-3761736,00.html",20190507T100000,['Lilach Baumer'],"QEDIT, a company specializing in privacy layers for enterprise blockchain networks, has announced partnerships with Ant Financial, VMware Inc., and RGAX. Simultaneously, QEDIT closed a $10 million Series A funding round led by MizMaa Ventures, with participation from its new partners and other investors. This funding will support the development of its privacy protocol and expand sales and partnerships, aiming to enhance data protection and efficiency in the finance and insurance industries.",,CTech,General,CTech,"[{'topic': 'blockchain', 'relevance_score': '1.000000'}, {'topic': 'finance', 'relevance_score': '0.843605'}, {'topic': 'technology', 'relevance_score': '0.825715'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.728735'}]",0.267575,Somewhat-Bullish,"[{'ticker': 'RGA', 'relevance_score': '0.848223', 'ticker_sentiment_score': '0.341755', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.637924', 'ticker_sentiment_score': '0.159549', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Teamsters Call for XPO Logistics to Separate Board Chairman, CEO Roles",https://www.ttnews.com/articles/teamsters-call-xpo-logistics-separate-board-chairman-ceo-roles,20190507T184500,['Dan Ronan'],"The International Brotherhood of Teamsters is urging XPO Logistics to separate the roles of board chairman and CEO, advocating for an independent director to chair the board. This comes after XPO's stock plunged and the company lost significant business, leading the Teamsters to express concerns about concentrated power in one individual, current Chairman and CEO Bradley Jacobs. Two shareholder advisory firms, Glass Lewis & Co. and Institutional Shareholder Services, are supporting the Teamsters' resolution.",,Transport Topics,General,Transport Topics,"[{'topic': 'energy_transportation', 'relevance_score': '0.913458'}, {'topic': 'finance', 'relevance_score': '0.811216'}, {'topic': 'earnings', 'relevance_score': '0.621389'}]",-0.19402,Somewhat-Bearish,"[{'ticker': 'XPO', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.251582', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.628119', 'ticker_sentiment_score': '-0.113149', 'ticker_sentiment_label': 'Neutral'}]"
Synchronoss teams with Amazon to provide integration service to operators,https://www.fierce-network.com/wireless/synchronoss-teams-amazon-to-provide-integration-service-to-operators,20190508T104800,['Monica Alleven'],"Synchronoss Technologies has partnered with Amazon to streamline the way mobile operators offer Amazon's services to their customers, integrated directly into carrier billing systems. Utilizing its Digital Experience Platform (DXP), Synchronoss will act as an integrator to make the process more efficient for both Amazon and global carriers. This collaboration aims to simplify customer journeys and accelerate the time to market for Amazon services through a carrier's existing infrastructure.",,Fierce Network,General,Fierce Network,"[{'topic': 'technology', 'relevance_score': '0.822601'}, {'topic': 'retail_wholesale', 'relevance_score': '0.619941'}]",0.36442,Bullish,"[{'ticker': 'SNCR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.424259', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.822344', 'ticker_sentiment_score': '0.307722', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Former Humana employee pleads guilty to federal fraud charges,https://www.bizjournals.com/louisville/news/2019/05/09/former-humana-employee-pleads-guilty-to-federal.html,20190509T003223,['Chris Larson'],"A former Humana employee, Nitin More, pleaded guilty to federal fraud charges. The charges relate to More copying thousands of Amazon access codes that were intended for use as rewards in Humana's Go365 fitness program.",,The Business Journals,General,The Business Journals,"[{'topic': 'life_sciences', 'relevance_score': '0.800847'}, {'topic': 'finance', 'relevance_score': '0.734860'}]",-0.247982,Somewhat-Bearish,"[{'ticker': 'HUM', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.331548', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.606249', 'ticker_sentiment_score': '-0.128817', 'ticker_sentiment_label': 'Neutral'}]"
