title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
"Amazon opens fulfillment center, with 2nd ready soon",https://www.bizjournals.com/columbus/blog/2016/08/amazon-opens-fulfillment-center-with-2nd-ready.html,20160801T055644,['Evan Weese'],Amazon.com Inc. is expanding its operations in Central Ohio with the opening of a new fulfillment center. This facility is being developed by Duke Realty Corp. in Obetz. This move signals a widening of Amazon's network in the region.,,The Business Journals,General,The Business Journals,"[{'topic': 'real_estate', 'relevance_score': '0.747899'}, {'topic': 'retail_wholesale', 'relevance_score': '0.804863'}]",0.334408,Somewhat-Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.407041', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'CBRE', 'relevance_score': '0.735928', 'ticker_sentiment_score': '0.231360', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Amazon passes Exxon to become 4th most valuable company in the U.S.,https://www.marketwatch.com/story/amazon-passes-exxon-to-become-4th-most-valuable-company-in-the-us-2016-08-01?gaa_at=eafs&gaa_n=AWEtsqdmAun2XT8owxnz0AQpEbs1uYw9TMucxY1zOVreuZEAk0jlbflnlJtZ&gaa_ts=69086222&gaa_sig=Iai_E9R01zbm8KDrriJ8XNEy8BVsIenKctcQRSPQDNou45KfozpmkYH9b4D8pta4tGATuWBmo2En02Et6u36xA%3D%3D,20160802T084700,[],"Amazon.com Inc. has surpassed Exxon Mobil Corp. to become the fourth-largest U.S. company by market capitalization, with Exxon falling to sixth place behind Facebook Inc. This shift places an all-technology top five among U.S. companies. Amazon's rise follows strong second-quarter results, during which it climbed three spots, also overtaking Berkshire Hathaway Inc.",,MarketWatch,General,MarketWatch,"[{'topic': 'financial_markets', 'relevance_score': '0.935418'}, {'topic': 'retail_wholesale', 'relevance_score': '0.729217'}, {'topic': 'technology', 'relevance_score': '0.813774'}]",0.090237,Neutral,"[{'ticker': 'XOM', 'relevance_score': '0.975189', 'ticker_sentiment_score': '-0.635651', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.967068', 'ticker_sentiment_score': '0.715755', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.601060', 'ticker_sentiment_score': '0.139200', 'ticker_sentiment_label': 'Neutral'}]"
You Can Buy Amazon Kindles at Target Again,https://fortune.com/2016/08/04/target-selling-amazon-electronics/,20160804T055643,['Jasper Scherer'],"Target is reintroducing Amazon's Kindle e-readers, Fire tablets, and Fire TV devices to its website immediately and to stores in October, four years after removing them. This decision comes despite previous concerns about Amazon drawing customers away, as a survey shows many Target customers already have Amazon Prime memberships. The retailer aims to offer convenience and value to its customers, recognizing their existing engagement with Amazon's ecosystem.",,Fortune,General,Fortune,"[{'topic': 'retail_wholesale', 'relevance_score': '0.904471'}, {'topic': 'technology', 'relevance_score': '0.823932'}]",0.157137,Somewhat-Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.260694', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TGT', 'relevance_score': '0.927467', 'ticker_sentiment_score': '0.205356', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.581045', 'ticker_sentiment_score': '-0.123497', 'ticker_sentiment_label': 'Neutral'}]"
Apple Says It Has Fixed Gender Pay Gap For U.S. Employees,https://www.nbcnews.com/tech/tech-news/apple-says-it-has-fixed-gender-pay-gap-u-s-n622891,20160804T160200,['Alyssa Newcomb'],"Apple has announced that it has closed the gender wage gap for its employees in the United States, with women and underrepresented minorities earning one dollar for every dollar male and white employees earn, respectively. The company is now analyzing its global workforce to address any existing pay disparities worldwide. This achievement aligns with similar announcements from Facebook and Amazon and reflects Apple's focus on hiring more women and diverse candidates, with a slight shift in its workforce composition and over half of new hires being minorities.",,NBC News,General,NBC News,"[{'topic': 'technology', 'relevance_score': '0.842292'}]",0.35093,Bullish,"[{'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.427609', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.600494', 'ticker_sentiment_score': '0.302600', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.620422', 'ticker_sentiment_score': '0.314856', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Amazon Prime Air Takes Off,https://247wallst.com/retail/2016/08/05/amazon-prime-air-takes-off/,20160805T080500,['Paul Ausick'],"Amazon officially unveiled its Prime Air cargo service, showcasing its first Boeing 767-300 cargo plane. The company plans to grow its dedicated fleet to 40 planes, leased from Air Transport Services Group Inc. and Atlas Air Worldwide Holdings Inc., to handle up to 30% of its shipping volume by 2018. This move is expected to generate significant cost savings for Amazon and poses a challenge to established carriers like UPS and FedEx.",,24/7 Wall St.,General,24/7 Wall St.,"[{'topic': 'retail_wholesale', 'relevance_score': '0.846365'}, {'topic': 'energy_transportation', 'relevance_score': '0.725293'}]",0.014167,Neutral,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.209454', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BA', 'relevance_score': '0.708019', 'ticker_sentiment_score': '0.027188', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UPS', 'relevance_score': '0.602043', 'ticker_sentiment_score': '-0.241934', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Google executive speaks at Purdue summer commencement,https://www.purdue.edu/newsroom/archive/releases/2016/Q3/google-executive-to-speak-at-aug.-6-purdue-commencement.html,20160806T072637,['Greg McClure'],"Jim Miller, a Purdue alumnus and Google's vice president of operations, delivered the keynote address at Purdue University's summer commencement. The ceremony saw approximately 1,403 students eligible for degrees. Miller shared how his Purdue education shaped his successful career at major companies like Google, Amazon, Cisco, IBM, Intel, and Teledesic.",,Purdue University,General,Purdue University,"[{'topic': 'technology', 'relevance_score': '0.829261'}]",0.187266,Somewhat-Bullish,"[{'ticker': 'SANM', 'relevance_score': '0.747916', 'ticker_sentiment_score': '0.131637', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.940040', 'ticker_sentiment_score': '0.314130', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.921060', 'ticker_sentiment_score': '0.315127', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.633709', 'ticker_sentiment_score': '0.133040', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CSCO', 'relevance_score': '0.612221', 'ticker_sentiment_score': '0.111563', 'ticker_sentiment_label': 'Neutral'}]"
9 things stores don't want you to know,https://www.houstonchronicle.com/business/article/9-things-stores-don-t-want-you-to-know-9127970.php,20160807T164700,['Andrew Lisa'],"This article reveals nine strategies stores use to encourage consumers to spend more money, often under the guise of deals or convenience. It highlights tactics such as inflated ""sales,"" free shipping minimums, misleading bulk bargains, BOGO deals, and psychological tricks used in dressing rooms and store layouts. The piece advises consumers on how to navigate these retail ploys to save money, like asking for price matches and understanding store credit card pitfalls.",,Houston Chronicle,General,Houston Chronicle,"[{'topic': 'retail_wholesale', 'relevance_score': '0.913685'}]",-0.013623,Neutral,"[{'ticker': 'COST', 'relevance_score': '0.898664', 'ticker_sentiment_score': '-0.140107', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TGT', 'relevance_score': '0.662055', 'ticker_sentiment_score': '0.078621', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.621928', 'ticker_sentiment_score': '0.051042', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.560342', 'ticker_sentiment_score': '-0.057608', 'ticker_sentiment_label': 'Neutral'}]"
Amazon’s (AMZN) Offices in Japan Raided; Will Stock Be Affected?,https://wallstreetpit.com/111627-amazons-offices-japan-raided-amzn-stock-affected/,20160808T055644,['WSP'],"Amazon's Japan office was raided by the Japan Fair Trade Commission on suspicion of unfairly forcing retailers to favor its website over rivals. Despite this, Amazon's stock remains an attractive option for investors, with strong growth and financial performance, and analysts giving it a ""buy"" rating. The incident is not expected to significantly affect the company's overall operations or stock value.",,Wall Street Pit,General,Wall Street Pit,"[{'topic': 'retail_wholesale', 'relevance_score': '0.802833'}, {'topic': 'technology', 'relevance_score': '0.833689'}, {'topic': 'financial_markets', 'relevance_score': '0.722374'}, {'topic': 'earnings', 'relevance_score': '0.748221'}]",0.136358,Neutral,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.143437', 'ticker_sentiment_label': 'Neutral'}]"
Wal-Mart to Acquire Jet.com for $3.3 Billion to Fight Amazon,https://www.bloomberg.com/news/articles/2016-08-08/wal-mart-agrees-to-buy-jet-com-for-3-billion-to-fight-amazon,20160808T123800,['Shannon Pettypiece and Selina Wang'],"Wal-Mart Stores Inc. has agreed to acquire e-commerce startup Jet.com Inc. for approximately $3.3 billion, in a significant move to challenge Amazon.com Inc. Founder Marc Lore will take charge of Wal-Mart's combined online operations. The deal includes $3 billion in cash and $300 million in shares, representing Wal-Mart's largest-ever acquisition in the U.S.",NULL,Bloomberg.com,General,Bloomberg.com,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '0.945153'}, {'topic': 'retail_wholesale', 'relevance_score': '0.844148'}]",0.302448,Somewhat-Bullish,"[{'ticker': 'AMZN', 'relevance_score': '0.646460', 'ticker_sentiment_score': '0.248741', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.421427', 'ticker_sentiment_label': 'Bullish'}]"
China's JD.com revenue meets expectations as slowdown set to continue,"https://ww.fashionnetwork.com/news/China-s-jd-com-revenue-meets-expectations-as-slowdown-set-to-continue,721753.html",20160810T064659,['Reuters'],"JD.com Inc. reported second-quarter revenue that met company forecasts, despite a continued decline in growth rate. The company anticipates an even sharper decline in growth for the third quarter, raising concerns about saturation in China's e-commerce sector. Despite net losses, JD.com saw a 47 percent increase in merchandise transactions and updated its share repurchase program.",,FashionNetwork - The World's Fashion Business News,General,FashionNetwork - The World's Fashion Business News,"[{'topic': 'earnings', 'relevance_score': '0.935917'}, {'topic': 'retail_wholesale', 'relevance_score': '0.846698'}, {'topic': 'financial_markets', 'relevance_score': '0.717309'}, {'topic': 'economy_macro', 'relevance_score': '0.622243'}]",-0.092172,Neutral,"[{'ticker': 'JD', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.223328', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.591006', 'ticker_sentiment_score': '0.085663', 'ticker_sentiment_label': 'Neutral'}]"
