title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
More than half of retail sales are influenced by digital,https://www.retaildive.com/news/more-than-half-of-retail-sales-are-influenced-by-digital/520382/,20180402T022647,['Daphne Howland'],"A Forrester Research study reveals that over half of retail sales in 2017 were influenced by digital interactions, encompassing online sales and digitally-influenced offline purchases. While mobile commerce growth is easing, multi-touchpoint consumers are highly valuable, with digital touchpoints projected to influence a significant portion of offline sales by 2021. The article highlights the need for retailers, especially grocers, to embrace omnichannel services and improve data analysis to drive both online and offline traffic.",,Retail Dive,General,Retail Dive,"[{'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'technology', 'relevance_score': '0.838280'}]",0.010776,Neutral,"[{'ticker': 'FORR', 'relevance_score': '0.337272', 'ticker_sentiment_score': '0.031693', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.656780', 'ticker_sentiment_score': '0.047120', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.595299', 'ticker_sentiment_score': '0.045140', 'ticker_sentiment_label': 'Neutral'}]"
See How Your Salary Compares,https://www.wsj.com/graphics/how-does-your-pay-stack-up/?gaa_at=eafs&gaa_n=AWEtsqcXfnpVXUmXIEW30L2rdtWjA4hxne0X7Opb4_2R3m5KN6OQ-WdHaHHG&gaa_ts=6908128d&gaa_sig=eM1p5HKMBzxFUnO0JQiVzfpPi3m1WLlfNKor97OMiOstVNV5HfVfJGZMGsdmMfS6T4m-g4a5_vGOU_LxkuvrwA%3D%3D,20180402T053000,"['Yaryna Serkez', 'Theo Francis']","This article provides a tool for individuals to compare their salaries with the median employee pay at over 1,000 U.S. companies, including Amazon, JPMorgan, and Walmart. The data, collected by MyLogIQ from company disclosures, covers the S&P 500, S&P 400, and S&P 600 indices. It explains the methodology behind these disclosures, which are mandated by federal regulations requiring companies to report median employee compensation using the same method as CEO pay.",,The Wall Street Journal,General,The Wall Street Journal,"[{'topic': 'finance', 'relevance_score': '0.829417'}, {'topic': 'economy_macro', 'relevance_score': '0.614911'}]",0.015801,Neutral,"[{'ticker': 'DFIN', 'relevance_score': '0.320883', 'ticker_sentiment_score': '0.030917', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.605041', 'ticker_sentiment_score': '0.032651', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.621569', 'ticker_sentiment_score': '0.009985', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.649709', 'ticker_sentiment_score': '0.012051', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPGI', 'relevance_score': '0.631860', 'ticker_sentiment_score': '0.014306', 'ticker_sentiment_label': 'Neutral'}]"
Don’t trade the tweets: Why Amazon investors can ignore Trump’s ‘concerns’,https://www.marketwatch.com/story/dont-trade-the-tweets-why-amazon-investors-can-ignore-trumps-concerns-2018-03-29?gaa_at=eafs&gaa_n=AWEtsqc9AIhyG4X5UiQBrVChT-ipf-8WVloQNIH_u26sTqcgd7eeVwF_uwEM&gaa_ts=69080ce3&gaa_sig=HP1XMQis1qItvPb_2og_eY14UxdpTbf2hzofRgsmo2EFWy69tT2fXSwhLwSJ6a4TEK2YXptQX0ep0QsBcntPqw%3D%3D,20180402T094800,[],"Market experts advise investors, particularly in Amazon.com Inc., to disregard President Donald Trump's company-focused Twitter posts. An analyst notes that ""It’s amazing how people fall for this every time,"" suggesting these political tweets should not influence investment decisions. The article implies that such presidential pronouncements are distractions rather than fundamental signals for stock trading.",,MarketWatch,General,MarketWatch,"[{'topic': 'financial_markets', 'relevance_score': '0.936532'}]",0.115414,Neutral,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.131114', 'ticker_sentiment_label': 'Neutral'}]"
"Spotify’s non-IPO: The company wanted a calm stock-market debut, and that’s what it got",https://www.latimes.com/business/la-fi-ct-spotify-stock-20180403-story.html,20180403T161000,['Bloomberg'],"Spotify made its public debut on the New York Stock Exchange through a direct listing, an unconventional approach aimed at achieving a calm, stable trading day rather than the typical IPO frenzy. Shares opened at $165.90, closing at $149.01, valuing the company at nearly $27 billion. This ""non-IPO"" strategy reflected Spotify's desire for an efficient, low-volatility start to its public trading.",,Los Angeles Times,General,Los Angeles Times,"[{'topic': 'ipo', 'relevance_score': '0.921192'}, {'topic': 'financial_markets', 'relevance_score': '0.818366'}, {'topic': 'technology', 'relevance_score': '0.738760'}, {'topic': 'finance', 'relevance_score': '0.615436'}]",0.115011,Neutral,"[{'ticker': 'SPOT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.110345', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.640229', 'ticker_sentiment_score': '0.140977', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GS', 'relevance_score': '0.623628', 'ticker_sentiment_score': '0.140886', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.635725', 'ticker_sentiment_score': '0.114417', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.624097', 'ticker_sentiment_score': '0.048088', 'ticker_sentiment_label': 'Neutral'}]"
Trump says U.S. subsidizes Amazon for shipping,https://www.reuters.com/article/technology/trump-says-us-subsidizes-amazon-for-shipping-idUSKCN1HA25Z/,20180403T175300,['Reuters'],"President Donald Trump stated on Tuesday that the United States is subsidizing Amazon.com Inc for shipping costs. He claimed the U.S. Postal Service delivers packages for Amazon at a very low rate, suggesting the online retailer should pay more.",https://www.reuters.com/resizer/v2/4458H5T5I5B63J6V3A6QZ6B6C6Y.jpg?auth=A3B5C7D9E1F3G5H7I9J1K3L5M7N9O1P3R5S7V9W1X3Y5Z7AB&width=1200&height=630&quality=80&format=jpg,Reuters,General,Reuters,"[{'topic': 'retail_wholesale', 'relevance_score': '0.815181'}, {'topic': 'economy_fiscal', 'relevance_score': '0.720044'}, {'topic': 'finance', 'relevance_score': '0.613695'}]",-0.398711,Bearish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.419241', 'ticker_sentiment_label': 'Bearish'}]"
"Rackspace Positioned in the Leaders Quadrant of 2018 Gartner Magic Quadrant for Public Cloud Infrastructure Managed Service Providers, Worldwide",http://koreabizwire.com/rackspace-positioned-in-the-leaders-quadrant-of-2018-gartner-magic-quadrant-for-public-cloud-infrastructure-managed-service-providers-worldwide/116198,20180404T024144,[],"Rackspace announced its positioning in the Leaders quadrant of Gartner's 2018 Magic Quadrant for Public Cloud Infrastructure Managed Service Providers, Worldwide, for the second consecutive year. This recognition highlights Rackspace's comprehensive portfolio and expertise in delivering next-generation IT services across multiple public and private cloud platforms. The company offers managed cloud services for major providers like AWS, Microsoft Azure, Google Cloud Platform, and Alibaba Cloud, demonstrating its commitment to multi-cloud solutions and customer digital transformation.",,Koreabizwire,General,Koreabizwire,"[{'topic': 'technology', 'relevance_score': '0.946795'}]",0.335827,Somewhat-Bullish,"[{'ticker': 'IT', 'relevance_score': '0.949927', 'ticker_sentiment_score': '0.309062', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.606533', 'ticker_sentiment_score': '0.326728', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.609073', 'ticker_sentiment_score': '0.304612', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.648992', 'ticker_sentiment_score': '0.300708', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
What would a Kroger-Target merger look like?,https://www.wrtv.com/news/national/kroger-merging-with-target-unlikely-but-intriguing,20180404T024643,['Dan Monk'],"This article explores the hypothetical merger between Kroger and Target, evaluating its potential benefits and drawbacks. While a merger could offer geographic expansion and complementary business models, significant debt and complexities in merchandising make it an unlikely scenario according to financial analysts. The article details the territorial fit and examines financial challenges such as combining debt and potential impact on profitability.",,WRTV,General,WRTV,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '0.929615'}, {'topic': 'retail_wholesale', 'relevance_score': '0.849712'}, {'topic': 'financial_markets', 'relevance_score': '0.603984'}]",-0.068684,Neutral,"[{'ticker': 'KR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.190471', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TGT', 'relevance_score': '0.982254', 'ticker_sentiment_score': '-0.215859', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'WMT', 'relevance_score': '0.644672', 'ticker_sentiment_score': '0.100810', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.554482', 'ticker_sentiment_score': '0.148694', 'ticker_sentiment_label': 'Neutral'}]"
What would a Kroger-Target merger look like?,https://www.wcpo.com/news/insider/kroger-merges-with-target-unlikely-but-intriguing,20180404T033131,['Dan Monk'],"This article explores the hypothetical merger of Kroger and Target, analyzing its potential benefits like expanded geographic reach and complementary business models, while also addressing significant challenges such as substantial debt and merchandising complexities. Despite territorial advantages, financial analysts view such a deal as unlikely due to the prohibitive debt load and the potential negative impact on profitability.",,WCPO 9 News,General,WCPO 9 News,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '0.943326'}, {'topic': 'retail_wholesale', 'relevance_score': '0.815819'}, {'topic': 'finance', 'relevance_score': '0.604033'}]",0.12941,Neutral,"[{'ticker': 'TGT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.003941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KR', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.017913', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.637829', 'ticker_sentiment_score': '0.346329', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.603450', 'ticker_sentiment_score': '0.231964', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Indian upstarts give Visa, Mastercard run for their money",https://www.dw.com/en/indias-digital-payment-upstarts-give-visa-mastercard-run-for-their-money/a-43270025,20180405T022153,['Ashutosh Pandey'],"Global card companies like Visa and Mastercard are facing significant challenges in India due to the rapid rise of homegrown payment channels, particularly the government-backed Unified Payments Interface (UPI). UPI transactions have seen massive growth since 2016, driven by demonetization and the integration of UPI into various popular apps, threatening the market share of traditional card companies. While card companies are innovating with mobile-centric features, analysts suggest they may need to partner with UPI to remain relevant in India's booming digital payments market.",https://p.dw.com/p/2vYVd,DW,General,DW,"[{'topic': 'finance', 'relevance_score': '0.940692'}, {'topic': 'technology', 'relevance_score': '0.837464'}, {'topic': 'economy_macro', 'relevance_score': '0.718849'}]",0.125704,Neutral,"[{'ticker': 'FIS', 'relevance_score': '0.884491', 'ticker_sentiment_score': '0.348382', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MA', 'relevance_score': '0.907722', 'ticker_sentiment_score': '0.082169', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'V', 'relevance_score': '0.914090', 'ticker_sentiment_score': '0.055113', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.794926', 'ticker_sentiment_score': '0.136673', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.633937', 'ticker_sentiment_score': '0.120340', 'ticker_sentiment_label': 'Neutral'}]"
MakeMyTrip partners with Flipkart for travel bookings,https://sg.finance.yahoo.com/news/makemytrip-partners-flipkart-travel-bookings-091256592--finance.html,20180405T025615,['Aditi Shah'],"Online travel portal MakeMyTrip Ltd has partnered with e-commerce firm Flipkart to offer travel bookings, starting with domestic flights. This collaboration aims to expand Flipkart's service offerings and give MakeMyTrip access to a larger consumer base. The move comes amid increasing competition in India's e-commerce market, with other players like Amazon and Paytm also expanding their services.",NULL,Yahoo! Finance Singapore,General,Yahoo! Finance Singapore,"[{'topic': 'retail_wholesale', 'relevance_score': '0.815330'}, {'topic': 'technology', 'relevance_score': '0.836929'}, {'topic': 'mergers_and_acquisitions', 'relevance_score': '0.833564'}]",0.235558,Somewhat-Bullish,"[{'ticker': 'MMYT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.315119', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.724532', 'ticker_sentiment_score': '0.111034', 'ticker_sentiment_label': 'Neutral'}]"
