title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Why Big Companies Are Thinking Like Startups,https://www.jpmorganchase.com/newsroom/stories/big-companies-thinking-like-startups,20190901T004130,[],"Large corporations like JPMorgan Chase are adopting startup methodologies to foster innovation and maintain competitiveness in a rapidly changing market. This involves minimizing waste, maximizing customer value, embracing Agile development, and implementing a ""three horizons"" framework for innovation, with a focus on continuous customer feedback. These strategies aim to accelerate product development and deliver value faster, much like their smaller, more nimble counterparts.",,JPMorganChase,General,JPMorganChase,"[{'topic': 'finance', 'relevance_score': '0.893664'}, {'topic': 'technology', 'relevance_score': '0.821678'}]",0.349015,Somewhat-Bullish,"[{'ticker': 'JPM', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.406719', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.645259', 'ticker_sentiment_score': '0.340008', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'INTU', 'relevance_score': '0.603622', 'ticker_sentiment_score': '0.345787', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.624840', 'ticker_sentiment_score': '0.330166', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Groceries And Gadgets: The Robots Coming To A Supermarket Near You,https://www.wbur.org/onpoint/2019/09/02/walmart-automated-robots,20190902T014115,[],"This article discusses the increasing presence of robots in supermarkets like Walmart and Stop & Shop, used for tasks such as inventory monitoring, cleaning spills, and unloading trucks. The implementation of these robots raises questions about their impact on labor, with companies like Walmart stating they aim to reallocate employees to customer-focused roles rather than replacing them entirely. Union representatives and technology developers weigh in on the implications of this automation for workers and efficiency in the retail industry.",https://player.wbur.org/onpoint/2019/09/02/walmart-automated-robots,WBUR,General,WBUR,"[{'topic': 'retail_wholesale', 'relevance_score': '0.807135'}, {'topic': 'technology', 'relevance_score': '0.913035'}]",0.153819,Somewhat-Bullish,"[{'ticker': 'WMT', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.209752', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.634109', 'ticker_sentiment_score': '0.131043', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.600646', 'ticker_sentiment_score': '0.127461', 'ticker_sentiment_label': 'Neutral'}]"
"If you invested $1,000 in eBay 10 years ago, here's how much you'd have now",https://www.cnbc.com/2019/09/03/what-a-1000-dollar-investment-in-ebay-would-be-worth-after-10-years.html,20190903T171100,['Anna Hecht'],"A $1,000 investment in eBay 10 years ago would now be worth over $4,500, representing a 350% return, significantly outperforming the S&P 500 during the same period. The article discusses eBay's evolution from an auction site, its split from PayPal, and its future plans, while also noting PayPal's stronger stock performance since the separation. It concludes with general investment advice about index funds.",,CNBC,General,CNBC,"[{'topic': 'earnings', 'relevance_score': '0.832715'}, {'topic': 'financial_markets', 'relevance_score': '0.929329'}, {'topic': 'retail_wholesale', 'relevance_score': '0.706778'}]",0.088813,Neutral,"[{'ticker': 'EBAY', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.324894', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PYPL', 'relevance_score': '0.821337', 'ticker_sentiment_score': '-0.208507', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.720190', 'ticker_sentiment_score': '0.019974', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ADBE', 'relevance_score': '0.619095', 'ticker_sentiment_score': '0.126881', 'ticker_sentiment_label': 'Neutral'}]"
PD - PagerDuty Announces Second Quarter Fiscal Year 2020 Financial Results,https://br.advfn.com/bolsa-de-valores/nyse/PD/share-news/80674465/pagerduty-announces-second-quarter-fiscal-year-2020-financial-results,20190905T170500,[],"PagerDuty announced strong second quarter fiscal year 2020 financial results, with revenue increasing 45% year-over-year to a record $40.4 million. The company reported over 12,000 customers and highlighted best-in-class gross margins of 85%. PagerDuty also provided financial outlooks for the third quarter and full fiscal year 2020, projecting continued revenue growth and non-GAAP net loss per share.",,ADVFN,General,ADVFN,"[{'topic': 'earnings', 'relevance_score': '1.000000'}, {'topic': 'technology', 'relevance_score': '0.808177'}, {'topic': 'finance', 'relevance_score': '0.725486'}]",0.353217,Bullish,"[{'ticker': 'PD', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.450868', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.556355', 'ticker_sentiment_score': '0.205640', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Alibaba has bought a $700m stake in giant music streamer Netease,https://routenote.com/blog/alibaba-has-bought-a-700m-stake-in-giant-music-streamer-netease/,20190906T005704,['Jacca-RouteNote'],"Alibaba Group has invested approximately $700 million to acquire a minority stake in NetEase Cloud Music, one of China's largest music streaming services. This move strengthens the relationship between the two companies, with NetEase Inc. remaining the majority shareholder. Alibaba also acquired NetEase's e-commerce platform Kaola for $2 billion, integrating it into Tmall while allowing Kaola to operate independently.",,RouteNote,General,RouteNote,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '0.940858'}, {'topic': 'technology', 'relevance_score': '0.838574'}, {'topic': 'retail_wholesale', 'relevance_score': '0.622351'}, {'topic': 'finance', 'relevance_score': '0.645101'}]",0.224795,Somewhat-Bullish,"[{'ticker': 'NTES', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.319956', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.615609', 'ticker_sentiment_score': '0.134715', 'ticker_sentiment_label': 'Neutral'}]"
Apple Inc. v. Pepper: A Case to Watch for Commissions-Based Retailers Selling Directly to Consumers,https://www.jdsupra.com/legalnews/apple-inc-v-pepper-a-case-to-watch-for-41603/,20190906T234122,['Robins Kaplan LLP'],"The U.S. Supreme Court ruled in *Apple Inc. v. Pepper* that consumers could sue Apple for antitrust violations related to its App Store, specifically regarding the 30 percent commission imposed on developers. This decision allows direct purchaser suits against monopolistic retailers using commissions, impacting not just Apple but also other major online marketplaces like eBay, Etsy, Amazon, Jet, Walmart, and Newegg. The article highlights the significant implications for commissions-based retailers selling directly to consumers.",,JD Supra,General,JD Supra,"[{'topic': 'technology', 'relevance_score': '0.840004'}, {'topic': 'retail_wholesale', 'relevance_score': '0.804992'}, {'topic': 'finance', 'relevance_score': '0.728495'}, {'topic': 'economy_macro', 'relevance_score': '0.606478'}]",-0.153074,Somewhat-Bearish,"[{'ticker': 'AAPL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.205743', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.630363', 'ticker_sentiment_score': '-0.143700', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EBAY', 'relevance_score': '0.645011', 'ticker_sentiment_score': '-0.122708', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.605490', 'ticker_sentiment_score': '-0.118632', 'ticker_sentiment_label': 'Neutral'}]"
Technology firms vie for billions in data-analytics contracts,https://c3.ai/technology-firms-vie-for-billions-in-data-analytics-contracts/,20190909T234210,['Ludwig Siegele'],"The article discusses the booming data-analytics market, highlighting companies like C3.ai and Databricks that are vying for billions in contracts. It details the journey of C3.ai's founder, Tom Siebel, and the industry's potential to revolutionize business productivity, despite current challenges in implementing truly sophisticated AI platforms. The piece also notes the significant financial valuations and growth projections for the data analytics sector.",,C3 AI,General,C3 AI,"[{'topic': 'technology', 'relevance_score': '0.904456'}, {'topic': 'financial_markets', 'relevance_score': '0.622611'}]",0.167933,Somewhat-Bullish,"[{'ticker': 'AI', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.417926', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'ORCL', 'relevance_score': '0.749220', 'ticker_sentiment_score': '0.142963', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.619654', 'ticker_sentiment_score': '0.102911', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.623463', 'ticker_sentiment_score': '0.132221', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOGL', 'relevance_score': '0.601184', 'ticker_sentiment_score': '0.108345', 'ticker_sentiment_label': 'Neutral'}]"
We toured an Amazon fulfillment center. Here's what we saw.,https://www.bizjournals.com/washington/news/2019/09/09/we-toured-an-amazon-fulfillment-center-heres-what.html,20190909T234651,['Jonathan Capriel'],"The article details a tour of an Amazon fulfillment center, highlighting the extensive use of robots and Amazon's significant presence with over 3,000 employees in its 1-million-square-foot facility. It implies an observation of Amazon's operational scale and technological integration.",,The Business Journals,General,The Business Journals,"[{'topic': 'retail_wholesale', 'relevance_score': '0.832909'}, {'topic': 'technology', 'relevance_score': '0.806521'}, {'topic': 'manufacturing', 'relevance_score': '0.649246'}]",0.11422,Neutral,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.105760', 'ticker_sentiment_label': 'Neutral'}]"
Amazon Brings Prime Program to Brazil to Outflank Local Rivals,https://www.businessoffashion.com/news/global-markets/amazon-brings-prime-program-to-brazil-to-outflank-local-rivals/,20190910T005150,"['Bloomberg', 'Fabiola Moura', 'Matt Day', 'Adriana Dupita']","Amazon.com Inc. is launching its Prime membership program in Brazil to gain market share against local competitors like MercadoLibre Inc. and B2W Cia. Digital. The service will offer free unlimited shipping for approximately 500,000 products, two-day shipping in 90 cities, and include entertainment perks like Amazon Music and Prime Video. This expansion marks Brazil as the 19th country to offer Amazon's Prime program, underscoring Amazon's long-term investment strategy in growing e-commerce markets.",,The Business of Fashion,General,The Business of Fashion,"[{'topic': 'retail_wholesale', 'relevance_score': '1.000000'}, {'topic': 'technology', 'relevance_score': '0.805466'}, {'topic': 'financial_markets', 'relevance_score': '0.631777'}, {'topic': 'economy_macro', 'relevance_score': '0.631052'}]",0.134853,Neutral,"[{'ticker': 'MELI', 'relevance_score': '0.721924', 'ticker_sentiment_score': '-0.239014', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.442167', 'ticker_sentiment_label': 'Bullish'}]"
Integral Ad Science Turns Over Entire Senior Leadership Team,https://www.adexchanger.com/online-advertising/integral-ad-science-turns-over-entire-senior-leadership-team/,20190910T090000,['Sarah Sluis'],"Integral Ad Science (IAS) has seen a near-complete turnover of its senior leadership team since Lisa Utzschneider became CEO in January and Vista Equity Partners acquired the company. Eighteen new executives have been hired, and 15 have left, signaling a strategic shift to scale the company and focus on new areas like OTT/CTV. The new hires are younger, more diverse, and less likely to have advanced degrees compared to their predecessors, reflecting a shift in hiring practices influenced by Vista Equity Partners' playbook.",,AdExchanger,General,AdExchanger,"[{'topic': 'technology', 'relevance_score': '0.826286'}]",0.096855,Neutral,"[{'ticker': 'IAS', 'relevance_score': '0.349718', 'ticker_sentiment_score': '0.026616', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.602519', 'ticker_sentiment_score': '0.148050', 'ticker_sentiment_label': 'Neutral'}]"
