title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Banneker Ventures Secures $20 Million Loan from Amazon,https://www.citybiz.co/article/387108/banneker-ventures-secures-20-million-loan-from-amazon/,20230301T021543,['Omar A. Karim'],"Banneker Ventures, a Black-led construction firm, has obtained a $20 million loan from Amazon's Housing Equity Fund to construct an affordable housing project in Prince George’s County. The $45 million project will include 193 affordable housing units in Capitol Heights, with completion expected by 2025. This loan is crucial for the project, as stated by Banneker Ventures' founder Omar A. Karim, and the units will remain affordable for 99 years, targeting households earning 40% to 60% of the median regional income.",https://www.citybiz.co/wp-content/uploads/2023/03/Omar-A.-Karim.jpg,citybiz,General,citybiz,"[{'topic': 'real_estate', 'relevance_score': '1.000000'}, {'topic': 'finance', 'relevance_score': '0.802021'}]",0.425294,Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.429663', 'ticker_sentiment_label': 'Bullish'}]"
Can you spot a fake website? Slowing down can save you from being scammed,https://www.straitstimes.com/opinion/can-you-spot-a-fake-website-slowing-down-can-save-you-from-being-scammed,20230301T022947,"['Yaniv Hanoch', 'Nicholas J. Kelley']","A study found that slowing down can significantly reduce the chances of falling victim to online scams, especially those involving fake websites. Scammers often create a sense of urgency to prevent careful evaluation, and participants given less time performed worse at identifying fake sites. The research suggests that analytical reasoning and deliberate action, rather than quick emotional responses, are key to distinguishing legitimate websites from fraudulent ones.",https://cassette.sphdigital.com.sg/image/straitstimes/5982c4272c87137d6b2847dc7676045066a9a47817c21503c7be7f0566ff9d1a,The Straits Times,General,The Straits Times,"[{'topic': 'finance', 'relevance_score': '0.846325'}, {'topic': 'technology', 'relevance_score': '0.743658'}]",0.111032,Neutral,"[{'ticker': 'FFIV', 'relevance_score': '0.740842', 'ticker_sentiment_score': '0.129906', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.614681', 'ticker_sentiment_score': '0.143842', 'ticker_sentiment_label': 'Neutral'}]"
5G Future Forum accelerating 5G and Edge Compute solutions around the world,https://about.rogers.com/news-ideas/5g-future-forum-accelerating-5g-and-edge-compute-solutions-around-the-world/,20230301T023949,[],"The 5G Future Forum (5GFF) demonstrated a first-of-its-kind music collaboration using its Edge Discovery Service (EDS) API, allowing guitarists in New York, Toronto, and London to sync their performance. This showcase, powered by Amazon Web Services, Rogers, Verizon, and Vodafone, highlights the potential of 5G and mobile edge compute technology for transforming global communication and collaboration. Rogers, a founding member of 5GFF, expressed pride in accelerating the delivery of these technologies.",https://about.rogers.com/wp-content/uploads/DSC05061.jpg,Rogers,General,Rogers,"[{'topic': 'technology', 'relevance_score': '1.000000'}]",0.248533,Somewhat-Bullish,"[{'ticker': 'KT', 'relevance_score': '0.342838', 'ticker_sentiment_score': '0.001867', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VZ', 'relevance_score': '0.890463', 'ticker_sentiment_score': '0.306548', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.809242', 'ticker_sentiment_score': '0.346433', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSI', 'relevance_score': '0.616262', 'ticker_sentiment_score': '0.277372', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CHTR', 'relevance_score': '0.587542', 'ticker_sentiment_score': '0.224455', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
OALC Top Holdings List & Exposure (OneAscent Large Cap Core ETF),https://www.marketbeat.com/stocks/NYSEARCA/OALC/holdings/,20230301T163850,[],"This article details the top holdings and exposure of the OneAscent Large Cap Core ETF (OALC), an equity fund focusing on large-cap strategies in North America. It lists the top 25 stock holdings, including NVIDIA, Microsoft, and Amazon.com, which collectively represent nearly 50% of the fund. The ETF's geographic, currency, sector, and industry exposures, primarily in the United States and technology, are also outlined.",https://mde-images.marketbeat.com/doc-conversion/2026/05/685b2ba509e3.png,MarketBeat,General,MarketBeat,"[{'topic': 'financial_markets', 'relevance_score': '0.914882'}, {'topic': 'technology', 'relevance_score': '0.816198'}, {'topic': 'finance', 'relevance_score': '0.727362'}, {'topic': 'life_sciences', 'relevance_score': '0.644421'}, {'topic': 'retail_wholesale', 'relevance_score': '0.645917'}]",0.202603,Somewhat-Bullish,"[{'ticker': 'OALC', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.225188', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.874212', 'ticker_sentiment_score': '0.234929', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.832592', 'ticker_sentiment_score': '0.247781', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.751107', 'ticker_sentiment_score': '0.230212', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.712919', 'ticker_sentiment_score': '0.231452', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
IWV Top Holdings List & Exposure (iShares Russell 3000 ETF),https://www.marketbeat.com/stocks/NYSEARCA/IWV/holdings/,20230301T235203,['MarketBeat.com Staff'],"This article details the top holdings of the iShares Russell 3000 ETF (IWV), an equity fund investing in publicly traded companies primarily in North America. The top 25 holdings are listed by weight, with NVIDIA, Apple, and Microsoft leading. It also provides a breakdown of IWV's geographic, currency, sector, and industry exposures, showing a significant concentration in the United States and the Technology sector.",https://www.marketbeat.com/logos/thumbnail/ishares-russell-3000-etf-logo.png?v=20210809124321,MarketBeat,General,MarketBeat,"[{'topic': 'financial_markets', 'relevance_score': '0.911628'}, {'topic': 'technology', 'relevance_score': '0.845776'}, {'topic': 'finance', 'relevance_score': '0.738528'}, {'topic': 'life_sciences', 'relevance_score': '0.635750'}, {'topic': 'retail_wholesale', 'relevance_score': '0.606381'}]",0.274558,Somewhat-Bullish,"[{'ticker': 'IWV', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.285352', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.924034', 'ticker_sentiment_score': '0.344463', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.855727', 'ticker_sentiment_score': '0.129797', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.808354', 'ticker_sentiment_score': '0.219965', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.772990', 'ticker_sentiment_score': '0.319365', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Amazon Business Launches 3-Way Match for Mobile App,https://www.businesswire.com/news/home/20230302005275/en/Amazon-Business-Launches-3-Way-Match-for-Mobile-App,20230302T021542,[],"Amazon Business has launched a 3-Way Match feature on its mobile app, allowing users to scan package barcodes to automatically mark items as received. This new tool, available in the U.S., helps businesses improve procurement, automate reporting, and ensure accuracy in purchase payments by matching purchase orders, invoices, and receipts from anywhere at no additional cost. The feature aims to streamline processes, save time, and reduce the risk of incorrect or fraudulent payments.",https://mms.businesswire.com/media/20230302005275/en/1728027/4/Amazon_Business_3-way-match-product-launch-image.jpg?download=1,Business Wire,General,Business Wire,"[{'topic': 'retail_wholesale', 'relevance_score': '0.923639'}, {'topic': 'technology', 'relevance_score': '0.831091'}]",0.456773,Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.480430', 'ticker_sentiment_label': 'Bullish'}]"
Tesla union labor battle shows need for church’s leadership and teaching voice,https://www.osvnews.com/tesla-union-labor-battle-shows-need-for-churchs-leadership-and-teaching-voice/,20230302T084300,['Kimberley Heatherington'],"A labor dispute at Tesla's Buffalo plant, where employees allege retaliatory firings for unionizing efforts, highlights the need for the Catholic Church to reassert its social teaching on labor rights. Despite general public approval for unions, membership rates are historically low nationwide. The article argues that the Catholic Church, with its rich history of advocating for workers' rights, has a crucial role to play in guiding the modern labor movement.",https://www.osvnews.com/wp-content/uploads/2023/03/20230227T1130-TESLA-UNION-BATTLE-2023-1756710-1024x683.jpg,OSV News,General,OSV News,"[{'topic': 'technology', 'relevance_score': '0.822762'}, {'topic': 'manufacturing', 'relevance_score': '0.707596'}, {'topic': 'economy_macro', 'relevance_score': '0.628988'}]",-0.228558,Somewhat-Bearish,"[{'ticker': 'TSLA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.336929', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'SBUX', 'relevance_score': '0.644549', 'ticker_sentiment_score': '-0.218256', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.590805', 'ticker_sentiment_score': '-0.128707', 'ticker_sentiment_label': 'Neutral'}]"
8 in-demand creative skills for freelancers―many can pay more than $100 per hour,https://www.cnbc.com/2023/03/02/in-demand-creative-skills-for-freelancers.html,20230302T091600,['Gili Malinsky'],"Freelancing remains a popular career choice in the U.S., with many workers planning to continue or start freelancing in 2023. While tech and marketing skills are in demand, creative skills also offer significant opportunities, with some paying over $100 per hour. Upwork identified eight top in-demand creative skills for freelancers this year, including graphic design, video editing, 3D animation, and product design.",,CNBC,General,CNBC,"[{'topic': 'economy_macro', 'relevance_score': '0.848202'}]",0.34785,Somewhat-Bullish,"[{'ticker': 'UPWK', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.523340', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'ADBE', 'relevance_score': '0.615639', 'ticker_sentiment_score': '0.334730', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.639778', 'ticker_sentiment_score': '0.274564', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.633005', 'ticker_sentiment_score': '0.271358', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.603504', 'ticker_sentiment_score': '0.290266', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
VT vs ACWI ETF: Which is the Best World ETF?,https://drwealth.com/vt-vs-acwi-etf/,20230303T000000,['Yen Yee'],"This article compares two popular World ETFs, Vanguard's Total World Stock Index Fund ETF (VT) and iShares' MSCI ACWI ETF (ACWI), to help investors decide which is best for their portfolio. It delves into their differences in expense ratios, underlying indices, geographical breakdown, number of constituents, dividend yields, and fund managers, as well as their similarities in strategy, purpose, returns, liquidity, and sector breakdown. The author concludes that VT offers a lower expense ratio and exposure to smaller-cap companies, which might appeal to investors seeking that longer-tail exposure.",,Dr Wealth,General,Dr Wealth,"[{'topic': 'financial_markets', 'relevance_score': '0.948931'}, {'topic': 'finance', 'relevance_score': '0.845191'}, {'topic': 'economy_macro', 'relevance_score': '0.649590'}]",0.217199,Somewhat-Bullish,"[{'ticker': 'ACWI', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.147091', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.736756', 'ticker_sentiment_score': '0.240618', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.709541', 'ticker_sentiment_score': '0.231395', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.728088', 'ticker_sentiment_score': '0.248939', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Amazon delays HQ2's second phase in Pentagon City, updates hiring count",https://www.bizjournals.com/washington/news/2023/03/03/amazon-penplace-hq2-delay.html,20230303T023807,['Hannah Denham'],"Amazon has delayed the second phase of its HQ2 buildout, known as PenPlace, in Pentagon City. Despite this delay, the company reaffirms its commitment to hire 25,000 employees at HQ2. This update comes amidst previous decisions by Amazon to vacate office spaces and adjust return-to-office plans.",https://media.bizj.us/view/img/12133416/penplace-helix*900xx1622-912-0-56.png,The Business Journals,General,The Business Journals,"[{'topic': 'real_estate', 'relevance_score': '0.908119'}, {'topic': 'retail_wholesale', 'relevance_score': '0.738333'}, {'topic': 'technology', 'relevance_score': '0.632528'}]",-0.14938,Neutral,"[{'ticker': 'JBGS', 'relevance_score': '0.331223', 'ticker_sentiment_score': '0.009868', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.219709', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
