title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
3 Nasdaq Stocks to Buy Now for Growth,https://investorplace.com/2022/05/3-nasdaq-stocks-to-buy-now-for-growth/,20220501T061500,['Tezcan Gecgil'],"The Nasdaq Composite has significantly declined in 2022, primarily due to rising interest rates impacting tech shares. This article identifies three Nasdaq-listed investments—Incyte (INCY), Roku (ROKU), and First Trust Nasdaq Semiconductor ETF (FTXL)—as potential growth opportunities despite current market pressures. Each pick is analyzed for its fundamental strengths, recent performance, and future outlook.",https://investorplace.com/wp-content/plugins/lazy-load/images/1x1.trans.gif,InvestorPlace,General,InvestorPlace,"[{'topic': 'financial_markets', 'relevance_score': '1.000000'}, {'topic': 'life_sciences', 'relevance_score': '0.924670'}, {'topic': 'technology', 'relevance_score': '0.841799'}, {'topic': 'earnings', 'relevance_score': '0.716518'}, {'topic': 'economy_monetary', 'relevance_score': '0.630465'}]",0.078042,Neutral,"[{'ticker': 'FTXL', 'relevance_score': '0.327464', 'ticker_sentiment_score': '0.041695', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INCY', 'relevance_score': '0.882232', 'ticker_sentiment_score': '0.302690', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BLK', 'relevance_score': '0.639715', 'ticker_sentiment_score': '0.146628', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.564394', 'ticker_sentiment_score': '0.125318', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.558815', 'ticker_sentiment_score': '-0.303786', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Focus: Bird flu puts organic chickens into lockdown from Pennsylvania to France,https://www.reuters.com/world/bird-flu-puts-organic-chickens-into-lockdown-pennsylvania-france-2022-05-02/,20220502T101400,['Tom Polansek and Sybille de La Hamaide'],"Lethal bird flu outbreaks in the U.S. and Europe have forced organic and free-range chicken farmers to keep their flocks indoors, impacting the supply of specialty eggs. This change has led to consumer dissatisfaction as shoppers pay premium prices for eggs from confined hens, who are usually marketed as having outdoor access. While some farmers resist confinement orders due to humane concerns, authorities emphasize keeping birds indoors to prevent the spread of the virus and protect flocks.",https://www.reuters.com/resizer/v2/GMFTGWVG3ZIQDN7QPEPR5TKBD4.jpg?auth=4394b220beac8848a03cfa5a0c6c31d0f2e27c56f61a459e4470ab085cce9348&width=1080&quality=80,Reuters,General,Reuters,"[{'topic': 'economy_macro', 'relevance_score': '0.815662'}, {'topic': 'retail_wholesale', 'relevance_score': '0.730503'}]",-0.129767,Neutral,"[{'ticker': 'VITL', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.213021', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'KR', 'relevance_score': '0.631476', 'ticker_sentiment_score': '-0.109896', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.639119', 'ticker_sentiment_score': '-0.122497', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TGT', 'relevance_score': '0.636877', 'ticker_sentiment_score': '-0.114296', 'ticker_sentiment_label': 'Neutral'}]"
Amazon defeats drive to unionize second New York facility,https://www.aljazeera.com/economy/2022/5/2/amazon-defeats-drive-to-unionize-second-new-york-facility,20220502T114149,"['Matt Day', 'Spencer Soper', 'Bloomberg']","Amazon workers at a Staten Island facility voted against joining the Amazon Labor Union, a setback for the union which had recently won a historic victory at another Amazon warehouse across the street. The ALU had hoped this second win would bolster its bargaining power, but faces an uphill battle as Amazon continues to fight the unionization efforts at its first successful site. Despite this loss, an expert believes the ALU will persist in its organizing efforts.",https://www.aljazeera.com/wp-content/uploads/2022/05/amazon-1.jpg?resize=770%2C513&quality=80,Al Jazeera,General,Al Jazeera,"[{'topic': 'retail_wholesale', 'relevance_score': '0.806909'}, {'topic': 'economy_macro', 'relevance_score': '0.615051'}]",0.136224,Neutral,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.133696', 'ticker_sentiment_label': 'Neutral'}]"
"Amazon to reimburse U.S. employees who travel for abortions, other treatments",https://www.reuters.com/business/retail-consumer/amazon-reimburse-us-employees-who-travel-treatments-including-abortions-2022-05-02/,20220502T171200,['Jeffrey Dastin'],"Amazon announced it would reimburse U.S. employees up to $4,000 annually for travel for non-life-threatening medical treatments, including abortions, if the procedure is unavailable within 100 miles of their home and virtual care is not possible. This decision makes Amazon the latest company to help employees navigate state laws restricting abortion access, following similar moves by Citigroup and Yelp. The policy, retroactive to January 1, applies to employees and covered dependents enrolled in specific health plans, regardless of whether they work in a corporate office or warehouse.",https://www.reuters.com/resizer/v2/PYCIYJKSSBIOTAPS64QBVHANV4.jpg?auth=e6387ce941ddeba5378c6ac798875cbf06e522eb01dcb349cee2b203e344f649&width=1920&quality=80,Reuters,General,Reuters,"[{'topic': 'retail_wholesale', 'relevance_score': '0.810636'}, {'topic': 'life_sciences', 'relevance_score': '0.740872'}, {'topic': 'technology', 'relevance_score': '0.638024'}]",0.187404,Somewhat-Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.247384', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'C', 'relevance_score': '0.623492', 'ticker_sentiment_score': '0.147271', 'ticker_sentiment_label': 'Neutral'}]"
Woman says Amazon.com fired her because she got 'long COVID' - lawsuit,https://www.reuters.com/business/retail-consumer/woman-says-amazoncom-fired-her-because-she-got-long-covid-lawsuit-2022-05-02/,20220502T230000,['Jonathan Stempel'],"A former Amazon.com Inc employee has sued the online retailer, alleging she was wrongly fired and forced to repay wages after contracting ""long COVID."" Brittany Hope, a former brand manager, claims Amazon terminated her for ""job abandonment"" and billed her for overpaid wages after she requested medical leave due to severe long COVID symptoms, which she developed after being diagnosed with the flu in February 2020. The lawsuit, filed in Manhattan federal court, seeks damages for alleged violations of federal, state, and New York City disability laws.",https://www.reuters.com/resizer/v2/HTWEB6O5RNML7N6BWQ2IUM6PYU.jpg?auth=7e0e623e30951392c85f3621afe80ec66ae41f459d24b2fd4b72158886e3809e&width=1080&quality=80,Reuters,General,Reuters,"[{'topic': 'finance', 'relevance_score': '0.635903'}, {'topic': 'retail_wholesale', 'relevance_score': '0.844490'}, {'topic': 'life_sciences', 'relevance_score': '0.723979'}]",-0.322021,Somewhat-Bearish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.310269', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"With interest rates rising, it's time to focus on MANG stocks instead of FAANG, according to Jefferies",https://www.marketwatch.com/story/with-interest-rates-rising-its-time-to-focus-on-mang-stocks-instead-of-faang-according-to-jefferies-11651590925?gaa_at=eafs&gaa_n=AWEtsqdks5t6wRzo05NRYPF5pL5-Mt5nEZiNkxhOhRC9cW928G6Hqa-OYRqb&gaa_ts=690799cb&gaa_sig=VU-XlCvYEpSLGnm11HP9cZwGeG0enl-Oz3HTst3E3MCUoYrNl-r3oNYqtSgzc380_k0Mp5apGO5xZAjBOSPlRA%3D%3D,20220503T111500,['Philip van Doorn'],"Jefferies analysts recommend focusing on ""MANG"" stocks (Microsoft, Apple, Nvidia, and Alphabet) instead of the traditional ""FAANG + Microsoft"" group as interest rates rise. They suggest that MANG stocks present a safer investment strategy during the Federal Reserve's monetary policy tightening. This advice was issued prior to a Federal Open Market Committee meeting.",,MarketWatch,General,MarketWatch,"[{'topic': 'financial_markets', 'relevance_score': '0.946840'}, {'topic': 'economy_monetary', 'relevance_score': '0.822817'}, {'topic': 'technology', 'relevance_score': '0.739400'}]",-0.118712,Neutral,"[{'ticker': 'META', 'relevance_score': '0.319862', 'ticker_sentiment_score': '0.031893', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.839016', 'ticker_sentiment_score': '-0.205963', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.832937', 'ticker_sentiment_score': '-0.210705', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOGL', 'relevance_score': '0.831758', 'ticker_sentiment_score': '-0.237720', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.742859', 'ticker_sentiment_score': '0.209490', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"With interest rates rising, it's time to focus on MANG stocks instead of FAANG, according to Jefferies",https://www.marketwatch.com/story/with-interest-rates-rising-its-time-to-focus-on-mang-stocks-instead-of-faang-according-to-jefferies-11651590925?gaa_at=eafs&gaa_n=AWEtsqeiv12tuv2tFcvIL6K_xLOZ0mtuJgcseyMXpC6ArEVJuZ382pAolWdp&gaa_ts=69079067&gaa_sig=0ZLj82EapNTccpkEuLDd_ZRZsM-B5WkDoBr4ob-Yv_tWYcty9OGiuZfRi4BKiBhASbvOgkw4C65MkRyeUra5VA%3D%3D,20220503T111500,['Philip van Doorn'],"Jefferies analysts recommend focusing on ""MANG"" stocks (Microsoft, Apple, Nvidia, and Alphabet) over ""FAANG + Microsoft"" as interest rates rise and the Federal Reserve tightens monetary policy. This shift is presented as a safer investment strategy during an environment of increasing rates. The article highlights the rationale behind prioritizing this particular group of tech giants.",,MarketWatch,General,MarketWatch,"[{'topic': 'financial_markets', 'relevance_score': '0.914597'}, {'topic': 'economy_monetary', 'relevance_score': '0.841873'}]",0.110465,Neutral,"[{'ticker': 'GOOGL', 'relevance_score': '0.721622', 'ticker_sentiment_score': '0.148843', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.746077', 'ticker_sentiment_score': '0.137659', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.720188', 'ticker_sentiment_score': '0.143219', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.718257', 'ticker_sentiment_score': '0.132310', 'ticker_sentiment_label': 'Neutral'}]"
"Amazon announces major SoCal expansion, including 1,000 jobs in Santa Monica",https://abc7.com/post/amazon-jobs-southern-california-santa-monica-irvine/11815087/,20220503T114148,[],"Amazon plans to create 2,500 new corporate and technical jobs across Southern California, with over 1,000 in Santa Monica and 800 in Irvine. These roles include positions in cloud infrastructure, Alexa development, and video game design. The expansion involves new office leases in both Santa Monica and Irvine, with additional jobs also planned for San Diego.",https://cdn.abcotvs.com/dip/images/18491475_012826-cc-ap-amazon-go-img.jpg?w=992,ABC7 Los Angeles,General,ABC7 Los Angeles,"[{'topic': 'real_estate', 'relevance_score': '0.802073'}, {'topic': 'technology', 'relevance_score': '0.821596'}, {'topic': 'economy_macro', 'relevance_score': '0.725713'}, {'topic': 'retail_wholesale', 'relevance_score': '0.608617'}]",0.43314,Bullish,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.424585', 'ticker_sentiment_label': 'Bullish'}]"
13 Companies Offering Quantum Cloud Computing Software Services,https://thequantuminsider.com/2022/05/03/13-companies-offering-quantum-cloud-computing-services/,20220503T121518,['James Dargan'],"This article lists and describes 13 leading companies that offer quantum cloud computing software services in 2025. It explains what quantum cloud computing is, highlighting its role in making expensive quantum hardware accessible to a wider audience, from researchers to enthusiasts. The article covers major players like IBM, Google, and Microsoft, as well as specialized quantum startups, detailing their cloud platforms and offerings.",https://cdn-images-1.medium.com/max/1100/1*KFsOaWAZLLulhR7H1pJxjQ.jpeg,The Quantum Insider,General,The Quantum Insider,"[{'topic': 'technology', 'relevance_score': '1.000000'}]",0.408626,Bullish,"[{'ticker': 'QBTS', 'relevance_score': '0.928222', 'ticker_sentiment_score': '0.721477', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'IBM', 'relevance_score': '0.809446', 'ticker_sentiment_score': '0.433686', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.745548', 'ticker_sentiment_score': '0.325267', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.654498', 'ticker_sentiment_score': '0.324258', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.630976', 'ticker_sentiment_score': '0.339398', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
TEGNA local stations to start offering their own streaming news apps,https://thedesk.net/2022/05/tegna-new-streaming-service-local-news/,20220503T122302,['Matthew Keys'],"TEGNA announced a new initiative to launch individual streaming news apps for its local broadcast stations. These ""Plus""-branded apps will offer live and on-demand access to local newscasts, extended live coverage, and other programming on platforms like Roku and Amazon Fire TV. The move builds on the success of TEGNA's first-generation apps, aiming to provide a dedicated local content destination for viewers.",https://thedesk.net/wp-content/uploads/2020/03/Blank-Tegna-Generic-Logo.webp,TheDesk.net,General,TheDesk.net,"[{'topic': 'technology', 'relevance_score': '0.821348'}]",0.189194,Somewhat-Bullish,"[{'ticker': 'TGNA', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.324788', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.618171', 'ticker_sentiment_score': '0.216317', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FOX', 'relevance_score': '0.643288', 'ticker_sentiment_score': '0.116332', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOXA', 'relevance_score': '0.604520', 'ticker_sentiment_score': '0.137610', 'ticker_sentiment_label': 'Neutral'}]"
