title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
"I-Team: License Plate Covers Still for Sale at Big-Name Stores, Despite NYC Ban",https://www.nbcnewyork.com/news/local/i-team-license-plate-covers-still-for-sale-at-big-name-stores-despite-nyc-ban/4081056/,20230201T030358,['Chris Glorioso'],"Despite a New York City law passed last spring banning the sale of items that obscure license plates, the I-Team found major auto parts retailers like AutoZone, Advance Auto Parts, and AutoPlus still selling plastic plate covers. Council Member Robert Holden, who authored the law, highlighted that these covers are used by drivers to evade tolls and red-light cameras, costing the MTA millions annually. While Advance Auto Parts pledged to remove them, other companies have not yet responded to inquiries, and Holden plans to push for increased penalties and more enforcement.",,NBC 4 New York,General,NBC 4 New York,"[{'topic': 'retail_wholesale', 'relevance_score': '0.843517'}, {'topic': 'economy_fiscal', 'relevance_score': '0.740302'}, {'topic': 'finance', 'relevance_score': '0.613885'}, {'topic': 'energy_transportation', 'relevance_score': '0.617710'}]",-0.31997,Somewhat-Bearish,"[{'ticker': 'AAP', 'relevance_score': '0.348533', 'ticker_sentiment_score': '0.012295', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AZO', 'relevance_score': '0.832279', 'ticker_sentiment_score': '-0.500060', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.603985', 'ticker_sentiment_score': '-0.449559', 'ticker_sentiment_label': 'Bearish'}]"
AerCap celebrates the delivery of its 50th 737-800 Boeing Converted Freighter,https://www.aviation24.be/aircraft-leasing-companies/aercap/aercap-celebrates-the-delivery-of-its-50th-737-800-boeing-converted-freighter/,20230201T030445,['André Orban'],"AerCap Holdings N.V. has reached a significant milestone by delivering its 50th 737-800 Boeing Converted Freighter (BCF). This converted aircraft was redelivered to GOL Linhas Aéreas to support a Latin-American e-commerce company's logistics, highlighting the growing demand for express air cargo. AerCap Cargo, a launch customer for the 737-800BCF program, emphasized the aircraft's versatility and reliability in meeting e-commerce logistics needs.",,Aviation24.be,General,Aviation24.be,"[{'topic': 'energy_transportation', 'relevance_score': '0.931395'}, {'topic': 'manufacturing', 'relevance_score': '0.730907'}, {'topic': 'retail_wholesale', 'relevance_score': '0.624402'}, {'topic': 'finance', 'relevance_score': '0.618675'}]",0.286979,Somewhat-Bullish,"[{'ticker': 'AER', 'relevance_score': '0.328979', 'ticker_sentiment_score': '0.018929', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BA', 'relevance_score': '0.861609', 'ticker_sentiment_score': '0.482956', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.639091', 'ticker_sentiment_score': '0.313151', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
2 Seattle CEOs rank among the nation's 3 best paid,https://www.axios.com/local/seattle/2023/02/01/seattle-ceo-salaries-andy-jassy-peter-kerns,20230201T031916,['Melissa Santos'],"In 2021, two Seattle-based CEOs, Peter Kern of Expedia Group and Andy Jassy of Amazon, were among the nation's three highest-paid CEOs in the S&P 500. Kern topped the list with $296.2 million in total compensation, while Jassy was third with $212.7 million. These figures include cash, stocks, and stock options, and further compensation data for 2022 is anticipated later this year.",https://datawrapper.dwcdn.net/LpkA6/full.png,Axios,General,Axios,"[{'topic': 'earnings', 'relevance_score': '0.912227'}, {'topic': 'finance', 'relevance_score': '0.747281'}, {'topic': 'economy_macro', 'relevance_score': '0.636188'}]",0.280344,Somewhat-Bullish,"[{'ticker': 'EXPE', 'relevance_score': '1.000000', 'ticker_sentiment_score': '0.283481', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.615146', 'ticker_sentiment_score': '0.270878', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
We Finally Know Where 'Westworld' Will be Available to Stream,https://www.inverse.com/entertainment/westworld-hbo-max-tubi-roku,20230201T034430,['Dais Johnston'],"Warner Bros. Discovery has announced that several of its series, including ""Westworld,"" will be available on Free, Ad-Based Television (FAST) streamers Tubi and Roku. This move comes after the company's merger led to cancellations and removals from HBO Max. While ads may be present, this offers a free alternative for viewers and could benefit FAST streamers by adding high-profile content to their libraries.",https://imgix.bustle.com/uploads/image/2023/1/31/fb37a3c3-23b1-4a19-8d57-3c68c5444d4a-evan-rachel-wood-h-2022.jpg?w=400&h=300&fit=crop&crop=faces&dpr=2,Inverse,General,Inverse,"[{'topic': 'mergers_and_acquisitions', 'relevance_score': '0.919234'}, {'topic': 'technology', 'relevance_score': '0.826124'}]",0.176038,Somewhat-Bullish,"[{'ticker': 'ROKU', 'relevance_score': '0.942375', 'ticker_sentiment_score': '0.319563', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WBD', 'relevance_score': '0.838013', 'ticker_sentiment_score': '0.113554', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.720320', 'ticker_sentiment_score': '0.139293', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.646216', 'ticker_sentiment_score': '0.127586', 'ticker_sentiment_label': 'Neutral'}]"
10 Companies Who Inspire Creative Team Collaboration,https://www.trinet.com/insights/companies-who-inspire-creative-team-collaboration,20230201T035152,['TriNet Team'],"This article highlights ten companies that excel at fostering creative team collaboration. It explains how these businesses, ranging from tech giants like Google and Amazon to entertainment powerhouses like Disney and Blizzard Entertainment, prioritize open communication, diverse perspectives, and inclusive environments to drive innovation and achieve shared goals. The article emphasizes that creative collaboration is crucial for developing new ideas and products, leading to a sense of shared ownership and motivation among team members.",https://images.contentstack.io/v3/assets/blt9ccc5b591c9e2640/blt89f4a52fe96f2824/6901262caeaf65380a24f46f/State_of_Workplace_2025_Whats_New.png,TriNet,General,TriNet,"[{'topic': 'technology', 'relevance_score': '0.836711'}]",0.247666,Somewhat-Bullish,"[{'ticker': 'TNET', 'relevance_score': '0.339747', 'ticker_sentiment_score': '0.045612', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.706925', 'ticker_sentiment_score': '0.318284', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.730044', 'ticker_sentiment_score': '0.336483', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOGL', 'relevance_score': '0.600630', 'ticker_sentiment_score': '0.254441', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MA', 'relevance_score': '0.603046', 'ticker_sentiment_score': '0.343709', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Rivian to lay off 6% of its workforce as EV price war concerns grow,https://www.cnbc.com/2023/02/01/rivian-to-lay-off-six-percent-of-workforce-ev-price-war.html,20230201T122500,['John Rosevear'],"Rivian announced it will lay off 6% of its workforce to conserve cash amidst growing concerns of an EV price war, following price cuts by competitors like Tesla and Ford. CEO RJ Scaringe stated that these cuts would not affect manufacturing jobs at the company's Illinois factory. Despite a successful IPO, Rivian's shares have significantly dropped, prompting a focus on operational efficiency and profitability while ramping up production of its vehicles.",https://image.cnbcfm.com/api/v1/image/107137287-1666190724687-2022_Headshots-0886.jpg?v=1666190750&w=60&h=60&ffmt=webp,CNBC,General,CNBC,"[{'topic': 'earnings', 'relevance_score': '0.946590'}, {'topic': 'economy_macro', 'relevance_score': '0.722170'}, {'topic': 'energy_transportation', 'relevance_score': '0.836204'}, {'topic': 'manufacturing', 'relevance_score': '0.718499'}, {'topic': 'ipo', 'relevance_score': '0.611970'}]",-0.130287,Neutral,"[{'ticker': 'F-P-C', 'relevance_score': '0.316035', 'ticker_sentiment_score': '0.000602', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.747464', 'ticker_sentiment_score': '-0.208878', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.637124', 'ticker_sentiment_score': '-0.149950', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.714789', 'ticker_sentiment_score': '-0.213865', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Your Guide to the Blink EV Charging Network,https://cars.usnews.com/cars-trucks/advice/blink-charging-network,20230201T191100,"['Cherise Threewitt', 'Nate Parsons', 'August Barham']","This article provides a comprehensive guide to the Blink EV charging network, detailing its operations, number of stations in the U.S., how to find and use stations, charging speeds, and cost. It explains that Blink is involved in the design, manufacturing, ownership, and operation of its charging stations and offers both Level Two and DC Fast Charging options. The guide also covers payment methods and helps users determine when a Blink station might be the most suitable option for their EV charging needs.",,U.S. News & World Report,General,U.S. News & World Report,"[{'topic': 'energy_transportation', 'relevance_score': '0.902131'}, {'topic': 'technology', 'relevance_score': '0.825436'}]",0.127198,Neutral,"[{'ticker': 'BLNK', 'relevance_score': '0.975385', 'ticker_sentiment_score': '0.148610', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.603759', 'ticker_sentiment_score': '0.119000', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BBY', 'relevance_score': '0.628701', 'ticker_sentiment_score': '0.132748', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.573967', 'ticker_sentiment_score': '0.057127', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GM', 'relevance_score': '0.594972', 'ticker_sentiment_score': '0.093361', 'ticker_sentiment_label': 'Neutral'}]"
AMZN Earnings: All you need to know about Amazon’s Q4 2022 earnings results,https://news.alphastreet.com/amzn-earnings-all-you-need-to-know-about-amazons-q4-2022-earnings-results/,20230202T030558,[],"Amazon.com, Inc. (AMZN) reported its Q4 2022 earnings, with net sales increasing 9% year-over-year to $149.2 billion, beating expectations. However, net income significantly dropped to $0.3 billion, or $0.03 per share, from $14.3 billion in the prior year, causing the stock to fall 5% in after-market hours. For Q1 2023, Amazon projects net sales between $121-126 billion.",https://cdn.news.alphastreet.com/wp-content/uploads/2023/04/04175522/Amazon-Q4-2022-Earnings-Infographic-608x1024.jpg,AlphaStreet News,General,AlphaStreet News,"[{'topic': 'earnings', 'relevance_score': '0.937288'}, {'topic': 'retail_wholesale', 'relevance_score': '0.725428'}, {'topic': 'financial_markets', 'relevance_score': '0.616593'}, {'topic': 'technology', 'relevance_score': '0.642346'}]",0.069277,Neutral,"[{'ticker': 'AMZN', 'relevance_score': '1.000000', 'ticker_sentiment_score': '-0.243523', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'EBAY', 'relevance_score': '0.608599', 'ticker_sentiment_score': '0.145433', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRL', 'relevance_score': '0.625409', 'ticker_sentiment_score': '0.200997', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Checkout.com expands into US, picks CFO from within",https://www.cfodive.com/news/checkout-expands-us-cfo-within/641870/,20230202T032342,['Elizabeth Flood'],"Checkout.com, a global payments solution provider, has appointed Nirupam Sinha as its new CFO as part of its strategy to expand into the US market. Céline Dufétel, the former CFO, will transition to president and COO, overseeing operational and go-to-market teams. The company aims to challenge fintech giant Stripe in the US, emphasizing its similar services and a recent partnership with GE Healthcare.",https://imgproxy.divecdn.com/LmUaYVrMU2T0m3ahVl-BLETdVAkgzourerD9rSegvvk/g:ce/rs:fill:1200:675:1/Z3M6Ly9kaXZlc2l0ZS1zdG9yYWdlL2RpdmVpbWFnZS9DaGVja291dC5jb20tb2ZmaWNlLTEwMjR4NjgzX3ByeDNrODkuanBn.webp,CFO Dive,General,CFO Dive,"[{'topic': 'finance', 'relevance_score': '0.912007'}]",0.055792,Neutral,"[{'ticker': 'GPN', 'relevance_score': '0.315120', 'ticker_sentiment_score': '0.004246', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.645528', 'ticker_sentiment_score': '-0.139821', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TROW', 'relevance_score': '0.607749', 'ticker_sentiment_score': '0.109399', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GEHC', 'relevance_score': '0.639607', 'ticker_sentiment_score': '0.129746', 'ticker_sentiment_label': 'Neutral'}]"
What Was Paul Allen's Net Worth?,https://insights.masterworks.com/finance/what-was-paul-allens-net-worth/,20230202T033355,[],"This article details Paul Allen's net worth, his journey to becoming a billionaire, and his diverse investment portfolio beyond co-founding Microsoft. It highlights his significant contributions to real estate, art collection, sports team ownership, and various philanthropic endeavors, emphasizing his lasting legacy as a visionary entrepreneur and generous benefactor.",https://insights.masterworks.com/wp-content/uploads/2023/02/iStock-917844370-scaled.jpg,Masterworks,General,Masterworks,"[{'topic': 'real_estate', 'relevance_score': '0.705666'}, {'topic': 'technology', 'relevance_score': '0.824894'}, {'topic': 'finance', 'relevance_score': '0.644776'}, {'topic': 'financial_markets', 'relevance_score': '0.633628'}]",0.266663,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.929949', 'ticker_sentiment_score': '0.318182', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.615637', 'ticker_sentiment_score': '0.244757', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
